peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_000502	0	0.0304460344040189	0	0.0146612517776768	0.0695297471434862	0	0.0627569111048354	0	0	0.0161238310222509	0	0.0310337336684977	0	0.0259497612621964	0.0432170793897748
TrH2_orphan_17	0	0	0	0	0	0	0	0	0	0	0.0147075045041733	0	0	0	0
TrH2_TrispH2_000504	0.0883060688345807	0.517582584868321	0.384217526230235	0.234580028442828	0.185412659049297	0.269012880969712	0.596190655495937	0.431983501017251	0.289586470520097	0.403095775556272	0.345626355848071	0.294820469850728	0.143456679995096	0.311397135146357	0.216085396948874
TrH2_TrispH2_000505	1.01551979159768	0.263865631501497	0.709324663809665	0.733062588883839	0.788003800959511	0.759565781561541	0.54912297216731	0.752487388868761	0.333024441098112	0.795442330431044	0.507408905393977	1.86202402010986	0.226922384719516	0.194623209466473	0.0432170793897748
TrH2_TrispH2_000506	0.618142481842065	0.365352412848227	0.44332791488104	0.234580028442828	0.162236076668135	0.316485742317309	0.172581505538297	0.153284468102896	0.101355264682034	0.386971944534021	0.0661837702687796	0.186202402010986	0.0808574014517816	0.259497612621964	0.129651238169325
TrH2_TrispH2_000507	0	0.010148678134673	0	0	0	0	0	0	0	0	0	0	0.0130415163631906	0	0
TrH2_TrispH2_000511	0.0662295516259355	0.121784137616076	0.0886655829762081	0.0439837553330303	0.139059494286972	0.0791214355793271	0.0313784555524177	0.0836097098743067	0.0868759411560292	0.0752445447705041	0.0955987792771262	0.0310337336684977	0.0156498196358287	0.0778492837865892	0
TrH2_TrispH2_000512	0.0662295516259355	0.0913381032120566	0.0886655829762081	0.0879675106660607	0.0231765823811621	0.0158242871158654	0.109824594433462	0.0836097098743067	0.144793235260049	0.0698699344297538	0.0514762657646064	0.093101201005493	0.0182581229084668	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_000515	0.0441530344172903	0.0507433906733648	0.0295551943254027	0	0.139059494286972	0.0791214355793271	0.0313784555524177	0.0975446615200245	0.0723966176300243	0.0322476620445018	0.0294150090083465	0.0310337336684977	0.00260830327263812	0.064874403155491	0
TrH2_TrispH2_000516	0.198688654877806	0.152230172020094	0.0886655829762081	0.0146612517776768	0.254942406192783	0.205715732506251	0.0941353666572531	0.12541456481146	0.231669176416078	0.161238310222509	0.0514762657646064	0.0465506005027465	0.0156498196358287	0.0908241644176874	0
TrH2_TrispH2_000517	0	0.010148678134673	0	0	0	0.0474728613475963	0	0.0278699032914356	0.0144793235260049	0.0107492206815006	0	0	0	0	0
TrH2_TrispH2_000518	0	0.0304460344040189	0	0	0.0695297471434862	0.0474728613475963	0.0156892277762089	0.0557398065828712	0.0434379705780146	0.0268730517037515	0.00735375225208663	0	0	0.0389246418932946	0.0864341587795497
TrH2_TrispH2_000520	0.0441530344172903	0.0304460344040189	0	0	0	0.0316485742317309	0.0313784555524177	0.0278699032914356	0.0289586470520097	0.0376222723852521	0.00735375225208663	0.0155168668342488	0	0	0
TrH2_orphan_18	0	0	0	0	0	0	0.0156892277762089	0.0418048549371534	0	0.0107492206815006	0	0	0.00521660654527623	0	0
TrH2_TrispH2_000523	0	0.0202973562693459	0.0295551943254027	0	0	0.0632971484634617	0.0784461388810443	0.0975446615200245	0.101355264682034	0.0214984413630012	0.058830018016693	0.0155168668342488	0.0208664261811049	0.0259497612621964	0.0864341587795497
TrH2_TrispH2_000526	0.110382586043226	0.10148678134673	0.295551943254027	0.0879675106660607	0.0463531647623242	0.0632971484634617	0.0313784555524177	0.0278699032914356	0.0868759411560292	0.091368375792755	0.0441225135125198	0.0775843341712441	0.023474729453743	0.116773925679884	0.0432170793897748
TrH2_TrispH2_000528	0.0662295516259355	0.010148678134673	0.0591103886508054	0.0879675106660607	0.0231765823811621	0.0158242871158654	0.0313784555524177	0.0696747582285889	0	0.053746103407503	0.0220612567562599	0	0.00260830327263812	0.0259497612621964	0.129651238169325
TrH2_TrispH2_000529	0	0	0	0.0293225035553536	0	0	0	0.0418048549371534	0	0.0053746103407503	0.0147075045041733	0	0	0.0129748806310982	0.129651238169325
TrH2_TrispH2_000531	0.242841689295097	0.142081493885421	0.236441554603222	0.439837553330303	0.347648735717431	0.158242871158654	0.298095327747968	0.37624369443438	0.347503764624117	0.306352789422767	0.213258815310512	0.294820469850728	0.109548737450801	0.207598090097571	0.129651238169325
TrH2_TrispH2_000534	0.0441530344172903	0.0507433906733648	0.0295551943254027	0.0146612517776768	0.0231765823811621	0.0474728613475963	0.0313784555524177	0.0139349516457178	0.0289586470520097	0.0268730517037515	0.0367687612604331	0.0465506005027465	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_000537	0	0	0.0295551943254027	0.0439837553330303	0	0.0158242871158654	0.0313784555524177	0.0418048549371534	0.0289586470520097	0.0053746103407503	0.0220612567562599	0.0310337336684977	0.00521660654527623	0	0
TrH2_TrispH2_000539	0	0.0405947125386918	0	0.0586450071107071	0	0	0	0.0139349516457178	0.0289586470520097	0.0214984413630012	0.058830018016693	0	0.0182581229084668	0	0
TrH2_TrispH2_000542	0.0441530344172903	0	0	0.0146612517776768	0	0	0.0156892277762089	0	0	0.0376222723852521	0.0147075045041733	0.0310337336684977	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_000545	0	0	0	0.0146612517776768	0	0	0	0	0	0	0	0	0	0	0.0432170793897748
TrH2_TrispH2_000546	0	0.010148678134673	0.0295551943254027	0	0	0.0316485742317309	0.0156892277762089	0	0.0144793235260049	0.0107492206815006	0	0	0	0.0129748806310982	0
TrH2_TrispH2_000550	0.264918206503742	0.355203734713554	0.738879858135067	0.425176301552627	0.231765823811621	0.300661455201443	0.376541466629013	0.306568936205791	0.246148499942083	0.343975061808019	0.389748869360591	0.325854203519225	0.190406138902582	0.181648328835375	0.216085396948874
TrH2_TrispH2_000553	0	0	0.0295551943254027	0.0439837553330303	0	0.0316485742317309	0	0.0278699032914356	0	0.0161238310222509	0.0294150090083465	0.0775843341712441	0.00260830327263812	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_000555	0	0.010148678134673	0	0	0.0231765823811621	0	0	0	0	0.0053746103407503	0.00735375225208663	0.0155168668342488	0	0	0
TrH2_TrispH2_000556	0.0220765172086452	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0.0470676833286266	0.0278699032914356	0.0723966176300243	0.0214984413630012	0.0367687612604331	0	0.0182581229084668	0	0.0432170793897748
TrH2_TrispH2_000558	0	0.010148678134673	0.0295551943254027	0.0146612517776768	0	0.0158242871158654	0.0156892277762089	0.0278699032914356	0	0.0214984413630012	0.0147075045041733	0	0.00782490981791435	0.0259497612621964	0
TrH2_TrispH2_000561	0	0.0202973562693459	0.0295551943254027	0.0586450071107071	0	0	0	0.0557398065828712	0.0289586470520097	0.0107492206815006	0.0367687612604331	0.0155168668342488	0	0	0
TrH2_TrispH2_000563	0.529836413007484	0.243568275232151	0	0	0.0927063295246483	0.522201474823559	0.172581505538297	0	0	0.247232075674514	0.00735375225208663	0	0.0339079425442955	0.0259497612621964	0
TrH2_orphan_19	0	0	0	0	0	0.0158242871158654	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_000565	0	0.010148678134673	0	0	0.0231765823811621	0.0474728613475963	0	0.0139349516457178	0	0.0214984413630012	0.0955987792771262	0	0.0521660654527623	0	0
TrH2_orphan_20	0	0	0	0	0.0463531647623242	0	0	0	0	0.0161238310222509	0.147075045041733	0	0.00782490981791435	0	0
TrH2_TrispH2_000567	0.0662295516259355	0.111635459481403	0	0.0293225035553536	0.0463531647623242	0.0316485742317309	0.0627569111048354	0.111479613165742	0.0579172941040195	0.0859937654520047	0.0882450270250395	0	0.0417328523622099	0.0389246418932946	0
TrH2_orphan_21	0.0220765172086452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_000569	0	0.010148678134673	0	0	0.0231765823811621	0.0158242871158654	0.0313784555524177	0.0139349516457178	0.0144793235260049	0.0053746103407503	0.00735375225208663	0	0.112157040723439	0	0
TrH2_TrispH2_000570	0.883060688345807	0.791596894504491	1.24131816166691	1.52477018487839	0.950239877627645	0.870335791372599	0.925664438796322	1.07299127672027	1.15834588208039	1.05879823712781	1.41927418465272	1.03963007789467	0.777274375246159	1.10286485364335	1.46938069925234
TrH2_TrispH2_000571	0.0220765172086452	0	0.0591103886508054	0	0.0231765823811621	0.0158242871158654	0.0156892277762089	0	0	0.0053746103407503	0.00735375225208663	0	0	0.0259497612621964	0.216085396948874
TrH2_TrispH2_000572	0	0	0	0	0	0	0.40791992218143	0.0139349516457178	0.0144793235260049	0.0967429861335053	0.198551310806339	0.217236135679484	0.00260830327263812	0.0129748806310982	0
TrH2_TrispH2_000573	0.331147758129677	0.345055056578881	0	0.219918776665152	0.185412659049297	0.0791214355793271	0.298095327747968	0.12541456481146	0.188231205838063	0.204235192948511	0.235320072066772	0.155168668342488	0.153889893085649	0.155698567573178	0.259302476338649
TrH2_TrispH2_000576	0.0220765172086452	0.0710407469427107	0	0	0	0.0316485742317309	0.0627569111048354	0.0278699032914356	0.0434379705780146	0.0429968827260024	0.00735375225208663	0.0465506005027465	0.0130415163631906	0	0
TrH2_TrispH2_000578	0	0	0.0295551943254027	0	0.0231765823811621	0.0158242871158654	0.0156892277762089	0	0.0144793235260049	0.0107492206815006	0.0147075045041733	0.0155168668342488	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_000580	0	0.0202973562693459	0	0	0	0	0	0.0418048549371534	0.0289586470520097	0	0	0.0155168668342488	0.00521660654527623	0	0
TrH2_TrispH2_000582	0	0.0202973562693459	0	0	0	0.0158242871158654	0.0470676833286266	0.0278699032914356	0.0144793235260049	0.0591207137482532	0.0147075045041733	0	0.00782490981791435	0.0259497612621964	0
TrH2_orphan_22	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0
TrH2_TrispH2_000584	0	0.0202973562693459	0	0	0	0.17406715827452	0	0.209024274685767	0.0868759411560292	0.0053746103407503	0.00735375225208663	0.201719268845235	0	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_000585	0	0.0405947125386918	0.0295551943254027	0.0293225035553536	0.139059494286972	0.110770009811058	0.0156892277762089	0.153284468102896	0.101355264682034	0.0752445447705041	0.0294150090083465	0.0310337336684977	0.0208664261811049	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_000588	0	0	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_000591	0.0220765172086452	0	0	0	0	0	0	0.0278699032914356	0.0289586470520097	0	0.0147075045041733	0.0155168668342488	0.00521660654527623	0	0
TrH2_TrispH2_000593	0	0.0202973562693459	0	0.0146612517776768	0	0	0.0313784555524177	0	0.0144793235260049	0.0268730517037515	0.0220612567562599	0	0.00260830327263812	0	0.129651238169325
TrH2_TrispH2_000594	0	0.0304460344040189	0	0.0293225035553536	0.0463531647623242	0.0158242871158654	0.0313784555524177	0.0557398065828712	0.0434379705780146	0.0161238310222509	0.0367687612604331	0	0.00782490981791435	0.0129748806310982	0.0864341587795497
TrH2_orphan_23	0	0	0	0	0	0	0	0.0139349516457178	0	0	0.00735375225208663	0	0	0.0389246418932946	0
TrH2_TrispH2_000596	6.4021899905071	5.01344699852844	4.66972070341362	5.35135689885202	5.40014369481076	7.59565781561541	4.75383601619128	4.25016025194393	6.06683655739604	5.40148339245405	2.0884656395926	4.7016106507774	1.41109207049722	3.34751920282333	0.388953714507974
TrH2_TrispH2_000597	0.0662295516259355	0.0710407469427107	0.118220777301611	0.0439837553330303	0.0927063295246483	0.0949457226951926	0.0941353666572531	0.139349516457178	0.0868759411560292	0.0429968827260024	0.0661837702687796	0	0.0130415163631906	0.0518995225243928	0.0864341587795497
TrH2_TrispH2_000599	0.0662295516259355	0.0507433906733648	0	0.0439837553330303	0.162236076668135	0.0632971484634617	0.0313784555524177	0.111479613165742	0.0434379705780146	0.0322476620445018	0.0514762657646064	0.0465506005027465	0.0130415163631906	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_000600	0.0220765172086452	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0	0.0139349516457178	0.0144793235260049	0.0376222723852521	0.00735375225208663	0	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_000602	0.0220765172086452	0	0	0.0146612517776768	0	0.0316485742317309	0	0	0	0.0053746103407503	0.00735375225208663	0.0310337336684977	0.00521660654527623	0	0
TrH2_TrispH2_000607	0.0883060688345807	0.152230172020094	0.236441554603222	0.161273769554445	0.162236076668135	0.0949457226951926	0.219649188866924	0.12541456481146	0.289586470520097	0.145114479200258	0.176490054050079	0.093101201005493	0.0652075818159529	0.168673448204277	0.0864341587795497
TrH2_TrispH2_000610	0	0	0.0295551943254027	0	0	0	0	0	0.0144793235260049	0	0.0367687612604331	0	0	0	0
TrH2_TrispH2_000611	0	0.010148678134673	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_000613	0	0.0202973562693459	0	0	0	0	0.0156892277762089	0	0.0289586470520097	0.0053746103407503	0.0147075045041733	0.0155168668342488	0	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_000616	0.0220765172086452	0.0304460344040189	0.0591103886508054	0	0.0231765823811621	0.0316485742317309	0	0.0557398065828712	0.0144793235260049	0.0214984413630012	0	0	0.0130415163631906	0	0.0432170793897748
TrH2_TrispH2_000619	0.0662295516259355	0.010148678134673	0.0591103886508054	0.0293225035553536	0.0463531647623242	0	0.0313784555524177	0	0.0434379705780146	0.0322476620445018	0.0220612567562599	0	0.00521660654527623	0	0
TrH2_TrispH2_000621	0.0220765172086452	0.0202973562693459	0.0591103886508054	0	0	0	0.0313784555524177	0.0139349516457178	0.0289586470520097	0.0107492206815006	0.00735375225208663	0.0155168668342488	0.00260830327263812	0	0
TrH2_TrispH2_000623	0	0.0913381032120566	0.236441554603222	0.205257524887475	0.11588291190581	0.110770009811058	0.14120304998588	0.139349516457178	0.231669176416078	0.123616037837257	0.0955987792771262	0.108618067839742	0.0417328523622099	0.0908241644176874	0.0432170793897748
TrH2_TrispH2_000626	0	0	0.0295551943254027	0	0	0	0	0	0	0	0.00735375225208663	0	0	0	0
TrH2_TrispH2_000628	0	0	0	0	0.0231765823811621	0	0	0	0	0.0053746103407503	0	0	0	0	0.0432170793897748
TrH2_TrispH2_000629	0.0220765172086452	0.0608920688080378	0.0295551943254027	0	0	0	0.0156892277762089	0	0	0.0376222723852521	0	0	0	0	0
TrH2_orphan_25	0	0	0	0	0	0	0	0	0	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_000635	0	0.010148678134673	0	0	0.0231765823811621	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_000637	0.0441530344172903	0.010148678134673	0	0.0293225035553536	0	0	0	0	0	0.0053746103407503	0.0147075045041733	0	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_000639	0	0	0	0	0	0.0316485742317309	0	0	0	0.0053746103407503	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_000641	0	0.010148678134673	0	0	0	0	0	0	0.0144793235260049	0.0161238310222509	0.0147075045041733	0	0.00782490981791435	0	0
TrH2_TrispH2_000644	0.0883060688345807	0.010148678134673	0	0.0439837553330303	0.0463531647623242	0.0158242871158654	0	0.0139349516457178	0	0.0214984413630012	0	0	0.00521660654527623	0	0
TrH2_TrispH2_000648	0.0220765172086452	0.0304460344040189	0	0.0293225035553536	0	0	0	0.0139349516457178	0	0.0107492206815006	0.0147075045041733	0.0155168668342488	0.0104332130905525	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_000649	0.0662295516259355	0.131932815750748	0	0	0.139059494286972	0.0949457226951926	0.109824594433462	0.167219419748613	0.202710529364068	0.0429968827260024	0.0882450270250395	0.0310337336684977	0.0312996392716574	0.0778492837865892	0.0864341587795497
TrH2_TrispH2_000651	0	0.0913381032120566	0.413772720555638	0.395853797997273	0.0231765823811621	0.0949457226951926	0.0784461388810443	0.0278699032914356	0.0289586470520097	0.0591207137482532	0.0735375225208663	0.0775843341712441	0.0208664261811049	0.064874403155491	0
TrH2_TrispH2_000652	0	0.010148678134673	0.0591103886508054	0.0146612517776768	0.0231765823811621	0.0158242871158654	0.0156892277762089	0	0.0289586470520097	0.0107492206815006	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_000653	0.0883060688345807	0.0507433906733648	0.0295551943254027	0.0439837553330303	0.0463531647623242	0.0316485742317309	0.0156892277762089	0.111479613165742	0.101355264682034	0.0268730517037515	0.0220612567562599	0.0620674673369953	0.023474729453743	0.0389246418932946	0
TrH2_TrispH2_000654	0	0.0405947125386918	0.177331165952416	0.131951265999091	0.0231765823811621	0.0632971484634617	0.0313784555524177	0	0	0.053746103407503	0.058830018016693	0	0.0417328523622099	0.0389246418932946	0
TrH2_TrispH2_000656	0	0.010148678134673	0.0295551943254027	0	0	0	0	0	0	0.0053746103407503	0.0147075045041733	0	0	0	0
TrH2_TrispH2_000659	0	0.0507433906733648	0.0295551943254027	0.0439837553330303	0	0	0	0.0278699032914356	0	0.0053746103407503	0.00735375225208663	0	0	0	0.0864341587795497
TrH2_TrispH2_000661	0.0662295516259355	0.0913381032120566	0.177331165952416	0.102628762443737	0.0927063295246483	0.142418584042789	0.156892277762089	0.292633984560074	0.246148499942083	0.134365258518757	0.117660036033386	0.155168668342488	0.0599909752706767	0.0778492837865892	0.302519555728424
TrH2_TrispH2_000663	0	0	0	0	0	0	0	0	0.0144793235260049	0	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_000665	0	0.0811894250773837	0.0295551943254027	0.102628762443737	0.0695297471434862	0.0949457226951926	0.0470676833286266	0.0975446615200245	0.130313911734044	0.053746103407503	0.0367687612604331	0.139651801508239	0.023474729453743	0.0389246418932946	0
TrH2_orphan_26	0	0.0202973562693459	0	0.0293225035553536	0	0	0	0	0.0144793235260049	0.0107492206815006	0.0147075045041733	0	0.00260830327263812	0.0129748806310982	0
TrH2_TrispH2_000669	0.0220765172086452	0	0	0	0	0.0158242871158654	0.0156892277762089	0.0278699032914356	0	0.0161238310222509	0.0294150090083465	0	0.0130415163631906	0.0259497612621964	0
TrH2_TrispH2_000670	0.0220765172086452	0	0	0	0.0231765823811621	0.0158242871158654	0.0784461388810443	0.0278699032914356	0.0289586470520097	0.128990648178007	0.058830018016693	0	0.0104332130905525	0	0
TrH2_TrispH2_000671	0.0220765172086452	0.010148678134673	0	0.0146612517776768	0	0.0316485742317309	0	0.0139349516457178	0.0289586470520097	0.0053746103407503	0.00735375225208663	0.0155168668342488	0	0.0129748806310982	0
TrH2_TrispH2_000672	0	0.10148678134673	0.0591103886508054	0.0586450071107071	0.0695297471434862	0.126594296926923	0.0156892277762089	0.0975446615200245	0.0579172941040195	0.0053746103407503	0.117660036033386	0.0155168668342488	0.0469494589074861	0.0778492837865892	0
TrH2_TrispH2_000673	0	0.0202973562693459	0.354662331904832	0.337208790886566	0	0.0158242871158654	0.109824594433462	0.0975446615200245	0.144793235260049	0.0214984413630012	0.191197558554252	0.0310337336684977	0.0260830327263812	0.0129748806310982	0
TrH2_TrispH2_000674	0	0	0.44332791488104	0.395853797997273	0.0927063295246483	0.0632971484634617	0.0627569111048354	0.0139349516457178	0.144793235260049	0.0591207137482532	0.0735375225208663	0.0155168668342488	0.0521660654527623	0.129748806310982	0.388953714507974
TrH2_TrispH2_000679	0	0.010148678134673	0.0295551943254027	0.0293225035553536	0.0231765823811621	0.0316485742317309	0.0313784555524177	0.0557398065828712	0.0723966176300243	0.0483714930667527	0.00735375225208663	0.0465506005027465	0.0130415163631906	0.0129748806310982	0.0432170793897748
