lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g00342.t1	84	50	22	67	187	68	378	132
Hhon_g00343.t1	0	0	0	0	0	0	1	0
Hhon_g00345.t1	51	24	7	45	75	42	155	87
Hhon_g00346.t1	1162	684	227	1196	2071	976	4114	1962
Hhon_g00348.t1	36	22	9	33	82	25	142	66
Hhon_g00351.t1	5988	3862	1204	5566	10335	4923	20428	9471
Hhon_g00352.t1	217	129	42	227	369	172	676	347
Hhon_g00354.t1	8	7	0	5	17	19	42	20
Hhon_g00356.t1	0	0	0	0	0	2	1	2
Hhon_g00357.t1	0	1	0	0	0	1	0	2
Hhon_g00359.t1	670	376	150	610	1120	495	2202	1089
Hhon_g00360.t1	401	336	91	404	1064	387	2321	979
Hhon_g00363.t1	14	8	1	12	23	6	41	23
Hhon_g00364.t1	11	5	2	11	19	12	64	23
Hhon_g00366.t1	4	4	0	10	6	6	19	15
Hhon_g00367.t1	12	7	5	13	33	16	78	26
Hhon_g00368.t1	22	10	4	16	54	29	158	47
Hhon_orphan_89	10	7	2	7	14	7	42	23
Hhon_g00371.t1	117	70	23	92	167	88	342	173
Hhon_g00373.t1	189	128	49	217	394	170	737	337
Hhon_g00379.t1	22	12	14	29	42	22	86	41
Hhon_g00380.t1	25	13	5	24	53	25	76	49
Hhon_orphan_90	6	0	1	3	8	1	6	1
Hhon_g00383.t1	15	7	4	16	38	6	64	34
Hhon_g00389.t1	8	17	3	12	36	12	71	38
Hhon_g00390.t1	173	102	35	179	308	146	556	274
Hhon_g00391.t1	113	63	25	104	216	78	406	233
Hhon_g00396.t1	6	5	2	6	11	4	32	11
Hhon_g00399.t1	55	30	5	52	115	50	164	87
Hhon_g00400.t1	184	95	35	144	324	132	546	283
Hhon_orphan_91	3	0	0	1	0	0	1	0
Hhon_g00402.t1	79	37	22	82	133	67	263	132
Hhon_g00404.t1	932	584	193	951	1643	769	3091	1551
Hhon_g00407.t1	23	19	8	19	61	28	121	52
Hhon_g00408.t1	25	22	4	21	57	24	113	37
Hhon_g00412.t1	9	4	3	8	14	7	36	14
Hhon_orphan_93	6	4	0	5	20	7	17	8
Hhon_g00417.t1	0	1	0	1	1	2	6	5
Hhon_orphan_94	2	1	1	6	9	2	32	11
Hhon_orphan_95	16	11	5	9	28	10	50	21
Hhon_g00419.t1	67	32	9	53	89	43	186	103
Hhon_g00420.t1	40	27	11	36	87	31	130	63
Hhon_g00422.t1	3410	2071	643	3271	5821	2644	12207	5668
Hhon_g00423.t1	145	76	28	139	249	117	454	221
Hhon_g00425.t1	16	10	6	23	58	16	90	43
Hhon_g00431.t1	6	6	1	7	10	4	12	7
Hhon_g00433.t1	0	1	1	2	2	1	1	0
Hhon_g00434.t1	0	0	0	0	0	1	0	0
Hhon_g00435.t1	7	11	5	10	23	10	43	11
Hhon_g00436.t1	16	6	1	18	23	10	39	18
Hhon_g00437.t1	5	0	0	4	4	3	9	0
Hhon_g00438.t1	2	1	1	2	5	2	6	2
Hhon_g00439.t1	1	1	0	2	1	4	3	0
Hhon_g00440.t1	38	10	9	24	36	27	64	33
Hhon_g00441.t1	152	77	38	130	209	81	379	165
Hhon_g00442.t1	0	0	0	1	1	1	4	1
Hhon_g00443.t1	22	8	7	30	32	27	70	28
Hhon_g00444.t1	1	4	0	2	3	4	7	4
Hhon_g00445.t1	36	13	2	28	59	33	95	52
Hhon_g00446.t1	29	16	10	24	53	25	115	55
Hhon_g00447.t1	20	8	2	18	38	16	74	35
Hhon_g00449.t1	3	1	0	5	5	1	4	4
Hhon_g00450.t1	34	25	8	23	66	22	127	54
Hhon_g00451.t1	891	500	183	831	1485	746	2711	1332
Hhon_g00452.t1	90	44	9	72	150	56	261	132
Hhon_orphan_96	7	7	4	9	22	9	44	23
Hhon_g00454.t1	17	18	5	26	53	18	110	56
Hhon_g00455.t1	22	11	9	31	48	18	119	41
Hhon_g00457.t1	104	61	14	101	222	67	429	254
Hhon_g00459.t1	94	65	14	94	154	75	338	171
Hhon_g00461.t1	10	1	3	5	9	6	26	6
Hhon_g00463.t1	34	15	9	21	50	21	108	65
Hhon_orphan_97	1	3	0	4	12	7	16	11
Hhon_orphan_98	14	12	1	16	26	6	61	22
Hhon_g00467.t1	106	85	29	121	244	111	467	191
Hhon_g00469.t1	50	35	7	36	78	43	183	84
Hhon_g00471.t1	35	14	7	28	50	27	121	53
Hhon_g00473.t1	6	7	0	10	13	8	29	16
Hhon_orphan_99	1	0	0	1	3	2	2	2
Hhon_g00475.t1	8	4	0	10	8	4	28	17
Hhon_orphan_100	0	1	0	2	6	0	7	2
Hhon_g00476.t1	17	6	1	13	16	10	42	19
Hhon_g00477.t1	128	61	19	127	190	96	352	180
Hhon_g00478.t1	1	1	0	2	0	0	5	2
Hhon_g00479.t1	52	34	15	40	90	40	179	72
Hhon_g00480.t1	96	53	17	68	178	81	350	166
Hhon_g00481.t1	3	0	0	4	14	3	29	6
Hhon_g00482.t1	1	0	0	0	0	1	5	2
Hhon_g00483.t1	6	2	2	5	13	6	32	13
Hhon_g00485.t1	38	23	3	28	62	32	135	41
Hhon_g00487.t1	291	140	54	245	423	224	864	378
Hhon_g00489.t1	34	22	3	25	52	17	101	42
Hhon_g00491.t1	51	24	6	42	73	36	136	73
Hhon_orphan_101	4	1	0	2	7	4	12	4
Hhon_g00493.t1	4	3	3	5	16	10	31	16
Hhon_g00495.t1	79	50	25	82	148	62	322	145
Hhon_orphan_102	17	13	6	25	30	18	101	32
Hhon_g00504.t1	1	0	0	0	0	0	0	0
Hhon_g00510.t1	0	0	0	0	0	0	0	1
Hhon_g00511.t1	12	12	1	7	39	17	66	27
Hhon_g00514.t1	53	35	13	63	90	48	232	130
Hhon_g00515.t1	24	7	4	17	37	10	47	30
Hhon_g00519.t1	8	6	1	10	20	7	39	16
Hhon_g00521.t1	13	9	3	19	33	18	66	27
Hhon_g00522.t1	0	0	0	0	0	0	1	0
Hhon_g00524.t1	4	0	0	3	2	2	6	2
Hhon_g00525.t1	1	0	1	1	7	0	8	0
Hhon_g00526.t1	9	7	2	17	18	11	33	17
Hhon_g00529.t1	2	1	2	8	5	4	14	9
Hhon_g00530.t1	6	4	0	7	12	6	27	8
Hhon_g00531.t1	40	23	8	35	58	22	126	73
Hhon_orphan_104	23	21	3	24	59	23	162	85
Hhon_g00533.t1	48	27	8	44	83	35	182	76
Hhon_orphan_105	2	2	3	10	14	4	36	14
Hhon_g00538.t1	167	112	33	141	304	129	613	269
Hhon_g00540.t1	288	216	54	282	473	225	950	440
Hhon_g00542.t1	3	1	2	3	6	8	14	5
Hhon_orphan_106	25	17	5	23	24	16	72	37
Hhon_g00545.t1	74	47	9	98	197	73	463	218
Hhon_g00546.t1	42	27	8	40	60	29	129	81
Hhon_g00548.t1	39	40	13	58	93	40	204	85
Hhon_g00550.t1	124	86	26	86	222	115	438	177
Hhon_g00553.t1	19	18	4	28	51	24	107	52
Hhon_g00555.t1	85	56	10	96	164	61	275	138
Hhon_g00557.t1	40	31	12	54	105	41	198	95
Hhon_g00558.t1	29	19	9	45	74	23	132	56
Hhon_orphan_107	0	1	0	0	3	0	5	2
Hhon_g00560.t1	967	649	205	935	1672	837	3326	1578
Hhon_g00562.t1	53	43	8	47	96	41	177	97
Hhon_g00563.t1	5	1	0	2	7	0	8	5
Hhon_g00564.t1	118	96	30	116	226	106	446	186
Hhon_orphan_108	0	0	0	0	1	0	1	0
Hhon_orphan_109	1	0	0	3	8	3	9	3
Hhon_g00567.t1	38	28	19	32	79	47	180	80
Hhon_g00568.t1	4	3	0	4	5	1	30	7
Hhon_g00570.t1	24	17	2	21	56	25	118	67
Hhon_g00572.t1	11	16	7	13	26	17	67	32
Hhon_g00573.t1	119	76	30	124	222	74	385	204
Hhon_g00576.t1	45	24	16	50	99	46	194	95
Hhon_g00577.t1	82	56	20	88	187	71	413	190
Hhon_g00579.t1	22	18	5	27	46	22	94	32
Hhon_g00580.t1	3	2	0	5	10	0	29	11
Hhon_g00582.t1	91	47	29	89	194	90	306	179
Hhon_g00584.t1	56	56	9	79	130	71	237	116
Hhon_orphan_110	4	14	2	4	28	8	56	19
Hhon_g00586.t1	95	75	45	95	297	115	551	261
Hhon_orphan_111	5	7	3	8	16	2	23	8
Hhon_g00588.t1	8	3	2	8	19	5	28	7
Hhon_orphan_112	0	0	0	0	0	0	0	1
Hhon_g00590.t1	185	117	39	154	328	151	622	282
Hhon_g00593.t1	22	11	1	27	42	28	97	42
Hhon_g00595.t1	33	22	2	25	52	21	125	47
Hhon_g00598.t1	65	45	16	67	122	45	302	129
Hhon_g00600.t1	54	43	16	70	110	39	241	118
Hhon_g00602.t1	166	107	32	148	298	145	635	299
Hhon_g00604.t1	138	79	27	137	254	88	590	262
Hhon_g00605.t1	45	32	6	43	91	42	216	90
Hhon_g00608.t1	44	31	9	38	85	44	163	69
Hhon_g00611.t1	30	31	6	35	80	22	142	75
Hhon_g00615.t1	0	0	0	0	1	0	5	1
Hhon_orphan_113	10	3	0	4	16	6	24	8
Hhon_orphan_114	2	0	0	2	15	1	32	16
Hhon_g00617.t1	42	29	10	40	78	38	149	66
Hhon_g00618.t1	31	16	7	22	48	29	102	44
Hhon_g00620.t1	97	71	18	102	186	90	322	144
Hhon_g00622.t1	82	49	16	90	153	82	352	144
Hhon_g00623.t1	56	42	20	49	117	39	218	82
Hhon_orphan_115	3	0	0	0	3	2	5	7
Hhon_g00626.t1	35	15	7	15	53	27	107	37
Hhon_g00628.t1	40	18	18	41	98	39	127	69
Hhon_g00630.t1	31	25	2	28	58	24	86	41
Hhon_g00632.t1	221	164	52	231	382	170	809	350
Hhon_g00633.t1	141	88	33	148	239	138	514	270
Hhon_g00637.t1	213	143	47	207	317	166	655	336
Hhon_g00640.t1	13	8	1	14	14	6	54	17
Hhon_g00642.t1	118	80	28	114	207	115	456	195
Hhon_orphan_117	2	0	0	0	4	0	4	1
Hhon_g00645.t1	138	86	22	102	144	94	241	177
Hhon_g00646.t1	283	217	51	223	455	314	906	458
Hhon_g00647.t1	49	26	5	43	77	36	128	60
Hhon_g00648.t1	101	82	19	90	154	102	313	157
Hhon_g00649.t1	415	254	99	454	665	441	1358	817
Hhon_g00651.t1	8298	5302	1875	7923	14471	7044	29382	13699
Hhon_g00653.t1	116	65	21	96	172	100	391	160
Hhon_g00654.t1	57	23	9	42	63	47	145	73
Hhon_g00655.t1	26	9	4	17	31	25	69	31
Hhon_g00657.t1	84	58	16	83	169	77	335	148
Hhon_g00660.t1	36	14	8	30	57	24	119	58
Hhon_g00661.t1	131	81	25	130	271	99	660	285
Hhon_g00663.t1	42	18	9	25	66	35	115	59
Hhon_g00664.t1	432	273	86	395	753	354	1442	641
Hhon_g00666.t1	13	11	2	16	39	19	57	42
Hhon_g00667.t1	174	90	34	173	314	129	712	320
Hhon_g00669.t1	262	185	41	258	490	192	989	494
Hhon_g00672.t1	20	19	4	15	48	17	110	58
Hhon_g00673.t1	3296	2397	763	3264	6970	2958	14342	6522
Hhon_g00674.t1	1	0	0	0	0	1	2	0
Hhon_g00675.t1	84	72	21	60	116	88	326	140
Hhon_g00676.t1	31	28	13	30	56	37	136	68
Hhon_g00680.t1	171	99	41	179	290	160	567	247
Hhon_orphan_118	6	5	0	4	8	2	22	4
Hhon_g00682.t1	6	5	3	9	23	9	51	18
Hhon_g00683.t1	20	10	1	6	29	8	54	20
Hhon_g00684.t1	45	30	0	20	37	15	90	70
Hhon_orphan_120	3	2	2	2	3	3	9	5
Hhon_g00687.t1	13	12	8	16	50	20	117	53
Hhon_g00688.t1	37	57	12	49	138	45	227	117
Hhon_g00689.t1	104	67	45	122	255	110	486	242
Hhon_g00691.t1	20	19	5	21	53	24	100	40
Hhon_g00693.t1	18	14	3	22	46	20	84	41
Hhon_g00695.t1	40	29	13	43	91	32	177	90
Hhon_g00696.t1	15	10	1	11	17	6	41	18
Hhon_g00512.t1	15	10	1	22	44	26	88	54
Hhon_g00513.t1	13	1	2	7	13	8	36	11
Hhon_g00517.t1	11	1	0	12	52	11	193	79
Hhon_g00518.t1	14	5	3	8	22	11	37	10
Hhon_g00520.t1	43	26	12	42	80	37	156	80
Hhon_g00523.t1	764	414	47	426	678	541	1083	631
Hhon_g00527.t1	15	5	4	23	13	9	57	22
Hhon_g00528.t1	29	20	8	34	59	31	107	46
Hhon_orphan_121	7	1	0	2	8	2	18	5
Hhon_g00532.t1	64	37	13	41	95	55	222	115
Hhon_orphan_122	12	10	8	8	21	8	35	17
Hhon_orphan_123	2	0	0	2	4	0	8	2
Hhon_g00534.t1	204	132	38	216	354	168	826	341
Hhon_g00535.t1	13	10	2	9	14	6	36	25
Hhon_g00536.t1	48	30	9	37	91	35	192	82
Hhon_g00537.t1	74	43	13	50	133	59	279	136
Hhon_orphan_124	0	1	1	1	2	1	6	2
Hhon_g00539.t1	11	9	6	11	14	10	63	18
Hhon_orphan_125	3	0	0	2	2	1	8	4
Hhon_g00541.t1	20	10	7	18	41	16	101	29
Hhon_g00543.t1	72	31	6	68	126	47	275	134
Hhon_g00544.t1	227	133	45	187	362	147	705	325
Hhon_orphan_126	4	2	1	2	17	3	24	14
Hhon_g00547.t1	4	2	3	2	1	5	20	5
Hhon_g00549.t1	850	562	181	794	1536	764	3252	1599
Hhon_g00551.t1	284	172	41	249	467	191	990	493
Hhon_g00552.t1	68	45	12	71	158	68	321	130
Hhon_g00554.t1	24	19	2	25	41	22	110	44
Hhon_g00556.t1	42	26	5	42	65	38	165	64
Hhon_g00559.t1	151	93	41	149	243	113	520	258
Hhon_g00561.t1	32	15	4	34	60	23	140	55
Hhon_g00565.t1	38962	24330	8310	36396	64633	32775	128730	61643
Hhon_g00566.t1	61	33	17	54	140	58	254	130
Hhon_g00569.t1	41	20	5	39	49	36	136	65
Hhon_g00571.t1	335	195	58	318	570	317	979	527
Hhon_g00574.t1	95	48	26	72	142	68	290	143
Hhon_g00575.t1	110	59	40	110	149	93	365	147
Hhon_g00578.t1	87	36	13	67	129	60	303	129
Hhon_orphan_127	24	7	3	21	32	20	66	32
Hhon_g00581.t1	2283	1439	455	2140	3891	1983	7880	3691
Hhon_g00583.t1	121	55	24	94	196	77	383	158
Hhon_g00585.t1	1	2	1	4	4	5	14	3
Hhon_g00587.t1	2	4	1	4	6	5	9	2
Hhon_g00589.t1	159	136	54	213	362	187	767	387
Hhon_g00591.t1	35	23	14	34	83	33	100	49
Hhon_g00592.t1	1	4	0	0	4	2	14	3
Hhon_g00594.t1	42	27	6	35	74	35	138	60
Hhon_g00596.t1	51	33	15	50	74	50	122	80
Hhon_g00597.t1	37	13	6	22	65	30	105	53
Hhon_orphan_128	20	10	1	17	32	18	89	36
Hhon_g00599.t1	4	4	4	8	20	9	50	22
Hhon_g00601.t1	22	17	1	16	51	17	102	44
Hhon_g00603.t1	130	86	21	138	205	102	417	219
Hhon_g00606.t1	2844	1765	582	2600	4802	2276	9721	4795
Hhon_g00607.t1	61	43	9	62	117	51	245	117
Hhon_g00609.t1	5	1	1	5	13	7	28	21
Hhon_orphan_129	1	2	0	1	3	1	4	5
Hhon_g00610.t1	3	7	1	7	12	4	40	10
Hhon_g00612.t1	14	8	2	17	25	17	65	31
Hhon_g00613.t1	68	56	7	75	150	68	319	148
Hhon_g00614.t1	25	17	7	19	58	19	152	65
Hhon_g00616.t1	24	13	3	28	53	9	71	32
Hhon_orphan_130	1	1	1	1	1	4	12	2
Hhon_g00619.t1	5	1	0	3	6	4	14	7
Hhon_g00621.t1	9	8	3	17	20	5	61	31
Hhon_g00624.t1	36	30	16	54	77	21	167	43
Hhon_g00625.t1	32	17	3	29	55	17	129	43
Hhon_orphan_131	3	2	1	5	6	6	9	5
Hhon_g00627.t1	29	8	0	19	26	20	73	34
Hhon_g00629.t1	81	59	17	101	153	65	402	203
Hhon_g00631.t1	31	11	6	44	81	30	180	63
Hhon_orphan_132	49	27	7	40	89	32	202	90
Hhon_g00634.t1	274	187	52	255	512	213	956	467
Hhon_g00635.t1	8	5	0	13	16	3	34	16
Hhon_g00636.t1	18	17	2	24	38	12	69	48
Hhon_g00638.t1	13	10	3	15	25	11	50	12
Hhon_g00639.t1	52	32	14	59	111	36	223	104
Hhon_g00641.t1	248	133	50	200	416	183	904	419
Hhon_g00643.t1	42	29	4	30	65	38	135	72
Hhon_orphan_133	4	1	0	7	13	1	22	3
Hhon_g00650.t1	7	5	0	10	12	7	23	12
Hhon_g00652.t1	89	63	17	110	224	107	497	207
Hhon_g00656.t1	123	68	23	118	215	83	516	247
Hhon_g00658.t1	461	319	88	383	751	368	1523	734
Hhon_g00659.t1	42	35	5	41	67	36	172	78
Hhon_g00662.t1	94	60	26	93	205	88	362	166
Hhon_g00665.t1	923	590	224	908	1698	765	3554	1617
Hhon_orphan_134	3	0	2	3	1	3	8	4
Hhon_g00668.t1	836	526	176	833	1469	731	2863	1358
Hhon_g00670.t1	67	43	14	71	117	67	213	105
Hhon_g00671.t1	31	16	7	36	67	25	107	73
Hhon_g00677.t1	505	292	80	430	814	331	1927	877
Hhon_g00678.t1	13	4	3	9	18	7	53	27
Hhon_g00679.t1	194	107	37	179	249	180	494	247
Hhon_orphan_135	5	5	1	9	16	6	24	10
Hhon_g00681.t1	9	3	0	7	8	2	19	11
Hhon_g00686.t1	966	787	266	961	2376	857	4818	2078
Hhon_g00690.t1	35	29	10	37	68	22	142	45
Hhon_g00692.t1	2532	1611	543	2316	4326	2235	8754	4044
Hhon_g00694.t1	12	14	5	15	31	14	84	29
Hhon_g00697.t1	53	37	10	55	115	58	222	109
Hhon_g00700.t1	79	52	23	67	163	70	353	175
Hhon_g00702.t1	3	3	0	0	6	1	11	6
Hhon_g00704.t1	148	82	26	101	238	112	483	239
Hhon_g00705.t1	386	218	77	327	632	264	1169	549
Hhon_g00706.t1	177	93	36	182	305	166	622	274
Hhon_g00707.t1	1	0	0	1	2	1	1	1
Hhon_g00710.t1	76	42	19	73	145	48	227	96
Hhon_g00713.t1	25	15	0	22	32	14	54	35
Hhon_g00714.t1	35	22	5	44	71	28	140	64
Hhon_orphan_136	35	27	7	33	89	28	140	70
Hhon_g00719.t1	73	41	10	73	133	63	248	99
Hhon_g00720.t1	219	108	53	210	267	157	590	322
Hhon_g00721.t1	326	202	78	344	637	308	1311	577
Hhon_g00723.t1	17	19	5	18	30	8	62	40
Hhon_g00725.t1	246	157	41	207	366	178	690	325
Hhon_g00728.t1	1	0	0	0	0	1	1	0
Hhon_g00732.t1	404	220	89	407	702	358	1289	614
Hhon_g00733.t1	337	208	68	424	615	294	1250	559
Hhon_g00734.t1	777	568	190	738	1594	620	3289	1398
Hhon_g00736.t1	32	30	9	40	67	22	160	62
Hhon_g00738.t1	110	87	19	110	259	113	403	243
Hhon_g00740.t1	16	15	2	17	44	9	75	44
Hhon_g00742.t1	9	5	5	12	33	10	58	17
Hhon_orphan_137	2	2	0	7	8	3	23	12
Hhon_orphan_138	29	23	5	18	37	21	94	38
Hhon_g00744.t1	0	0	0	2	0	1	9	3
Hhon_g00746.t1	35	27	7	32	75	32	175	80
Hhon_orphan_139	0	0	0	0	0	0	1	0
Hhon_g00748.t1	169	101	34	157	285	135	679	314
Hhon_g00750.t1	46	31	7	52	81	31	165	93
Hhon_g00752.t1	39	28	5	39	72	27	144	74
Hhon_g00757.t1	70	35	19	54	122	62	226	104
Hhon_g00759.t1	15	15	5	34	62	20	98	35
Hhon_g00760.t1	4	5	1	11	17	4	28	5
Hhon_g00762.t1	955	605	208	995	1698	805	3408	1631
Hhon_g00763.t1	21	14	4	23	41	31	99	30
Hhon_orphan_140	4	5	4	13	26	10	77	47
Hhon_g00765.t1	112	64	17	97	215	83	534	213
Hhon_orphan_141	0	1	2	7	5	2	15	5
Hhon_orphan_142	159	93	36	162	195	138	444	257
Hhon_g00769.t1	66	49	9	60	115	55	253	87
Hhon_g00771.t1	36	22	9	35	78	33	143	59
Hhon_g00773.t1	1	0	2	2	3	2	14	7
Hhon_g00777.t1	742	457	175	823	1341	662	2641	1223
Hhon_g00781.t1	126	68	27	113	226	116	424	182
Hhon_orphan_145	4	1	0	2	5	8	10	3
Hhon_g00783.t1	16	15	5	21	25	18	62	31
Hhon_g00785.t1	16	18	4	20	50	27	95	43
Hhon_g00786.t1	32	21	9	45	64	30	147	65
Hhon_g00787.t1	45	27	7	39	62	33	141	75
Hhon_g00789.t1	80	65	17	92	167	92	314	157
Hhon_g00791.t1	21	17	4	18	39	18	99	53
Hhon_g00792.t1	21	28	11	31	59	25	115	50
Hhon_orphan_146	8	5	3	8	28	4	45	24
Hhon_g00794.t1	193	132	41	152	338	145	666	328
Hhon_g00796.t1	16	4	2	19	33	21	62	31
Hhon_g00797.t1	205	128	45	176	376	171	711	339
Hhon_g00798.t1	3	8	1	7	13	3	27	14
Hhon_g00799.t1	61	37	17	59	86	53	220	99
Hhon_g00801.t1	92	64	20	98	202	88	452	199
Hhon_orphan_147	5	3	1	7	12	6	41	9
Hhon_g00802.t1	567	362	101	567	1095	475	2155	1002
Hhon_g00807.t1	54	30	10	58	115	47	205	96
Hhon_g00810.t1	52	22	15	54	79	30	157	69
Hhon_g00812.t1	175	104	23	146	248	116	508	236
Hhon_g00813.t1	72	35	7	49	83	47	182	96
Hhon_g00815.t1	24	13	5	14	46	17	77	37
Hhon_g00816.t1	321	188	76	337	603	244	1138	582
Hhon_g00817.t1	47	41	9	39	86	45	173	75
Hhon_g00821.t1	20	6	0	22	33	13	59	29
Hhon_g00822.t1	11	3	0	13	20	11	50	21
Hhon_orphan_149	12	6	3	15	21	12	39	22
Hhon_g00823.t1	18	10	2	23	41	21	68	33
Hhon_g00824.t1	0	1	0	1	1	1	1	2
Hhon_g00825.t1	26	19	3	31	56	29	178	76
Hhon_orphan_150	1	2	0	0	0	0	8	2
Hhon_g00829.t1	0	0	0	1	1	3	8	6
Hhon_g00830.t1	0	0	0	0	0	0	1	0
Hhon_g00832.t1	218	148	55	227	408	171	872	405
Hhon_g00833.t1	356	247	73	356	688	278	1504	680
Hhon_g00834.t1	338	166	71	291	417	270	825	490
Hhon_g00835.t1	54	22	5	29	74	33	132	72
Hhon_g00836.t1	0	0	0	0	0	0	0	1
Hhon_g00837.t1	24	15	5	20	48	23	72	38
Hhon_g00838.t1	1	0	0	0	1	1	1	2
Hhon_g00839.t1	25	12	5	16	42	18	78	25
Hhon_g00840.t1	4	0	0	1	3	0	3	2
Hhon_g00841.t1	2	1	0	3	1	1	4	4
Hhon_orphan_151	1	1	0	2	3	1	7	3
Hhon_g00843.t1	6	4	0	1	10	3	23	17
Hhon_g00845.t1	44	16	7	26	83	25	136	50
Hhon_g00846.t1	0	0	0	0	1	1	0	0
Hhon_g00847.t1	4	0	2	5	9	8	13	11
Hhon_orphan_152	6	0	1	3	8	4	22	9
Hhon_orphan_153	11	3	0	2	7	0	13	4
Hhon_g00852.t1	17	9	1	17	29	16	67	22
Hhon_g00853.t1	14	9	2	16	19	11	44	21
Hhon_orphan_154	6	0	1	7	8	3	20	6
Hhon_g00855.t1	157	72	27	162	265	147	592	294
Hhon_g00857.t1	59	32	14	46	89	43	216	89
Hhon_g00859.t1	5	1	1	6	16	4	16	12
Hhon_g00861.t1	34	19	9	21	61	22	102	53
Hhon_g00862.t1	6	4	3	5	11	12	28	14
Hhon_g00863.t1	61	37	15	52	97	48	248	131
Hhon_g00867.t1	843	393	194	849	1172	721	2428	1230
Hhon_g00870.t1	401	232	81	376	788	407	1599	758
Hhon_g00877.t1	152	110	33	173	291	160	662	278
Hhon_g00879.t1	69	48	12	48	104	50	217	105
Hhon_g00880.t1	34	33	9	32	67	35	124	69
Hhon_g00882.t1	7	4	4	2	12	5	20	12
Hhon_g00699.t1	3	3	0	1	9	0	21	7
Hhon_g00701.t1	32	19	4	33	55	19	117	69
Hhon_g00703.t1	23	18	12	33	61	40	154	66
Hhon_g00708.t1	23	19	0	17	29	15	71	38
Hhon_g00709.t1	167	88	49	178	349	150	614	281
Hhon_g00711.t1	30	34	4	38	50	28	112	57
Hhon_g00712.t1	105	63	29	110	215	75	459	210
Hhon_orphan_155	21	11	5	18	50	14	65	25
Hhon_g00715.t1	58	31	9	60	119	39	303	122
Hhon_g00716.t1	33	16	6	30	69	30	210	95
Hhon_orphan_156	2	4	4	10	7	5	16	8
Hhon_g00717.t1	6	2	2	3	12	0	15	7
Hhon_g00718.t1	93	78	21	83	188	87	370	157
Hhon_orphan_157	5	4	3	5	13	8	35	8
Hhon_g00722.t1	15	11	2	11	34	17	52	35
Hhon_g00724.t1	47	34	17	51	106	30	181	88
Hhon_g00726.t1	6	2	1	5	11	1	20	7
Hhon_orphan_158	7	2	0	5	6	7	16	7
Hhon_g00729.t1	14	6	2	12	10	5	28	15
Hhon_g00730.t1	8	3	0	9	17	6	30	10
Hhon_g00731.t1	454	303	84	438	848	331	1457	704
Hhon_g00735.t1	38	27	10	21	57	37	156	62
Hhon_g00737.t1	59	50	13	73	145	78	246	122
Hhon_g00739.t1	237	150	56	250	524	238	933	478
Hhon_g00741.t1	16	11	3	24	31	22	79	34
Hhon_g00743.t1	34	21	4	46	72	49	148	80
Hhon_orphan_159	6	4	0	9	24	4	34	17
Hhon_orphan_160	15	7	1	7	16	8	52	13
Hhon_g00745.t1	8	8	1	8	23	11	24	20
Hhon_g00747.t1	439	276	105	422	832	346	1714	749
Hhon_orphan_161	0	1	1	4	10	3	14	10
Hhon_g00749.t1	80	52	21	75	127	71	277	126
Hhon_g00751.t1	135	61	19	123	214	110	492	250
Hhon_g00753.t1	29	33	9	34	65	16	94	50
Hhon_g00754.t1	142	112	30	123	279	103	551	262
Hhon_g00755.t1	11	10	4	16	39	17	60	26
Hhon_g00756.t1	81	34	10	64	139	57	269	115
Hhon_g00758.t1	304	175	63	274	468	229	913	439
Hhon_g00761.t1	106	58	19	112	203	79	370	185
Hhon_g00764.t1	166	100	33	148	321	161	598	290
Hhon_g00766.t1	68	43	15	65	125	52	260	94
Hhon_g00767.t1	1544	896	297	1404	2113	1266	3840	2086
Hhon_orphan_162	6	4	0	1	4	5	7	2
Hhon_g00768.t1	3	1	0	2	4	2	0	1
Hhon_hyp_clust4158	0	1	0	2	2	1	0	0
Hhon_g00770.t1	164	95	45	170	323	157	647	311
Hhon_g00772.t1	114	70	18	112	201	93	443	213
Hhon_g00774.t1	71	52	17	82	158	65	309	127
Hhon_g00775.t1	992	647	215	942	1903	796	3791	1698
Hhon_g00776.t1	1473	954	307	1470	2980	1282	5746	2645
Hhon_g00778.t1	715	424	147	742	1255	709	2512	1185
Hhon_g00779.t1	104	58	25	95	202	95	332	137
Hhon_g00780.t1	72	34	2	71	106	30	242	101
Hhon_g00782.t1	10	16	3	12	21	10	58	20
Hhon_orphan_163	4	2	3	1	8	2	14	5
Hhon_orphan_164	1	0	1	6	4	1	3	4
Hhon_orphan_165	17	12	2	21	34	23	97	30
Hhon_g00784.t1	20	19	3	26	65	29	113	56
Hhon_g00788.t1	109	70	19	116	178	82	375	142
Hhon_orphan_166	1	3	0	1	5	4	13	12
Hhon_g00790.t1	13	3	0	10	10	6	28	10
Hhon_orphan_167	2	1	0	1	3	4	18	13
Hhon_g00793.t1	11	13	3	5	17	5	37	26
Hhon_orphan_168	4	0	0	5	6	7	14	8
Hhon_g00795.t1	24	30	6	37	70	25	143	60
Hhon_orphan_169	2	0	1	3	0	0	4	3
Hhon_g00800.t1	5913	4078	1248	6055	11447	4704	21396	9802
Hhon_orphan_170	12	10	2	16	45	9	126	49
Hhon_g00803.t1	42	29	7	35	84	40	145	84
Hhon_g00804.t1	51	30	11	38	86	30	175	65
Hhon_g00806.t1	174	113	32	167	340	126	729	334
Hhon_g00808.t1	58	33	10	54	111	47	216	102
