#OG_name	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_8127	HoiH23_PlH23_007795-RA	TrH2_TrispH2_001248-RA	Hhon_g09568.t1	Tadh_TriadT63757
OG_8128	HoiH23_PlH23_007797-RA	TrH2_TrispH2_001246-RA	Hhon_g09570.t1	Tadh_TriadT22097
OG_8129	HoiH23_PlH23_007798-RA	TrH2_TrispH2_001245-RA	Hhon_g09571.t1	Tadh_TriadT50031
OG_8130	HoiH23_PlH23_007803-RA	TrH2_TrispH2_001240-RA	Hhon_g09576.t1	Tadh_TriadT22316
OG_8131	HoiH23_PlH23_006395-RA	TrH2_TrispH2_001716-RA	Hhon_g06714.t1	Tadh_TriadT55215
OG_8132	HoiH23_PlH23_006398-RA	TrH2_TrispH2_001714-RA	Hhon_g06717.t1	Tadh_TriadT55213
OG_8133	HoiH23_PlH23_006399-RA	TrH2_TrispH2_001713-RA	Hhon_g06718.t1	Tadh_TriadT24110
OG_8134	HoiH23_PlH23_006401-RA	TrH2_TrispH2_001711-RA	Hhon_g06720.t1	Tadh_TriadT23833
OG_8135	HoiH23_PlH23_006403-RA	TrH2_TrispH2_001709-RA	Hhon_g06722.t1	Tadh_TriadT55208
OG_8136	HoiH23_PlH23_006407-RA		Hhon_g06727.t1	
OG_8137	HoiH23_PlH23_006408-RA	TrH2_TrispH2_001704-RA	Hhon_g06728.t1	Tadh_TriadT55203
OG_8138	HoiH23_PlH23_006409-RA		Hhon_g06729.t1	
OG_8139	HoiH23_PlH23_011198-RA HoiH23_PlH23_011418-RA	TrH2_TrispH2_005878-RA	Hhon_g07560.t1	Tadh_TriadT25420
OG_8140	HoiH23_PlH23_008885-RA	TrH2_TrispH2_010874-RA	Hhon_g10058.t1	Tadh_TriadT63838
OG_8141	HoiH23_PlH23_008886-RA	TrH2_TrispH2_010875-RA	Hhon_g10335.t1 Hhon_g10057.t1	Tadh_TriadT23795
OG_8142	HoiH23_PlH23_009437-RA	TrH2_TrispH2_011715-RA	Hhon_g11322.t1 Hhon_g11793.t1	Tadh_wf_g11348.t1
OG_8143		TrH2_TrispH2_011712-RA		Tadh_wf_g11494.t1
OG_8144		TrH2_TrispH2_011714-RA		Tadh_wf_g11349.t1
OG_8145	HoiH23_PlH23_009438-RA	TrH2_TrispH2_010708-RA	Hhon_g11794.t1	Tadh_TriadT62239
OG_8146	HoiH23_PlH23_009439-RA	TrH2_TrispH2_010707-RA		Tadh_wf_g11346.t1
OG_8147	HoiH23_PlH23_009445-RA	TrH2_TrispH2_010701-RA		Tadh_TriadT62235
OG_8148		TrH2_TrispH2_001061-RA		Tadh_wf_g5126.t1
OG_8149	HoiH23_PlH23_009446-RA	TrH2_TrispH2_010700-RA	Hhon_g10818.t1	Tadh_TriadT33728
OG_8150	HoiH23_PlH23_009447-RA	TrH2_TrispH2_010699-RA	Hhon_g10817.t1	Tadh_TriadT62233
OG_8151	HoiH23_PlH23_009449-RA	TrH2_TrispH2_010697-RA	Hhon_g10815.t1	Tadh_TriadT5463
OG_8152	HoiH23_PlH23_009450-RA	TrH2_TrispH2_010696-RA	Hhon_g10814.t1	Tadh_TriadT7464
OG_8153	HoiH23_PlH23_009451-RA	TrH2_TrispH2_010695-RA	Hhon_g10810.t1 Hhon_g10811.t1 Hhon_g10812.t1 Hhon_g10813.t1	Tadh_TriadT62230
OG_8154	HoiH23_PlH23_009453-RA	TrH2_TrispH2_010693-RA	Hhon_g11397.t1	Tadh_TriadT5826
OG_8155	HoiH23_PlH23_009454-RA	TrH2_TrispH2_010690-RA	Hhon_g11396.t1	Tadh_TriadT33732
OG_8156	HoiH23_PlH23_009457-RA HoiH23_PlH23_009456-RA HoiH23_PlH23_009455-RA	TrH2_TrispH2_010689-RA TrH2_TrispH2_010687-RA TrH2_TrispH2_010688-RA TrH2_TrispH2_011569-RA TrH2_TrispH2_011570-RA TrH2_TrispH2_011567-RA TrH2_TrispH2_011708-RA	Hhon_g11392.t1 Hhon_g11391.t1 Hhon_g11393.t1 Hhon_g10152.t1 Hhon_g10153.t1	Tadh_TriadT62223 Tadh_TriadT62224
OG_8157	HoiH23_PlH23_006248-RA	TrH2_TrispH2_003778-RA	Hhon_g05669.t1	Tadh_TriadT56934
OG_8158	HoiH23_PlH23_006251-RA	TrH2_TrispH2_003776-RA	Hhon_g05667.t1	Tadh_TriadT56931
OG_8159	HoiH23_PlH23_006253-RA	TrH2_TrispH2_003774-RA	Hhon_g05665.t1	Tadh_TriadT25814
OG_8160	HoiH23_PlH23_006254-RA	TrH2_TrispH2_003773-RA	Hhon_g05664.t1	Tadh_TriadT25328
OG_8161	HoiH23_PlH23_006255-RA	TrH2_TrispH2_003771-RA	Hhon_g05663.t1	Tadh_TriadT11614
OG_8162	HoiH23_PlH23_006257-RA	TrH2_TrispH2_003769-RA	Hhon_g05661.t1	Tadh_TriadT56924
OG_8163	HoiH23_PlH23_006260-RA	TrH2_TrispH2_003766-RA	Hhon_g05658.t1	Tadh_TriadT56921
OG_8164	HoiH23_PlH23_006261-RA	TrH2_TrispH2_003765-RA	Hhon_g05657.t1	Tadh_TriadT56920
OG_8165	HoiH23_PlH23_006264-RA	TrH2_TrispH2_003762-RA	Hhon_g05654.t1	Tadh_TriadT56917
OG_8166	HoiH23_PlH23_010432-RA	TrH2_TrispH2_010081-RA	Hhon_g11463.t1	Tadh_TriadT6910
OG_8167	HoiH23_PlH23_010433-RA	TrH2_TrispH2_010082-RA		Tadh_TriadT62137
OG_8168	HoiH23_PlH23_010434-RA	TrH2_hyp_clust10124.t1	Hhon_g11214.t1	Tadh_wf_g11245.t1
OG_8169	HoiH23_PlH23_010437-RA	TrH2_TrispH2_010085-RA	Hhon_g11211.t1	Tadh_TriadT62141
OG_8170	HoiH23_hyp_clust11033.t1	TrH2_TrispH2_011719-RA TrH2_TrispH2_011906-RA TrH2_TrispH2_011731-RA	Hhon_g10045.t1	Tadh_wf_g12135.t1 Tadh_wf_g4839.t1 Tadh_TriadT56030
OG_8171	HoiH23_PlH23_011331-RA	TrH2_TrispH2_011720-RA TrH2_TrispH2_012080-RA	Hhon_g10044.t1 Hhon_g05701.t1	Tadh_TriadT63920 Tadh_TriadT56031
OG_8172	HoiH23_PlH23_004516-RA HoiH23_PlH23_004518-RA HoiH23_PlH23_004519-RA	TrH2_TrispH2_010808-RA TrH2_TrispH2_012006-RA TrH2_TrispH2_010806-RA TrH2_TrispH2_010807-RA	Hhon_g09138.t1	Tadh_TriadT64292 Tadh_TriadT60631
OG_8173		TrH2_TrispH2_007441-RA		Tadh_TriadT64402 Tadh_TriadT62560 Tadh_TriadT64427 Tadh_wf_g11491.t1
OG_8174	HoiH23_PlH23_007874-RA	TrH2_TrispH2_006997-RA	Hhon_g05454.t1	Tadh_TriadT60968
OG_8175	HoiH23_PlH23_007877-RA	TrH2_TrispH2_007000-RA	Hhon_g05456.t1	Tadh_TriadT60971
OG_8176	HoiH23_PlH23_007878-RA	TrH2_TrispH2_006974-RA	Hhon_g05457.t1	Tadh_TriadT60946
OG_8177	HoiH23_PlH23_007879-RA	TrH2_TrispH2_007002-RA	Hhon_g05458.t1	Tadh_TriadT60972
OG_8178	HoiH23_PlH23_007881-RA	TrH2_TrispH2_009019-RA	Hhon_g05461.t1	Tadh_TriadT8508
OG_8179	HoiH23_PlH23_007883-RA	TrH2_TrispH2_009017-RA	Hhon_g05463.t1	Tadh_TriadT60977
OG_8180	HoiH23_PlH23_011077-RA	TrH2_TrispH2_000445-RA	Hhon_g09637.t1 Hhon_g09390.t1	Tadh_TriadT59858
OG_8181	HoiH23_PlH23_011078-RA	TrH2_TrispH2_000444-RA	Hhon_g09636.t1 Hhon_g09389.t1	Tadh_TriadT1234
OG_8182	HoiH23_PlH23_010698-RA HoiH23_PlH23_005534-RA HoiH23_PlH23_005535-RA HoiH23_PlH23_005536-RA	TrH2_TrispH2_003275-RA	Hhon_g04629.t1	Tadh_TriadT57193
OG_8183	HoiH23_PlH23_010699-RA	TrH2_TrispH2_003274-RA	Hhon_g04628.t1	Tadh_TriadT26726
OG_8184	HoiH23_PlH23_010700-RA	TrH2_TrispH2_003273-RA	Hhon_g04627.t1	Tadh_TriadT57191
OG_8185	HoiH23_PlH23_005011-RA	TrH2_TrispH2_006287-RA	Hhon_g04941.t1	Tadh_TriadT33282
OG_8186		TrH2_TrispH2_006306-RA		Tadh_TriadT61960
OG_8187	HoiH23_PlH23_005017-RA	TrH2_TrispH2_006309-RA	Hhon_g04931.t1 Hhon_g04932.t1	Tadh_TriadT61963 Tadh_TriadT61964
OG_8188	HoiH23_PlH23_005020-RA	TrH2_TrispH2_006312-RA TrH2_TrispH2_006313-RA	Hhon_g04928.t1	Tadh_TriadT61967
OG_8189	HoiH23_PlH23_005021-RA	TrH2_TrispH2_006314-RA	Hhon_g04927.t1	Tadh_TriadT61968
OG_8190	HoiH23_PlH23_005026-RA	TrH2_TrispH2_011048-RA	Hhon_g04921.t1	Tadh_TriadT16798
OG_8191		TrH2_TrispH2_011425-RA		Tadh_TriadT60875
OG_8192	HoiH23_PlH23_005027-RA	TrH2_TrispH2_011049-RA	Hhon_g04920.t1	Tadh_TriadT61975
OG_8193	HoiH23_PlH23_005028-RA HoiH23_PlH23_005033-RA	TrH2_TrispH2_011050-RA	Hhon_g04914.t1 Hhon_g04919.t1 Hhon_g04913.t1	Tadh_TriadT33274 Tadh_wf_g11069.t1
OG_8194	HoiH23_PlH23_005032-RA	TrH2_TrispH2_011312-RA	Hhon_g04916.t1 Hhon_g04911.t1 Hhon_g04912.t1	Tadh_wf_g11075.t1
OG_8195	HoiH23_PlH23_005034-RA		Hhon_g04915.t1	
OG_8196	HoiH23_PlH23_012017-RA HoiH23_PlH23_005036-RA	TrH2_TrispH2_011313-RA TrH2_TrispH2_012077-RA TrH2_TrispH2_011315-RA	Hhon_g04910.t1	Tadh_wf_g10963.t1 Tadh_wf_g10960.t1 Tadh_TriadT33142
OG_8197	HoiH23_PlH23_008979-RA	TrH2_TrispH2_009386-RA		Tadh_TriadT29667
OG_8198	HoiH23_PlH23_008753-RA	TrH2_TrispH2_007277-RA	Hhon_g04096.t1	Tadh_TriadT34541 Tadh_TriadT54464
OG_8199	HoiH23_PlH23_008755-RA	TrH2_TrispH2_007274-RA	Hhon_g04094.t1	Tadh_TriadT54460 Tadh_TriadT22397
OG_8200	HoiH23_PlH23_008758-RA	TrH2_TrispH2_007272-RA	Hhon_g04092.t1	Tadh_TriadT54458
OG_8201	HoiH23_PlH23_008759-RA HoiH23_PlH23_008760-RA	TrH2_TrispH2_007270-RA TrH2_TrispH2_007271-RA	Hhon_g04091.t1	Tadh_TriadT22994 Tadh_TriadT54457
OG_8202	HoiH23_PlH23_008764-RA	TrH2_TrispH2_007266-RA	Hhon_g04087.t1	Tadh_TriadT54453
OG_8203	HoiH23_PlH23_008765-RA	TrH2_TrispH2_007265-RA	Hhon_g04086.t1	Tadh_TriadT22236
OG_8204	HoiH23_PlH23_011636-RA HoiH23_PlH23_011626-RA	TrH2_TrispH2_000725-RA	Hhon_g05007.t1	Tadh_TriadT30614 Tadh_TriadT62704
OG_8205	HoiH23_PlH23_005219-RA HoiH23_PlH23_011138-RA	TrH2_TrispH2_000646-RA	Hhon_g00045.t1	Tadh_TriadT62905 Tadh_TriadT58179
OG_8206	HoiH23_PlH23_011139-RA	TrH2_TrispH2_000647-RA	Hhon_g00044.t1	Tadh_TriadT27662
OG_8207	HoiH23_PlH23_011140-RA	TrH2_TrispH2_000648-RA	Hhon_g00043.t1	Tadh_TriadT50511 Tadh_wf_g12211.t1
OG_8208	HoiH23_PlH23_010899-RA	TrH2_TrispH2_009816-RA	Hhon_g10016.t1	Tadh_TriadT54715
OG_8209	HoiH23_PlH23_011641-RA HoiH23_PlH23_011295-RA	TrH2_TrispH2_009652-RA	Hhon_g05600.t1 Hhon_g11308.t1 Hhon_g05599.t1 Hhon_g11306.t1 Hhon_g11307.t1	Tadh_TriadT62581 Tadh_TriadT56680
OG_8210	HoiH23_PlH23_010566-RA	TrH2_TrispH2_005219-RA	Hhon_g08125.t1	Tadh_TriadT51473
OG_8211	HoiH23_PlH23_010567-RA		Hhon_g08124.t1	
OG_8212	HoiH23_PlH23_010568-RA		Hhon_g08123.t1	
OG_8213	HoiH23_PlH23_010572-RA	TrH2_TrispH2_009905-RA TrH2_TrispH2_005213-RA	Hhon_g08120.t1	Tadh_TriadT18957
OG_8214	HoiH23_PlH23_011633-RA	TrH2_TrispH2_001000-RA	Hhon_g02919.t1	Tadh_TriadT52229
OG_8215	HoiH23_PlH23_008512-RA	TrH2_TrispH2_000661-RA	Hhon_g00029.t1	Tadh_TriadT64088
OG_8216	HoiH23_PlH23_008513-RA	TrH2_TrispH2_000663-RA	Hhon_g00028.t1	Tadh_TriadT27771
OG_8217	HoiH23_PlH23_008517-RA	TrH2_TrispH2_000667-RA	Hhon_g00024.t1	Tadh_wf_g7079.t1
OG_8218	HoiH23_PlH23_008518-RA	TrH2_TrispH2_000668-RA	Hhon_g00023.t1	Tadh_TriadT11108
OG_8219	HoiH23_PlH23_008519-RA	TrH2_TrispH2_000669-RA	Hhon_g00022.t1	Tadh_TriadT50515
OG_8220	HoiH23_PlH23_008522-RA	TrH2_TrispH2_000672-RA	Hhon_g00019.t1	Tadh_TriadT27870
OG_8221	HoiH23_PlH23_008524-RA	TrH2_TrispH2_000674-RA	Hhon_g00017.t1	Tadh_TriadT58210
OG_8222	HoiH23_PlH23_008526-RA	TrH2_TrispH2_000675-RA	Hhon_g00016.t1	Tadh_TriadT58211
OG_8223	HoiH23_PlH23_007720-RA	TrH2_TrispH2_000773-RA	Hhon_g04959.t1	Tadh_TriadT60209
OG_8224	HoiH23_PlH23_007722-RA	TrH2_TrispH2_000771-RA	Hhon_g04961.t1	Tadh_TriadT30669
OG_8225	HoiH23_PlH23_007724-RA	TrH2_TrispH2_000769-RA	Hhon_g04963.t1	Tadh_TriadT60203
OG_8226	HoiH23_PlH23_007727-RA	TrH2_TrispH2_000766-RA	Hhon_g04966.t1	Tadh_TriadT30629
OG_8227	HoiH23_PlH23_007728-RA	TrH2_TrispH2_000765-RA	Hhon_g04967.t1	Tadh_TriadT64252
OG_8228	HoiH23_PlH23_007730-RA	TrH2_TrispH2_000763-RA	Hhon_g04969.t1	Tadh_TriadT60196 Tadh_TriadT60206
OG_8229	HoiH23_PlH23_007732-RA	TrH2_TrispH2_000760-RA	Hhon_g04971.t1 Hhon_g04972.t1	Tadh_TriadT60194 Tadh_TriadT60193
OG_8230	HoiH23_PlH23_007731-RA	TrH2_TrispH2_000761-RA	Hhon_g04970.t1	Tadh_TriadT60195
OG_8231	HoiH23_PlH23_011042-RA	TrH2_TrispH2_005583-RA	Hhon_g07288.t1	Tadh_TriadT61245
OG_8232	HoiH23_PlH23_010785-RA	TrH2_TrispH2_006992-RA	Hhon_g05449.t1	Tadh_TriadT60963
OG_8233	HoiH23_PlH23_010786-RA	TrH2_TrispH2_006993-RA	Hhon_g05450.t1	Tadh_TriadT31674
OG_8234	HoiH23_PlH23_010787-RA	TrH2_TrispH2_006994-RA	Hhon_g05451.t1	Tadh_TriadT31844
OG_8235	HoiH23_PlH23_010788-RA	TrH2_TrispH2_006995-RA	Hhon_g05452.t1	Tadh_TriadT31746
OG_8236	HoiH23_PlH23_011245-RA	TrH2_TrispH2_007107-RA	Hhon_g05203.t1	Tadh_TriadT58643
OG_8237	HoiH23_PlH23_009245-RA		Hhon_g10857.t1	
OG_8238	HoiH23_PlH23_009246-RA		Hhon_g10856.t1	
OG_8239	HoiH23_PlH23_009247-RA	TrH2_TrispH2_004181-RA	Hhon_g10855.t1	Tadh_TriadT52862
OG_8240	HoiH23_PlH23_009248-RA	TrH2_TrispH2_004182-RA	Hhon_g10854.t1	Tadh_TriadT63598
OG_8241	HoiH23_PlH23_009249-RA	TrH2_TrispH2_004184-RA	Hhon_g10853.t1	Tadh_TriadT52866
OG_8242	HoiH23_PlH23_009250-RA	TrH2_TrispH2_004189-RA	Hhon_g10852.t1	Tadh_TriadT20821
OG_8243	HoiH23_PlH23_009254-RA	TrH2_TrispH2_004194-RA	Hhon_g11621.t1	Tadh_TriadT20532
OG_8244	HoiH23_PlH23_008122-RA	TrH2_TrispH2_010203-RA	Hhon_g08681.t1	Tadh_TriadT61857
OG_8245	HoiH23_PlH23_008123-RA HoiH23_PlH23_008124-RA	TrH2_TrispH2_010202-RA	Hhon_g08682.t1	Tadh_TriadT61856
OG_8246	HoiH23_PlH23_008127-RA	TrH2_TrispH2_010198-RA	Hhon_g08685.t1	Tadh_TriadT61853
OG_8247	HoiH23_PlH23_008128-RA	TrH2_TrispH2_010196-RA TrH2_TrispH2_010197-RA	Hhon_g08686.t1	Tadh_TriadT61850 Tadh_TriadT61852 Tadh_TriadT61849 Tadh_TriadT61851
OG_8248	HoiH23_PlH23_008129-RA		Hhon_g08688.t1	
OG_8249	HoiH23_PlH23_009031-RA	TrH2_TrispH2_000546-RA	Hhon_g00144.t1	Tadh_TriadT27805
OG_8250	HoiH23_PlH23_009034-RA	TrH2_TrispH2_000551-RA	Hhon_g00140.t1	Tadh_TriadT58079
OG_8251	HoiH23_PlH23_009035-RA	TrH2_TrispH2_000113-RA TrH2_TrispH2_000552-RA	Hhon_g00139.t1	Tadh_wf_g6950.t1
OG_8252	HoiH23_PlH23_001897-RA		Hhon_g06158.t1	Tadh_wf_g1194.t1
OG_8253		TrH2_TrispH2_007720-RA		Tadh_TriadT56253
OG_8254	HoiH23_PlH23_009059-RA	TrH2_TrispH2_011510-RA	Hhon_g02973.t1	Tadh_TriadT25701
OG_8255	HoiH23_PlH23_009060-RA	TrH2_TrispH2_010139-RA	Hhon_g02974.t1	Tadh_TriadT25695
OG_8256	HoiH23_PlH23_009063-RA	TrH2_TrispH2_010142-RA	Hhon_g02977.t1	Tadh_TriadT50287
OG_8257	HoiH23_PlH23_009064-RA	TrH2_TrispH2_010145-RA	Hhon_g02978.t1	Tadh_TriadT56242
OG_8258	HoiH23_PlH23_011578-RA	TrH2_TrispH2_002059-RA	Hhon_g00705.t1 Hhon_g00706.t1 Hhon_g00707.t1	Tadh_TriadT29160
OG_8259	HoiH23_PlH23_008390-RA	TrH2_TrispH2_010187-RA	Hhon_g05114.t1	Tadh_TriadT62364
OG_8260	HoiH23_PlH23_008391-RA	TrH2_TrispH2_010189-RA	Hhon_g05113.t1	Tadh_TriadT33970
OG_8261	HoiH23_PlH23_008392-RA	TrH2_TrispH2_011116-RA	Hhon_g05112.t1	Tadh_TriadT61926
OG_8262	HoiH23_PlH23_011336-RA	TrH2_TrispH2_011231-RA	Hhon_g10787.t1	Tadh_TriadT11846
OG_8263	HoiH23_PlH23_011338-RA	TrH2_TrispH2_011233-RA	Hhon_g10785.t1	Tadh_TriadT60333
OG_8264	HoiH23_PlH23_004211-RA	TrH2_TrispH2_003560-RA	Hhon_g10074.t1 Hhon_g10077.t1	Tadh_TriadT61459
OG_8265		TrH2_TrispH2_006089-RA		Tadh_TriadT61372
OG_8266	HoiH23_PlH23_009993-RA	TrH2_TrispH2_011328-RA	Hhon_g11331.t1 Hhon_g00294.t1	Tadh_TriadT62383
OG_8267	HoiH23_PlH23_009994-RA	TrH2_TrispH2_011327-RA	Hhon_g11330.t1 Hhon_g00293.t1	Tadh_TriadT4447
OG_8268	HoiH23_PlH23_009995-RA	TrH2_TrispH2_011245-RA	Hhon_g11329.t1 Hhon_g00292.t1	Tadh_TriadT34036
OG_8269	HoiH23_PlH23_009996-RA	TrH2_TrispH2_011244-RA	Hhon_g11328.t1 Hhon_g00291.t1	Tadh_TriadT34045
OG_8270	HoiH23_PlH23_009997-RA	TrH2_TrispH2_011243-RA	Hhon_g11327.t1 Hhon_g00290.t1	Tadh_TriadT34046
OG_8271	HoiH23_PlH23_009998-RA	TrH2_TrispH2_011242-RA	Hhon_g11326.t1 Hhon_g00289.t1	Tadh_TriadT34071
OG_8272	HoiH23_PlH23_009999-RA	TrH2_TrispH2_011241-RA	Hhon_g11325.t1 Hhon_g00288.t1	Tadh_TriadT62389
OG_8273		TrH2_TrispH2_005589-RA	Hhon_g11323.t1 Hhon_g00285.t1 Hhon_g00286.t1	Tadh_TriadT61251
OG_8274	HoiH23_PlH23_003497-RA	TrH2_TrispH2_000974-RA	Hhon_g03212.t1	Tadh_TriadT18599 Tadh_TriadT52201
OG_8275	HoiH23_PlH23_003501-RA	TrH2_TrispH2_000970-RA	Hhon_g03208.t1	Tadh_TriadT19118
OG_8276	HoiH23_PlH23_003503-RA	TrH2_TrispH2_000968-RA	Hhon_g03206.t1	Tadh_TriadT52193
OG_8277	HoiH23_PlH23_003507-RA	TrH2_TrispH2_000965-RA	Hhon_g03203.t1	Tadh_TriadT49717
OG_8278	HoiH23_PlH23_003508-RA	TrH2_TrispH2_000964-RA	Hhon_g03202.t1	Tadh_TriadT18460
OG_8279	HoiH23_PlH23_003512-RA	TrH2_TrispH2_000961-RA	Hhon_g03199.t1	Tadh_TriadT52187
OG_8280	HoiH23_PlH23_003514-RA	TrH2_TrispH2_000959-RA	Hhon_g03197.t1	Tadh_TriadT18263
OG_8281	HoiH23_PlH23_003515-RA	TrH2_TrispH2_000958-RA	Hhon_g03196.t1	Tadh_TriadT52184
OG_8282	HoiH23_PlH23_003517-RA	TrH2_TrispH2_000956-RA	Hhon_g03194.t1	Tadh_TriadT20325
OG_8283	HoiH23_PlH23_003518-RA	TrH2_TrispH2_000955-RA	Hhon_g03193.t1	Tadh_TriadT52181
OG_8284	HoiH23_PlH23_003519-RA	TrH2_TrispH2_000954-RA	Hhon_g03192.t1	Tadh_TriadT19283
OG_8285	HoiH23_PlH23_003521-RA	TrH2_TrispH2_012129-RA TrH2_TrispH2_000951-RA	Hhon_g03189.t1	Tadh_wf_g11848.t1 Tadh_TriadT52178 Tadh_TriadT34392 Tadh_TriadT34394
OG_8286	HoiH23_PlH23_003522-RA		Hhon_g03188.t1	
OG_8287	HoiH23_PlH23_003525-RA	TrH2_TrispH2_000947-RA	Hhon_g03184.t1	Tadh_TriadT52174
OG_8288	HoiH23_PlH23_002691-RA	TrH2_TrispH2_000950-RA	Hhon_g11495.t1	Tadh_TriadT52177 Tadh_TriadT62584
OG_8289	HoiH23_PlH23_002693-RA	TrH2_TrispH2_007505-RA	Hhon_g07092.t1 Hhon_g07093.t1 Hhon_g11434.t1 Hhon_g11435.t1	Tadh_wf_g3692.t1
OG_8290	HoiH23_PlH23_002694-RA	TrH2_TrispH2_007504-RA	Hhon_g07094.t1 Hhon_g11436.t1	Tadh_TriadT21906
OG_8291	HoiH23_PlH23_002695-RA	TrH2_TrispH2_007503-RA	Hhon_g07095.t1 Hhon_g11437.t1	Tadh_TriadT22637
OG_8292	HoiH23_PlH23_002696-RA	TrH2_TrispH2_007502-RA	Hhon_g07096.t1	Tadh_TriadT15389
OG_8293	HoiH23_PlH23_002697-RA	TrH2_TrispH2_007501-RA	Hhon_g07097.t1	Tadh_TriadT54902
OG_8294	HoiH23_PlH23_002699-RA	TrH2_TrispH2_007499-RA	Hhon_g07099.t1	Tadh_TriadT22251
OG_8295	HoiH23_PlH23_002701-RA	TrH2_TrispH2_007497-RA	Hhon_g07101.t1	Tadh_TriadT54897
OG_8296		TrH2_TrispH2_007496-RA		Tadh_wf_g3683.t1
OG_8297	HoiH23_PlH23_002702-RA		Hhon_g07102.t1	
OG_8298	HoiH23_PlH23_002704-RA	TrH2_TrispH2_007493-RA	Hhon_g07104.t1	Tadh_TriadT23353
OG_8299		TrH2_TrispH2_007492-RA		Tadh_TriadT63795
OG_8300	HoiH23_PlH23_002705-RA	TrH2_TrispH2_007494-RA	Hhon_g07105.t1	Tadh_TriadT63796
OG_8301	HoiH23_PlH23_002710-RA	TrH2_TrispH2_007487-RA	Hhon_g07111.t1	Tadh_TriadT63793 Tadh_TriadT54888
OG_8302	HoiH23_PlH23_002711-RA	TrH2_TrispH2_007486-RA	Hhon_g07112.t1	Tadh_TriadT37427
OG_8303	HoiH23_PlH23_002712-RA	TrH2_TrispH2_007485-RA	Hhon_g07113.t1	Tadh_TriadT50088
OG_8304	HoiH23_PlH23_002715-RA	TrH2_TrispH2_007482-RA	Hhon_g07116.t1	Tadh_TriadT54882
OG_8305	HoiH23_PlH23_002716-RA	TrH2_TrispH2_007481-RA	Hhon_g07117.t1	Tadh_TriadT54881
OG_8306		TrH2_TrispH2_007359-RA	Hhon_g06092.t1	Tadh_TriadT59318
OG_8307	HoiH23_PlH23_002722-RA	TrH2_TrispH2_011519-RA	Hhon_g07124.t1	Tadh_TriadT23256
OG_8308	HoiH23_PlH23_002727-RA	TrH2_TrispH2_002239-RA	Hhon_g07129.t1 Hhon_g07131.t1	Tadh_TriadT3859
OG_8309	HoiH23_PlH23_002728-RA	TrH2_TrispH2_002238-RA	Hhon_g07130.t1	Tadh_TriadT22089 Tadh_TriadT54868
OG_8310	HoiH23_PlH23_002729-RA	TrH2_TrispH2_002237-RA	Hhon_g07132.t1	Tadh_TriadT23041
OG_8311	HoiH23_PlH23_002731-RA	TrH2_TrispH2_002235-RA	Hhon_g07134.t1	Tadh_wf_g12292.t1 Tadh_TriadT23232
OG_8312	HoiH23_PlH23_002732-RA	TrH2_TrispH2_002234-RA	Hhon_g07135.t1	Tadh_TriadT63790
OG_8313	HoiH23_PlH23_001210-RA	TrH2_TrispH2_005168-RA	Hhon_g06202.t1	Tadh_TriadT52050
OG_8314	HoiH23_PlH23_002734-RA	TrH2_TrispH2_002230-RA	Hhon_g07137.t1	Tadh_TriadT50085
OG_8315	HoiH23_PlH23_002735-RA	TrH2_TrispH2_002229-RA	Hhon_g07138.t1	Tadh_TriadT54858
OG_8316	HoiH23_PlH23_002736-RA	TrH2_TrispH2_002227-RA	Hhon_g07139.t1 Hhon_g07140.t1	Tadh_TriadT54855 Tadh_TriadT15365
OG_8317	HoiH23_PlH23_002738-RA	TrH2_TrispH2_002225-RA	Hhon_g10469.t1	Tadh_TriadT54852
OG_8318	HoiH23_PlH23_007196-RA	TrH2_TrispH2_002911-RA	Hhon_g06680.t1	Tadh_TriadT27689
OG_8319	HoiH23_PlH23_002744-RA	TrH2_TrispH2_002221-RA	Hhon_g10473.t1	Tadh_TriadT22801
OG_8320	HoiH23_PlH23_002746-RA	TrH2_TrispH2_002219-RA	Hhon_g10475.t1	Tadh_TriadT54847
OG_8321	HoiH23_PlH23_002747-RA	TrH2_TrispH2_002218-RA	Hhon_g10476.t1	
OG_8322	HoiH23_PlH23_002749-RA	TrH2_TrispH2_002216-RA	Hhon_g10479.t1	Tadh_TriadT54844
OG_8323	HoiH23_PlH23_002887-RA	TrH2_TrispH2_010064-RA	Hhon_g11270.t1	Tadh_TriadT20746
OG_8324	HoiH23_PlH23_002888-RA	TrH2_TrispH2_010063-RA	Hhon_g01403.t1 Hhon_g11269.t1	Tadh_TriadT21862
OG_8325	HoiH23_hyp_clust5779.t1	TrH2_TrispH2_010062-RA	Hhon_g01404.t1 Hhon_g11268.t1	Tadh_wf_g2492.t1
OG_8326	HoiH23_PlH23_002889-RA	TrH2_TrispH2_010061-RA	Hhon_g01405.t1 Hhon_g11267.t1	Tadh_TriadT20417
OG_8327	HoiH23_PlH23_002894-RA	TrH2_TrispH2_010056-RA	Hhon_g01409.t1	Tadh_TriadT20939
OG_8328	HoiH23_PlH23_002896-RA	TrH2_TrispH2_009307-RA	Hhon_g01411.t1	Tadh_TriadT7110
OG_8329	HoiH23_PlH23_002899-RA	TrH2_TrispH2_009304-RA	Hhon_g01414.t1	Tadh_TriadT20947
OG_8330	HoiH23_PlH23_002901-RA	TrH2_TrispH2_009302-RA	Hhon_g01416.t1	Tadh_TriadT53717
