orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_295	59	34	51	34	0.53968253968254	OG2
OG_2951	41	36	38	36	0.571428571428571	OG0
OG_2952	45	31	42	31	0.492063492063492	OG1
OG_2955	94	58	60	58	0.920634920634921	OG1
OG_2956	66	35	37	35	0.555555555555556	OG0
OG_2957	57	51	55	51	0.80952380952381	OG0
OG_2958	59	52	53	52	0.825396825396825	OG0
OG_2959	51	41	44	41	0.650793650793651	OG0
OG_2960	79	53	58	53	0.841269841269841	OG1
OG_2961	81	40	61	40	0.634920634920635	OG1
OG_2962	48	40	41	40	0.634920634920635	OG0
OG_2963	56	40	47	40	0.634920634920635	OG0
OG_2964	58	55	55	55	0.873015873015873	OG0
OG_2966	75	60	60	60	0.952380952380952	OG0
OG_2968	91	52	59	52	0.825396825396825	OG2
OG_2972	58	48	51	48	0.761904761904762	OG1
OG_2973	62	56	56	56	0.888888888888889	OG0
OG_2974	66	46	56	46	0.73015873015873	OG1
OG_2975	75	60	60	60	0.952380952380952	OG0
OG_2977	57	49	50	49	0.777777777777778	OG0
OG_2978	65	57	58	57	0.904761904761905	OG0
OG_298	68	52	56	52	0.825396825396825	OG0
OG_2980	59	51	53	51	0.80952380952381	OG0
OG_2984	105	57	58	57	0.904761904761905	OG0
OG_2985	67	54	56	54	0.857142857142857	OG0
OG_2986	61	58	58	58	0.920634920634921	OG0
OG_2987	55	47	48	47	0.746031746031746	OG0
OG_2988	63	55	55	55	0.873015873015873	OG0
OG_2989	61	53	53	53	0.841269841269841	OG0
OG_299	95	57	60	57	0.904761904761905	OG1
OG_2990	65	52	54	52	0.825396825396825	OG0
OG_2991	74	56	59	56	0.888888888888889	OG0
OG_2993	66	46	46	46	0.73015873015873	OG0
OG_2994	81	41	61	41	0.650793650793651	OG2
OG_2996	62	59	59	59	0.936507936507937	OG0
OG_2998	47	40	45	40	0.634920634920635	OG0
OG_2999	75	56	58	56	0.888888888888889	OG0
OG_3	41	35	41	35	0.555555555555556	OG0
OG_300	72	57	57	57	0.904761904761905	OG0
OG_3000	50	43	48	43	0.682539682539683	OG0
OG_3002	53	49	50	49	0.777777777777778	OG0
OG_3003	56	48	51	48	0.761904761904762	OG0
OG_3004	57	49	50	49	0.777777777777778	OG0
OG_3006	71	54	56	54	0.857142857142857	OG0
OG_3008	83	54	56	54	0.857142857142857	OG0
OG_3009	73	45	61	45	0.714285714285714	OG2
OG_3011	47	39	44	39	0.619047619047619	OG0
OG_3012	71	50	57	50	0.793650793650794	OG0
OG_3014	73	55	57	55	0.873015873015873	OG0
OG_3015	104	56	57	56	0.888888888888889	OG0
OG_3016	67	58	58	58	0.920634920634921	OG0
OG_3017	63	55	56	55	0.873015873015873	OG0
OG_3023	96	33	57	33	0.523809523809524	OG3
OG_3024	36	30	35	30	0.476190476190476	OG0
OG_3025	76	57	58	57	0.904761904761905	OG0
OG_3028	52	39	41	39	0.619047619047619	OG0
OG_3029	35	30	33	30	0.476190476190476	OG0
OG_303	61	54	56	54	0.857142857142857	OG0
OG_3032	87	57	57	57	0.904761904761905	OG0
OG_3033	63	48	49	48	0.761904761904762	OG0
OG_3037	81	58	62	58	0.920634920634921	OG1
OG_3038	69	53	54	53	0.841269841269841	OG0
OG_304	77	55	55	55	0.873015873015873	OG0
OG_3040	65	37	48	37	0.587301587301587	OG1
OG_3041	59	47	48	47	0.746031746031746	OG0
OG_3042	53	48	48	48	0.761904761904762	OG0
OG_3043	56	50	51	50	0.793650793650794	OG0
OG_3044	86	46	58	46	0.73015873015873	OG1
OG_3045	79	62	62	62	0.984126984126984	OG0
OG_3047	68	61	61	61	0.968253968253968	OG0
OG_3048	122	55	55	55	0.873015873015873	OG0
OG_3049	77	59	59	59	0.936507936507937	OG0
OG_305	65	56	59	56	0.888888888888889	OG1
OG_3050	57	51	52	51	0.80952380952381	OG0
OG_3051	64	53	53	53	0.841269841269841	OG0
OG_3052	59	52	52	52	0.825396825396825	OG0
OG_3054	63	53	54	53	0.841269841269841	OG0
OG_3055	56	49	53	49	0.777777777777778	OG0
OG_3057	69	56	57	56	0.888888888888889	OG0
OG_3058	36	33	33	33	0.523809523809524	OG0
OG_3060	55	30	52	30	0.476190476190476	OG0
OG_3065	45	35	42	35	0.555555555555556	OG0
OG_3066	82	59	60	59	0.936507936507937	OG0
OG_3068	62	51	51	51	0.80952380952381	OG0
OG_307	61	47	48	47	0.746031746031746	OG0
OG_3071	72	57	57	57	0.904761904761905	OG0
OG_3074	45	39	41	39	0.619047619047619	OG0
OG_3078	66	57	58	57	0.904761904761905	OG0
OG_308	98	57	60	57	0.904761904761905	OG0
OG_3080	55	49	51	49	0.777777777777778	OG0
OG_3081	43	42	42	42	0.666666666666667	OG0
OG_3084	53	46	46	46	0.73015873015873	OG0
OG_3085	79	43	55	43	0.682539682539683	OG3
OG_3088	72	56	57	56	0.888888888888889	OG0
OG_3089	63	53	56	53	0.841269841269841	OG0
OG_3090	52	21	39	21	0.333333333333333	OG1
OG_3091	76	61	61	61	0.968253968253968	OG0
OG_3092	99	20	47	20	0.317460317460317	OG5
OG_3093	87	58	58	58	0.920634920634921	OG0
OG_3094	98	42	46	42	0.666666666666667	OG0
OG_3095	58	50	51	50	0.793650793650794	OG0
OG_3097	63	53	56	53	0.841269841269841	OG0
OG_3098	52	48	51	48	0.761904761904762	OG0
OG_3099	73	58	58	58	0.920634920634921	OG0
OG_310	78	36	59	36	0.571428571428571	OG1
OG_3101	77	32	60	32	0.507936507936508	OG3
OG_3102	65	56	58	56	0.888888888888889	OG0
OG_3103	77	59	59	59	0.936507936507937	OG0
OG_3104	90	22	55	22	0.349206349206349	OG3
OG_3106	57	53	55	53	0.841269841269841	OG0
OG_3107	85	55	58	55	0.873015873015873	OG0
OG_3108	78	38	52	38	0.603174603174603	OG3
OG_3109	58	53	54	53	0.841269841269841	OG0
OG_3110	45	41	42	41	0.650793650793651	OG0
OG_3111	38	31	34	31	0.492063492063492	OG0
OG_3113	46	43	44	43	0.682539682539683	OG0
OG_3115	69	56	57	56	0.888888888888889	OG0
OG_3117	74	36	61	36	0.571428571428571	OG1
OG_3119	54	47	50	47	0.746031746031746	OG0
OG_312	64	56	56	56	0.888888888888889	OG0
OG_3121	68	59	59	59	0.936507936507937	OG0
OG_3122	56	48	50	48	0.761904761904762	OG0
OG_3124	61	58	58	58	0.920634920634921	OG0
OG_3127	68	59	59	59	0.936507936507937	OG0
OG_3128	57	47	48	47	0.746031746031746	OG0
OG_3131	52	46	47	46	0.73015873015873	OG0
OG_3134	40	34	36	34	0.53968253968254	OG0
OG_3135	83	58	61	58	0.920634920634921	OG1
OG_3137	183	59	62	59	0.936507936507937	OG2
OG_3141	63	56	56	56	0.888888888888889	OG0
OG_3142	69	54	55	54	0.857142857142857	OG0
OG_3143	80	41	43	41	0.650793650793651	OG1
OG_3144	58	52	52	52	0.825396825396825	OG0
OG_3145	115	61	61	61	0.968253968253968	OG0
OG_3146	69	54	54	54	0.857142857142857	OG1
OG_3149	77	60	60	60	0.952380952380952	OG0
OG_3150	93	42	60	42	0.666666666666667	OG4
OG_3153	42	38	39	38	0.603174603174603	OG0
OG_3154	74	44	57	44	0.698412698412698	OG1
OG_3155	55	50	52	50	0.793650793650794	OG0
OG_3157	35	32	34	32	0.507936507936508	OG0
OG_3158	63	56	56	56	0.888888888888889	OG0
OG_3159	117	48	61	48	0.761904761904762	OG3
OG_3160	91	55	61	55	0.873015873015873	OG1
OG_3161	63	53	55	53	0.841269841269841	OG0
OG_3163	88	49	59	49	0.777777777777778	OG0
OG_3164	48	45	45	45	0.714285714285714	OG0
OG_3167	68	40	46	40	0.634920634920635	OG0
OG_3168	96	34	62	34	0.53968253968254	OG1
OG_317	43	40	40	40	0.634920634920635	OG0
OG_3171	57	45	51	45	0.714285714285714	OG1
OG_3172	65	50	50	50	0.793650793650794	OG0
OG_3173	58	44	46	44	0.698412698412698	OG1
OG_3174	50	42	43	42	0.666666666666667	OG0
OG_3175	76	54	55	54	0.857142857142857	OG1
OG_3176	59	49	55	49	0.777777777777778	OG1
OG_3177	65	50	55	50	0.793650793650794	OG0
OG_3178	65	56	57	56	0.888888888888889	OG0
OG_3180	59	51	52	51	0.80952380952381	OG0
OG_3182	65	47	58	47	0.746031746031746	OG1
OG_3183	77	58	59	58	0.920634920634921	OG0
OG_3184	62	43	46	43	0.682539682539683	OG0
OG_3185	62	47	49	47	0.746031746031746	OG0
OG_3187	64	49	53	49	0.777777777777778	OG0
OG_319	71	43	51	43	0.682539682539683	OG1
OG_3190	77	58	59	58	0.920634920634921	OG0
OG_3192	62	55	57	55	0.873015873015873	OG0
OG_3194	65	57	57	57	0.904761904761905	OG0
OG_3195	70	53	57	53	0.841269841269841	OG1
OG_3196	93	56	59	56	0.888888888888889	OG0
OG_3197	67	56	59	56	0.888888888888889	OG0
OG_3198	63	57	57	57	0.904761904761905	OG0
OG_3199	51	41	45	41	0.650793650793651	OG0
OG_32	52	46	46	46	0.73015873015873	OG0
OG_3200	82	46	58	46	0.73015873015873	OG3
OG_3201	72	54	58	54	0.857142857142857	OG0
OG_3202	92	53	59	53	0.841269841269841	OG3
OG_3203	49	41	41	41	0.650793650793651	OG0
OG_3204	82	57	57	57	0.904761904761905	OG0
OG_3206	69	40	40	40	0.634920634920635	OG0
OG_3207	93	45	62	45	0.714285714285714	OG1
OG_3208	111	45	56	45	0.714285714285714	OG1
OG_3212	62	58	58	58	0.920634920634921	OG0
OG_3214	75	31	57	31	0.492063492063492	OG0
OG_3215	61	54	56	54	0.857142857142857	OG0
OG_3217	47	19	36	19	0.301587301587302	OG1
OG_3218	64	55	57	55	0.873015873015873	OG0
OG_3219	75	62	62	62	0.984126984126984	OG0
OG_322	78	47	59	47	0.746031746031746	OG1
OG_3221	44	40	41	40	0.634920634920635	OG0
OG_3222	73	61	61	61	0.968253968253968	OG0
OG_3224	84	60	60	60	0.952380952380952	OG0
OG_3226	64	50	55	50	0.793650793650794	OG1
OG_3228	52	46	51	46	0.73015873015873	OG0
OG_3232	69	35	53	35	0.555555555555556	OG2
OG_3234	46	40	43	40	0.634920634920635	OG0
OG_3235	76	55	55	55	0.873015873015873	OG0
OG_3236	50	30	40	30	0.476190476190476	OG1
OG_3237	62	49	52	49	0.777777777777778	OG1
OG_324	99	55	56	55	0.873015873015873	OG0
OG_3240	65	52	56	52	0.825396825396825	OG0
OG_3241	64	55	55	55	0.873015873015873	OG0
OG_3245	55	50	52	50	0.793650793650794	OG0
OG_3246	98	58	58	58	0.920634920634921	OG1
OG_3247	62	51	52	51	0.80952380952381	OG0
OG_3251	62	54	54	54	0.857142857142857	OG0
OG_3253	60	50	52	50	0.793650793650794	OG0
OG_3254	39	35	37	35	0.555555555555556	OG0
OG_3255	63	46	52	46	0.73015873015873	OG0
OG_3256	65	35	56	35	0.555555555555556	OG2
OG_326	62	50	53	50	0.793650793650794	OG0
OG_3261	72	54	55	54	0.857142857142857	OG0
OG_327	58	54	57	54	0.857142857142857	OG0
OG_3271	35	28	32	28	0.444444444444444	OG0
OG_328	68	57	58	57	0.904761904761905	OG0
OG_3280	59	45	50	45	0.714285714285714	OG1
OG_3282	72	47	50	47	0.746031746031746	OG3
OG_329	51	45	47	45	0.714285714285714	OG0
OG_3293	46	36	36	36	0.571428571428571	OG0
OG_3296	80	61	61	61	0.968253968253968	OG0
OG_3297	39	34	39	34	0.53968253968254	OG0
OG_3299	36	22	33	22	0.349206349206349	OG0
OG_33	77	58	58	58	0.920634920634921	OG0
OG_3304	78	61	61	61	0.968253968253968	OG0
OG_331	89	60	61	60	0.952380952380952	OG0
OG_3314	35	31	34	31	0.492063492063492	OG0
OG_332	84	53	61	53	0.841269841269841	OG0
OG_3323	89	58	59	58	0.920634920634921	OG1
OG_3327	53	46	47	46	0.73015873015873	OG0
OG_333	81	59	59	59	0.936507936507937	OG0
OG_335	73	61	61	61	0.968253968253968	OG0
OG_3353	81	58	59	58	0.920634920634921	OG0
OG_3364	47	39	42	39	0.619047619047619	OG0
OG_3368	65	50	52	50	0.793650793650794	OG0
OG_3371	72	59	60	59	0.936507936507937	OG0
OG_3377	79	41	52	41	0.650793650793651	OG1
OG_3378	102	32	58	32	0.507936507936508	OG0
OG_338	94	55	59	55	0.873015873015873	OG1
OG_3380	84	56	62	56	0.888888888888889	OG0
OG_3384	84	44	45	44	0.698412698412698	OG0
OG_3387	63	53	56	53	0.841269841269841	OG2
OG_3390	53	48	48	48	0.761904761904762	OG0
OG_3394	77	59	60	59	0.936507936507937	OG0
OG_3397	92	62	62	62	0.984126984126984	OG0
OG_3399	87	45	49	45	0.714285714285714	OG0
OG_340	65	55	56	55	0.873015873015873	OG0
OG_3400	71	53	54	53	0.841269841269841	OG0
OG_3405	48	39	42	39	0.619047619047619	OG0
OG_3407	52	51	51	51	0.80952380952381	OG0
OG_3408	59	52	54	52	0.825396825396825	OG0
OG_3409	150	48	60	48	0.761904761904762	OG2
OG_341	86	59	59	59	0.936507936507937	OG0
OG_342	93	60	60	60	0.952380952380952	OG0
OG_3421	73	55	55	55	0.873015873015873	OG0
OG_3426	79	56	59	56	0.888888888888889	OG0
OG_343	59	52	55	52	0.825396825396825	OG0
OG_3430	52	44	48	44	0.698412698412698	OG0
OG_3431	88	60	61	60	0.952380952380952	OG0
OG_3434	42	36	38	36	0.571428571428571	OG0
OG_3435	63	52	56	52	0.825396825396825	OG0
OG_3437	108	44	44	44	0.698412698412698	OG0
OG_3439	59	47	47	47	0.746031746031746	OG0
OG_344	65	60	60	60	0.952380952380952	OG0
OG_3448	48	39	40	39	0.619047619047619	OG0
OG_345	74	45	55	45	0.714285714285714	OG2
OG_3450	142	58	58	58	0.920634920634921	OG0
OG_3453	48	36	40	36	0.571428571428571	OG0
OG_3455	108	33	60	33	0.523809523809524	OG4
OG_3458	48	42	45	42	0.666666666666667	OG0
OG_346	49	30	37	30	0.476190476190476	OG0
OG_3466	53	38	40	38	0.603174603174603	OG0
OG_3467	57	38	38	38	0.603174603174603	OG0
OG_3475	76	58	58	58	0.920634920634921	OG0
OG_3485	45	17	41	17	0.26984126984127	OG0
OG_3486	70	30	57	30	0.476190476190476	OG2
OG_3487	106	58	59	58	0.920634920634921	OG1
OG_3489	59	34	42	34	0.53968253968254	OG1
OG_349	93	45	52	45	0.714285714285714	OG2
OG_3498	59	55	55	55	0.873015873015873	OG0
OG_3499	54	49	50	49	0.777777777777778	OG0
OG_35	81	49	59	49	0.777777777777778	OG0
OG_350	57	52	52	52	0.825396825396825	OG0
OG_3503	61	41	44	41	0.650793650793651	OG0
OG_3505	66	56	56	56	0.888888888888889	OG0
OG_3506	65	55	56	55	0.873015873015873	OG0
OG_3507	99	48	58	48	0.761904761904762	OG1
OG_3508	39	32	39	32	0.507936507936508	OG0
OG_3514	38	31	38	31	0.492063492063492	OG0
OG_3522	67	40	40	40	0.634920634920635	OG0
OG_3527	42	32	37	32	0.507936507936508	OG0
OG_3528	78	58	59	58	0.920634920634921	OG1
OG_353	70	62	62	62	0.984126984126984	OG0
OG_3531	41	34	35	34	0.53968253968254	OG0
OG_3533	58	47	51	47	0.746031746031746	OG0
OG_3535	35	29	32	29	0.46031746031746	OG0
OG_3538	34	25	34	25	0.396825396825397	OG0
OG_354	79	48	59	48	0.761904761904762	OG1
OG_3541	58	40	40	40	0.634920634920635	OG0
OG_3547	62	45	45	45	0.714285714285714	OG0
OG_355	75	49	59	49	0.777777777777778	OG1
OG_3551	61	57	58	57	0.904761904761905	OG0
OG_3554	42	27	36	27	0.428571428571429	OG0
OG_3557	117	46	61	46	0.73015873015873	OG1
OG_3560	77	43	46	43	0.682539682539683	OG0
OG_3562	67	40	43	40	0.634920634920635	OG1
OG_3565	58	50	50	50	0.793650793650794	OG0
OG_3566	54	44	46	44	0.698412698412698	OG0
OG_3567	99	57	57	57	0.904761904761905	OG0
OG_357	48	27	35	27	0.428571428571429	OG2
OG_3572	44	38	39	38	0.603174603174603	OG0
OG_3574	39	37	37	37	0.587301587301587	OG0
OG_3577	70	55	55	55	0.873015873015873	OG0
OG_3579	59	49	50	49	0.777777777777778	OG0
OG_3580	60	47	51	47	0.746031746031746	OG0
OG_3584	37	36	37	36	0.571428571428571	OG0
OG_3588	52	41	42	41	0.650793650793651	OG0
OG_359	35	28	34	28	0.444444444444444	OG0
OG_3590	68	41	43	41	0.650793650793651	OG0
OG_3591	50	34	40	34	0.53968253968254	OG0
OG_3592	143	33	52	33	0.523809523809524	OG4
OG_3593	37	35	36	35	0.555555555555556	OG0
OG_3596	74	54	55	54	0.857142857142857	OG1
OG_3597	82	53	56	53	0.841269841269841	OG0
OG_36	84	36	56	36	0.571428571428571	OG1
OG_3600	52	45	46	45	0.714285714285714	OG0
OG_3602	90	50	57	50	0.793650793650794	OG1
OG_3608	55	33	33	33	0.523809523809524	OG1
OG_3610	40	32	32	32	0.507936507936508	OG0
OG_3613	59	56	56	56	0.888888888888889	OG0
OG_3616	66	55	55	55	0.873015873015873	OG0
OG_3617	71	51	55	51	0.80952380952381	OG0
OG_3618	41	36	41	36	0.571428571428571	OG0
OG_3619	52	46	46	46	0.73015873015873	OG0
OG_362	56	48	50	48	0.761904761904762	OG0
OG_3620	54	29	36	29	0.46031746031746	OG1
OG_3621	66	42	42	42	0.666666666666667	OG0
OG_3622	51	21	40	21	0.333333333333333	OG1
OG_3624	54	50	51	50	0.793650793650794	OG0
OG_3625	50	43	43	43	0.682539682539683	OG0
OG_3626	45	28	36	28	0.444444444444444	OG0
OG_3628	115	63	63	63	1	OG0
OG_363	75	57	58	57	0.904761904761905	OG0
OG_3630	66	53	53	53	0.841269841269841	OG0
OG_3633	60	57	58	57	0.904761904761905	OG0
OG_3635	107	33	53	33	0.523809523809524	OG1
OG_3637	65	39	39	39	0.619047619047619	OG0
OG_3640	71	37	54	37	0.587301587301587	OG1
OG_3644	58	50	50	50	0.793650793650794	OG0
OG_3645	80	49	51	49	0.777777777777778	OG1
OG_3647	44	41	43	41	0.650793650793651	OG0
OG_3648	33	32	32	32	0.507936507936508	OG0
OG_3649	66	53	54	53	0.841269841269841	OG1
OG_3651	71	53	56	53	0.841269841269841	OG1
OG_3655	44	37	42	37	0.587301587301587	OG0
OG_3660	49	35	42	35	0.555555555555556	OG0
OG_3664	65	19	32	19	0.301587301587302	OG1
OG_3665	82	56	56	56	0.888888888888889	OG0
OG_3667	80	54	56	54	0.857142857142857	OG0
OG_3668	66	46	53	46	0.73015873015873	OG1
OG_3669	74	54	54	54	0.857142857142857	OG0
OG_367	52	47	50	47	0.746031746031746	OG0
OG_3672	55	42	50	42	0.666666666666667	OG0
OG_3673	41	35	35	35	0.555555555555556	OG0
OG_3676	60	55	55	55	0.873015873015873	OG0
OG_3677	39	36	37	36	0.571428571428571	OG0
OG_3681	69	52	58	52	0.825396825396825	OG0
OG_3683	51	34	38	34	0.53968253968254	OG1
OG_3685	78	56	56	56	0.888888888888889	OG0
OG_3686	55	39	43	39	0.619047619047619	OG1
OG_3688	48	41	43	41	0.650793650793651	OG0
OG_3689	47	42	44	42	0.666666666666667	OG0
OG_3690	84	58	58	58	0.920634920634921	OG0
OG_3692	58	47	48	47	0.746031746031746	OG0
OG_3695	54	42	45	42	0.666666666666667	OG1
OG_3698	68	44	45	44	0.698412698412698	OG0
OG_37	69	31	57	31	0.492063492063492	OG2
OG_370	63	54	55	54	0.857142857142857	OG0
OG_3700	70	54	54	54	0.857142857142857	OG0
OG_3701	65	45	55	45	0.714285714285714	OG0
OG_3702	38	27	34	27	0.428571428571429	OG0
OG_3706	58	45	45	45	0.714285714285714	OG0
OG_3708	44	32	35	32	0.507936507936508	OG0
OG_3711	45	38	41	38	0.603174603174603	OG0
OG_3712	58	51	54	51	0.80952380952381	OG0
OG_3713	35	30	32	30	0.476190476190476	OG1
OG_3714	66	53	54	53	0.841269841269841	OG0
OG_3718	41	37	40	37	0.587301587301587	OG0
OG_3719	43	35	37	35	0.555555555555556	OG0
OG_3723	57	51	53	51	0.80952380952381	OG0
OG_3726	73	51	52	51	0.80952380952381	OG0
OG_3729	61	49	49	49	0.777777777777778	OG0
OG_373	37	15	32	15	0.238095238095238	OG2
OG_3730	41	38	38	38	0.603174603174603	OG0
OG_3732	68	55	55	55	0.873015873015873	OG0
OG_3733	68	58	59	58	0.920634920634921	OG0
OG_3736	41	34	39	34	0.53968253968254	OG0
OG_3738	68	53	53	53	0.841269841269841	OG0
OG_374	81	61	61	61	0.968253968253968	OG0
OG_3741	85	52	61	52	0.825396825396825	OG1
OG_3743	75	54	58	54	0.857142857142857	OG0
OG_3744	63	58	58	58	0.920634920634921	OG0
OG_3748	66	52	52	52	0.825396825396825	OG0
OG_3749	47	34	43	34	0.53968253968254	OG0
OG_3751	58	43	47	43	0.682539682539683	OG0
OG_3752	40	35	38	35	0.555555555555556	OG0
OG_3753	67	55	55	55	0.873015873015873	OG0
OG_3754	75	58	58	58	0.920634920634921	OG0
OG_3759	62	51	52	51	0.80952380952381	OG0
OG_376	74	56	58	56	0.888888888888889	OG0
OG_3760	98	57	58	57	0.904761904761905	OG1
OG_3761	46	39	41	39	0.619047619047619	OG0
OG_3764	55	45	45	45	0.714285714285714	OG0
OG_3766	48	39	44	39	0.619047619047619	OG0
OG_3769	49	44	44	44	0.698412698412698	OG1
OG_377	73	52	55	52	0.825396825396825	OG0
OG_3771	110	34	46	34	0.53968253968254	OG0
OG_3773	85	35	47	35	0.555555555555556	OG2
OG_3775	50	40	40	40	0.634920634920635	OG0
OG_3777	65	56	56	56	0.888888888888889	OG0
OG_3779	75	58	58	58	0.920634920634921	OG0
OG_378	72	55	56	55	0.873015873015873	OG0
OG_3782	43	29	37	29	0.46031746031746	OG0
OG_3784	63	37	37	37	0.587301587301587	OG0
OG_3785	79	39	58	39	0.619047619047619	OG1
OG_3786	46	39	42	39	0.619047619047619	OG0
OG_3788	68	45	58	45	0.714285714285714	OG0
OG_3789	57	51	51	51	0.80952380952381	OG0
OG_3792	79	36	44	36	0.571428571428571	OG2
OG_3795	62	51	51	51	0.80952380952381	OG0
OG_3796	47	41	42	41	0.650793650793651	OG0
OG_3797	71	50	57	50	0.793650793650794	OG0
OG_38	63	50	58	50	0.793650793650794	OG1
OG_380	58	50	52	50	0.793650793650794	OG0
OG_3801	64	50	52	50	0.793650793650794	OG0
OG_3802	52	46	48	46	0.73015873015873	OG0
OG_3803	129	59	59	59	0.936507936507937	OG0
OG_3806	53	39	40	39	0.619047619047619	OG0
OG_3807	64	45	45	45	0.714285714285714	OG0
OG_381	70	47	51	47	0.746031746031746	OG0
OG_3811	76	54	61	54	0.857142857142857	OG1
OG_3819	60	55	55	55	0.873015873015873	OG0
OG_3824	90	40	59	40	0.634920634920635	OG1
OG_3825	74	42	46	42	0.666666666666667	OG0
OG_3828	56	53	53	53	0.841269841269841	OG0
OG_3836	79	60	61	60	0.952380952380952	OG0
OG_3837	50	25	34	25	0.396825396825397	OG1
OG_3839	38	33	36	33	0.523809523809524	OG0
OG_3842	129	60	60	60	0.952380952380952	OG1
OG_3843	70	59	59	59	0.936507936507937	OG0
OG_3845	98	56	61	56	0.888888888888889	OG0
OG_3847	46	43	43	43	0.682539682539683	OG0
OG_3848	66	49	49	49	0.777777777777778	OG0
OG_385	84	57	59	57	0.904761904761905	OG1
OG_3853	64	49	50	49	0.777777777777778	OG1
OG_386	67	42	55	42	0.666666666666667	OG0
OG_3864	43	33	36	33	0.523809523809524	OG1
OG_3866	40	37	37	37	0.587301587301587	OG0
OG_3868	59	50	53	50	0.793650793650794	OG1
OG_3877	67	50	51	50	0.793650793650794	OG0
OG_3878	61	30	49	30	0.476190476190476	OG1
OG_388	52	40	44	40	0.634920634920635	OG0
OG_3888	64	50	53	50	0.793650793650794	OG1
OG_389	49	40	43	40	0.634920634920635	OG0
OG_3893	49	39	40	39	0.619047619047619	OG0
OG_3896	42	31	37	31	0.492063492063492	OG0
OG_3899	64	56	56	56	0.888888888888889	OG0
OG_39	78	29	55	29	0.46031746031746	OG1
OG_390	81	49	57	49	0.777777777777778	OG1
OG_391	72	56	58	56	0.888888888888889	OG0
OG_392	83	55	55	55	0.873015873015873	OG0
OG_3922	59	48	48	48	0.761904761904762	OG0
OG_3924	41	36	36	36	0.571428571428571	OG0
OG_3926	63	53	54	53	0.841269841269841	OG0
OG_393	70	57	57	57	0.904761904761905	OG0
OG_3930	53	27	48	27	0.428571428571429	OG1
OG_3935	68	59	59	59	0.936507936507937	OG0
OG_3937	37	33	37	33	0.523809523809524	OG0
OG_3938	34	29	33	29	0.46031746031746	OG0
OG_3939	32	27	32	27	0.428571428571429	OG0
OG_3940	36	28	32	28	0.444444444444444	OG0
OG_3946	72	62	62	62	0.984126984126984	OG0
OG_3947	60	46	54	46	0.73015873015873	OG1
OG_395	71	51	58	51	0.80952380952381	OG0
OG_3951	60	43	44	43	0.682539682539683	OG0
OG_3952	62	57	57	57	0.904761904761905	OG0
OG_3953	42	38	39	38	0.603174603174603	OG0
OG_396	87	62	62	62	0.984126984126984	OG1
OG_3968	49	33	33	33	0.523809523809524	OG0
OG_397	67	58	58	58	0.920634920634921	OG0
OG_398	71	52	54	52	0.825396825396825	OG1
OG_3980	43	38	40	38	0.603174603174603	OG0
OG_3985	39	35	37	35	0.555555555555556	OG0
OG_3998	63	30	52	30	0.476190476190476	OG2
OG_40	59	54	55	54	0.857142857142857	OG0
OG_4004	34	30	32	30	0.476190476190476	OG0
OG_4008	41	31	33	31	0.492063492063492	OG1
OG_4009	97	31	38	31	0.492063492063492	OG3
OG_401	52	45	49	45	0.714285714285714	OG1
OG_4010	39	31	38	31	0.492063492063492	OG0
OG_4011	54	39	40	39	0.619047619047619	OG0
OG_4012	72	56	59	56	0.888888888888889	OG1
OG_4015	42	32	32	32	0.507936507936508	OG0
OG_4018	50	43	43	43	0.682539682539683	OG0
OG_4019	38	35	38	35	0.555555555555556	OG0
OG_4026	46	40	41	40	0.634920634920635	OG0
OG_4036	74	59	59	59	0.936507936507937	OG0
OG_4045	34	33	33	33	0.523809523809524	OG0
OG_4049	74	60	60	60	0.952380952380952	OG0
OG_4051	69	57	58	57	0.904761904761905	OG0
OG_4052	59	51	52	51	0.80952380952381	OG0
OG_4053	42	40	41	40	0.634920634920635	OG0
OG_4055	129	59	59	59	0.936507936507937	OG1
OG_4060	78	59	59	59	0.936507936507937	OG0
OG_4061	43	40	41	40	0.634920634920635	OG0
OG_4063	51	46	47	46	0.73015873015873	OG0
OG_4065	39	32	34	32	0.507936507936508	OG1
OG_4068	85	39	40	39	0.619047619047619	OG0
OG_4070	68	58	58	58	0.920634920634921	OG0
OG_408	49	33	34	33	0.523809523809524	OG0
OG_4081	69	49	55	49	0.777777777777778	OG0
OG_4082	40	35	37	35	0.555555555555556	OG0
OG_4083	64	51	56	51	0.80952380952381	OG0
OG_4084	80	60	60	60	0.952380952380952	OG0
OG_4086	51	35	39	35	0.555555555555556	OG0
OG_4087	54	49	49	49	0.777777777777778	OG0
OG_4088	80	52	57	52	0.825396825396825	OG0
OG_4090	52	40	44	40	0.634920634920635	OG0
OG_4093	85	60	60	60	0.952380952380952	OG0
OG_4097	54	43	44	43	0.682539682539683	OG0
OG_410	57	41	53	41	0.650793650793651	OG1
OG_4105	58	44	50	44	0.698412698412698	OG0
OG_411	87	34	58	34	0.53968253968254	OG1
OG_4110	55	34	45	34	0.53968253968254	OG1
OG_4111	49	27	36	27	0.428571428571429	OG1
