#OG_name	nb_species	nb_reduced_prot	nb_all_prot	clustering_coefficient
OG_9478	11	13	13	0.9231
OG_9479	12	14	14	1.0
OG_9480	12	17	17	0.9265
OG_9481	11	12	12	1.0
OG_9482	11	15	15	1.0
OG_9483	11	12	12	1.0
OG_9484	12	13	13	1.0
OG_9485	6	6	6	1.0
OG_9486	4	4	4	1.0
OG_9487	11	12	12	1.0
OG_9488	12	23	23	0.913
OG_9489	10	11	11	1.0
OG_9490	8	9	9	1.0
OG_9491	12	12	12	1.0
OG_9492	12	12	12	1.0
OG_9493	4	5	5	1.0
OG_9494	12	13	13	1.0
OG_9495	2	3	3	1.0
OG_9496	12	13	13	1.0
OG_9497	2	2	2	1.0
OG_9498	2	2	2	1.0
OG_9499	2	2	2	1.0
OG_9500	2	3	3	1.0
OG_9501	2	2	2	1.0
OG_9502	2	2	2	1.0
OG_9503	2	3	3	0.6667
OG_9504	3	5	5	0.8
OG_9505	2	3	3	1.0
OG_9506	2	2	2	1.0
OG_9507	2	2	2	1.0
OG_9508	2	2	2	1.0
OG_9509	2	3	3	0.6667
OG_9510	4	6	6	1.0
OG_9511	2	2	2	1.0
OG_9512	2	2	2	1.0
OG_9513	2	4	4	1.0
OG_9514	2	2	2	1.0
OG_9515	2	2	2	1.0
OG_9516	2	2	2	1.0
OG_9517	2	2	2	1.0
OG_9518	2	2	2	1.0
OG_9519	2	3	3	0.6667
OG_9520	2	2	2	1.0
OG_9521	2	3	3	0.6667
OG_9522	2	2	2	1.0
OG_9523	2	2	2	1.0
OG_9524	2	2	2	1.0
OG_9525	2	2	2	1.0
OG_9526	8	15	15	1.0
OG_9527	2	2	2	1.0
OG_9528	12	17	17	1.0
OG_9529	3	3	3	1.0
OG_9530	2	2	2	1.0
OG_9531	2	2	2	1.0
OG_9532	2	2	2	1.0
OG_9533	2	2	2	1.0
OG_9534	11	17	17	0.9118
OG_9535	10	18	18	0.634
OG_9536	3	5	5	0.8
OG_9537	9	27	27	0.9972
OG_9538	3	4	4	1.0
OG_9539	4	42	42	0.3995
OG_9540	2	3	3	0.6667
OG_9541	2	3	3	1.0
OG_9542	2	2	2	1.0
OG_9543	3	5	5	1.0
OG_9544	2	3	3	1.0
OG_9545	2	3	3	1.0
OG_9546	7	9	9	0.6111
OG_9547	2	2	2	1.0
OG_9548	8	14	14	1.0
OG_9549	2	3	3	0.6667
OG_9550	2	6	6	0.6
OG_9551	2	4	4	0.6667
OG_9552	2	7	7	1.0
OG_9553	2	3	3	0.6667
OG_9554	2	5	5	0.8
OG_9555	3	14	14	0.7143
OG_9556	2	5	5	0.8
OG_9557	2	4	4	0.8333
OG_9558	2	11	11	0.5273
OG_9559	2	6	6	0.4667
OG_9560	10	10	10	1.0
OG_9561	8	8	8	1.0
OG_9562	12	99	99	0.5646
OG_9563	2	3	3	0.6667
OG_9564	4	9	9	0.6667
OG_9565	2	2	2	1.0
OG_9566	10	11	11	1.0
OG_9567	8	10	10	1.0
OG_9568	11	19	19	0.9649
OG_9569	12	13	13	1.0
OG_9570	12	26	26	0.7662
OG_9571	9	14	14	1.0
OG_9572	11	13	13	1.0
OG_9573	10	21	21	0.9619
OG_9574	10	10	10	1.0
OG_9575	12	13	13	1.0
OG_9576	11	13	13	1.0
OG_9577	12	14	14	1.0
OG_9578	12	14	14	1.0
OG_9579	12	12	12	1.0
OG_9580	11	17	17	1.0
OG_9581	12	12	12	1.0
OG_9582	11	12	12	1.0
OG_9583	10	21	21	0.9238
OG_9584	12	16	16	1.0
OG_9585	11	17	17	1.0
OG_9586	12	15	15	1.0
OG_9587	12	14	14	1.0
OG_9588	10	14	14	0.7582
OG_9589	12	18	18	1.0
OG_9590	5	12	12	0.9091
OG_9591	2	2	2	1.0
OG_9592	10	19	19	1.0
OG_9593	8	18	18	1.0
OG_9594	8	8	8	1.0
OG_9595	11	12	12	1.0
OG_9596	11	12	12	1.0
OG_9597	12	14	14	1.0
OG_9598	2	3	3	0.6667
OG_9599	11	11	11	0.8727
OG_9600	11	13	13	1.0
OG_9601	10	13	13	1.0
OG_9602	10	13	13	0.7436
OG_9603	2	2	2	1.0
OG_9604	11	11	11	1.0
OG_9605	10	11	11	1.0
OG_9606	12	15	15	1.0
OG_9607	12	23	23	1.0
OG_9608	11	11	11	1.0
OG_9609	12	14	14	1.0
OG_9610	12	14	14	1.0
OG_9611	12	25	25	0.9767
OG_9612	11	12	12	1.0
OG_9613	12	15	15	1.0
OG_9614	12	17	17	1.0
OG_9615	12	16	16	1.0
OG_9616	10	10	10	1.0
OG_9617	12	31	31	0.5118
OG_9618	12	17	17	1.0
OG_9619	12	14	14	1.0
OG_9620	12	29	29	0.7044
OG_9621	11	12	12	1.0
OG_9622	12	22	22	0.6147
OG_9623	12	30	30	0.4069
OG_9624	10	14	14	1.0
OG_9625	12	24	24	0.7428
OG_9626	9	15	15	1.0
OG_9627	7	12	12	1.0
OG_9628	12	14	14	1.0
OG_9629	11	14	14	1.0
OG_9630	11	17	17	1.0
OG_9631	12	13	13	1.0
OG_9632	12	14	14	1.0
OG_9633	11	18	18	1.0
OG_9634	11	18	18	0.5948
OG_9635	11	20	20	0.8316
OG_9636	11	14	14	1.0
OG_9637	10	12	12	1.0
OG_9638	4	6	6	1.0
OG_9639	12	14	14	1.0
OG_9640	10	12	12	1.0
OG_9641	10	11	11	1.0
OG_9642	12	17	17	1.0
OG_9643	11	13	13	1.0
OG_9644	2	2	2	1.0
OG_9645	7	9	9	0.9722
OG_9646	12	18	18	1.0
OG_9647	12	13	13	1.0
OG_9648	11	11	11	1.0
OG_9649	12	12	12	1.0
OG_9650	11	21	21	1.0
OG_9651	12	16	16	1.0
OG_9652	12	13	13	1.0
OG_9653	11	13	13	1.0
OG_9654	11	13	13	1.0
OG_9655	12	13	13	1.0
OG_9656	12	17	17	1.0
OG_9657	11	31	31	0.7011
OG_9658	12	13	13	1.0
OG_9659	12	19	19	1.0
OG_9660	11	33	33	0.7955
OG_9661	2	7	7	1.0
OG_9662	4	6	6	1.0
OG_9663	9	13	13	0.9487
OG_9664	2	2	2	1.0
OG_9665	11	13	13	1.0
OG_9666	12	14	14	1.0
OG_9667	12	20	20	0.9895
OG_9668	8	10	10	1.0
OG_9669	12	21	21	0.6905
OG_9670	12	12	12	1.0
OG_9671	12	19	19	1.0
OG_9672	7	8	8	1.0
OG_9673	12	16	16	1.0
OG_9674	11	12	12	1.0
OG_9675	11	14	14	1.0
OG_9676	8	9	9	1.0
OG_9677	8	8	8	0.7143
OG_9678	3	3	3	1.0
OG_9679	10	15	15	1.0
OG_9680	12	12	12	1.0
OG_9681	12	21	21	1.0
OG_9682	12	23	23	0.8538
OG_9683	11	16	16	1.0
OG_9684	12	26	26	0.6862
OG_9685	12	17	17	1.0
OG_9686	12	14	14	1.0
OG_9687	11	12	12	1.0
OG_9688	12	13	13	1.0
OG_9689	8	9	9	1.0
OG_9690	12	13	13	1.0
OG_9691	12	14	14	1.0
OG_9692	6	22	22	1.0
OG_9693	12	75	75	0.7586
OG_9694	12	22	22	0.8442
OG_9695	9	12	12	1.0
OG_9696	10	10	10	1.0
OG_9697	12	13	13	1.0
OG_9698	12	15	15	1.0
OG_9699	12	13	13	1.0
OG_9700	12	12	12	1.0
OG_9701	12	13	13	1.0
OG_9702	12	16	16	0.8167
OG_9703	12	19	19	1.0
OG_9704	12	13	13	1.0
OG_9705	11	14	14	1.0
OG_9706	12	17	17	1.0
OG_9707	12	16	16	1.0
OG_9708	11	13	13	1.0
OG_9709	12	15	15	1.0
OG_9710	12	13	13	1.0
OG_9711	12	16	16	1.0
OG_9712	10	14	14	0.8681
OG_9713	6	7	7	0.5714
OG_9714	12	16	16	0.9917
OG_9715	11	16	16	1.0
OG_9716	12	13	13	1.0
OG_9717	10	12	12	1.0
OG_9718	11	12	12	1.0
OG_9719	12	13	13	1.0
OG_9720	8	11	11	1.0
OG_9721	11	14	14	1.0
OG_9722	12	15	15	1.0
OG_9723	12	14	14	1.0
OG_9724	11	12	12	1.0
OG_9725	12	14	14	1.0
OG_9726	7	9	9	1.0
OG_9727	11	13	13	1.0
OG_9728	7	22	22	0.7229
OG_9729	11	12	12	1.0
OG_9730	11	13	13	1.0
OG_9731	11	13	13	1.0
OG_9732	2	3	3	1.0
OG_9733	10	18	18	1.0
OG_9734	4	4	4	1.0
OG_9735	11	16	16	1.0
OG_9736	12	18	18	1.0
OG_9737	10	47	47	0.8797
OG_9738	7	10	10	1.0
OG_9739	10	12	12	1.0
OG_9740	10	12	12	0.9697
OG_9741	3	3	3	1.0
OG_9742	12	20	20	1.0
OG_9743	12	18	18	0.9935
OG_9744	12	16	16	1.0
OG_9745	12	17	17	1.0
OG_9746	9	9	9	1.0
OG_9747	11	16	16	1.0
OG_9748	12	19	19	1.0
OG_9749	12	14	14	1.0
OG_9750	12	14	14	1.0
OG_9751	12	25	25	0.7
OG_9752	12	13	13	1.0
OG_9753	12	12	12	1.0
OG_9754	9	10	10	1.0
OG_9755	11	12	12	1.0
OG_9756	4	4	4	1.0
OG_9757	12	13	13	1.0
OG_9758	12	13	13	1.0
OG_9759	12	12	12	1.0
OG_9760	12	12	12	1.0
OG_9761	12	22	22	1.0
OG_9762	12	21	21	0.9857
OG_9763	12	13	13	1.0
OG_9764	12	12	12	1.0
OG_9765	2	5	5	1.0
OG_9766	12	15	15	1.0
OG_9767	12	14	14	1.0
OG_9768	11	19	19	1.0
OG_9769	12	14	14	1.0
OG_9770	12	13	13	1.0
OG_9771	12	15	15	1.0
OG_9772	9	17	17	0.8088
OG_9773	2	2	2	1.0
OG_9774	12	18	18	0.9346
OG_9775	11	15	15	1.0
OG_9776	9	19	19	0.8713
OG_9777	3	8	8	0.7143
OG_9778	3	4	4	1.0
OG_9779	2	4	4	1.0
OG_9780	4	4	4	1.0
OG_9781	12	18	18	0.8627
OG_9782	12	14	14	1.0
OG_9783	4	6	6	0.9333
OG_9784	12	12	12	1.0
OG_9785	4	4	4	1.0
OG_9786	12	14	14	1.0
OG_9787	11	13	13	1.0
OG_9788	12	13	13	1.0
OG_9789	11	14	14	1.0
OG_9790	11	13	13	1.0
OG_9791	2	3	3	1.0
OG_9792	12	13	13	1.0
OG_9793	9	9	9	1.0
OG_9794	10	50	50	0.9878
OG_9795	12	30	30	0.9264
OG_9796	2	2	2	1.0
OG_9797	5	6	6	0.7333
OG_9798	11	13	13	0.9744
OG_9799	11	12	12	1.0
OG_9800	7	8	8	1.0
OG_9801	12	15	15	1.0
OG_9802	11	13	13	1.0
OG_9803	12	14	14	1.0
OG_9804	12	15	15	1.0
OG_9805	7	12	12	0.697
OG_9806	8	11	11	1.0
OG_9807	4	4	4	1.0
OG_9808	10	12	12	1.0
OG_9809	11	16	16	0.9667
OG_9810	11	13	13	1.0
OG_9811	12	14	14	1.0
OG_9812	12	14	14	1.0
OG_9813	12	18	18	1.0
OG_9814	12	18	18	1.0
OG_9815	12	77	77	0.5345
OG_9816	4	6	6	0.9333
OG_9817	4	4	4	1.0
OG_9818	12	19	19	1.0
OG_9819	12	14	14	1.0
OG_9820	10	11	11	1.0
OG_9821	12	20	20	1.0
OG_9822	12	14	14	1.0
OG_9823	12	14	14	1.0
OG_9824	12	14	14	1.0
OG_9825	2	2	2	1.0
OG_9826	12	19	19	1.0
OG_9827	12	24	24	0.8986
OG_9828	10	11	11	0.9818
OG_9829	12	24	24	0.9891
OG_9830	11	13	13	1.0
OG_9831	6	7	7	1.0
OG_9832	11	18	18	0.8105
OG_9833	11	15	15	1.0
OG_9834	2	6	6	0.6
OG_9835	12	14	14	1.0
OG_9836	11	37	37	0.961
OG_9837	11	14	14	1.0
OG_9838	3	4	4	1.0
OG_9839	12	23	23	0.9368
OG_9840	12	17	17	1.0
OG_9841	12	17	17	1.0
OG_9842	11	16	16	1.0
OG_9843	12	18	18	0.5948
OG_9844	8	9	9	1.0
OG_9845	10	11	11	1.0
OG_9846	12	13	13	1.0
OG_9847	11	12	12	1.0
OG_9848	2	2	2	1.0
OG_9849	12	14	14	1.0
OG_9850	9	16	16	0.8167
OG_9851	12	14	14	1.0
OG_9852	11	14	14	1.0
OG_9853	11	13	13	1.0
OG_9854	11	15	15	1.0
OG_9855	12	18	18	1.0
OG_9856	12	14	14	1.0
OG_9857	12	15	15	0.9238
OG_9858	11	14	14	1.0
OG_9859	11	12	12	1.0
OG_9860	12	15	15	1.0
OG_9861	12	13	13	1.0
OG_9862	2	2	2	1.0
OG_9863	12	14	14	1.0
OG_9864	12	14	14	1.0
OG_9865	12	16	16	1.0
OG_9866	12	16	16	1.0
OG_9867	12	16	16	1.0
OG_9868	12	15	15	1.0
OG_9869	11	14	14	0.9011
OG_9870	10	26	26	0.9385
OG_9871	12	17	17	1.0
OG_9872	7	11	11	1.0
OG_9873	10	21	21	1.0
OG_9874	12	13	13	1.0
OG_9875	12	15	15	1.0
OG_9876	12	15	15	1.0
OG_9877	3	6	6	0.9333
OG_9878	4	5	5	1.0
OG_9879	11	18	18	0.732
OG_9880	12	21	21	1.0
OG_9881	7	16	16	0.7917
OG_9882	10	13	13	1.0
OG_9883	2	3	3	1.0
OG_9884	11	12	12	1.0
OG_9885	12	16	16	1.0
OG_9886	12	13	13	1.0
OG_9887	12	14	14	1.0
OG_9888	11	18	18	1.0
OG_9889	12	14	14	1.0
OG_9890	8	10	10	1.0
OG_9891	12	17	17	1.0
OG_9892	12	14	14	1.0
OG_9893	11	17	17	0.7794
OG_9894	12	15	15	1.0
OG_9895	10	14	14	1.0
OG_9896	11	14	14	1.0
OG_9897	12	15	15	1.0
OG_9898	12	15	15	1.0
OG_9899	9	19	19	0.9064
OG_9900	12	14	14	1.0
OG_9901	12	14	14	1.0
OG_9902	10	12	12	1.0
OG_9903	12	13	13	1.0
OG_9904	12	17	17	1.0
OG_9905	12	15	15	1.0
OG_9906	12	17	17	0.8382
OG_9907	11	12	12	1.0
OG_9908	12	14	14	1.0
OG_9909	4	4	4	1.0
OG_9910	9	11	11	1.0
OG_9911	4	4	4	1.0
OG_9912	11	14	14	0.9011
OG_9913	11	12	12	1.0
OG_9914	4	4	4	1.0
OG_9915	11	15	15	0.9905
OG_9916	2	7	7	0.5238
OG_9917	10	13	13	1.0
OG_9918	12	17	17	0.9853
OG_9919	12	35	35	0.9899
OG_9920	11	20	20	0.9579
OG_9921	8	16	16	0.95
OG_9922	12	18	18	0.915
OG_9923	9	13	13	1.0
OG_9924	12	26	26	0.8523
OG_9925	7	7	7	1.0
OG_9926	6	6	6	1.0
OG_9927	12	14	14	1.0
OG_9928	11	13	13	1.0
OG_9929	12	16	16	1.0
OG_9930	2	2	2	1.0
OG_9931	11	14	14	1.0
OG_9932	11	14	14	1.0
OG_9933	4	4	4	1.0
OG_9934	6	7	7	1.0
OG_9935	10	12	12	1.0
OG_9936	11	17	17	1.0
OG_9937	11	14	14	1.0
OG_9938	12	13	13	1.0
OG_9939	6	11	11	0.6545
OG_9940	6	29	29	0.665
OG_9941	12	21	21	0.919
OG_9942	10	12	12	1.0
OG_9943	8	10	10	1.0
OG_9944	10	12	12	1.0
OG_9945	10	11	11	1.0
OG_9946	10	12	12	0.9545
OG_9947	12	13	13	1.0
OG_9948	12	15	15	0.9619
OG_9949	12	17	17	1.0
OG_9950	12	13	13	1.0
OG_9951	8	12	12	0.7121
OG_9952	5	11	11	0.8364
OG_9953	12	18	18	1.0
OG_9954	12	17	17	1.0
OG_9955	11	11	11	0.7818
OG_9956	11	13	13	1.0
OG_9957	2	2	2	1.0
OG_9958	11	14	14	1.0
OG_9959	12	15	15	0.9714
OG_9960	8	10	10	0.9111
OG_9961	12	19	19	1.0
OG_9962	12	15	15	1.0
OG_9963	8	12	12	1.0
OG_9964	9	12	12	1.0
OG_9965	12	15	15	1.0
OG_9966	12	14	14	1.0
OG_9967	12	14	14	1.0
OG_9968	12	15	15	1.0
OG_9969	12	14	14	1.0
OG_9970	11	15	15	1.0
OG_9971	4	5	5	1.0
OG_9972	7	7	7	1.0
OG_9973	5	8	8	1.0
OG_9974	12	16	16	1.0
OG_9975	11	13	13	1.0
OG_9976	9	12	12	0.803
OG_9977	8	8	8	1.0
OG_9978	12	31	31	0.8602
OG_9979	12	13	13	1.0
OG_9980	12	17	17	1.0
OG_9981	12	21	21	0.9952
OG_9982	12	14	14	1.0
OG_9983	12	15	15	1.0
OG_9984	12	16	16	1.0
OG_9985	12	14	14	1.0
OG_9986	12	15	15	1.0
OG_9987	10	12	12	1.0
OG_9988	12	13	13	1.0
OG_9989	12	14	14	1.0
OG_9990	12	18	18	1.0
OG_9991	12	14	14	1.0
OG_9992	9	16	16	1.0
OG_9993	11	13	13	1.0
OG_9994	12	19	19	0.7953
OG_9995	12	14	14	1.0
OG_9996	12	17	17	1.0
OG_9997	12	17	17	1.0
OG_9998	11	13	13	1.0
OG_9999	10	13	13	1.0
OG_10000	12	15	15	1.0
OG_10001	8	10	10	1.0
OG_10002	12	13	13	1.0
OG_10003	10	11	11	1.0
OG_10004	11	15	15	0.981
OG_10005	6	18	18	0.7647
OG_10006	11	13	13	1.0
OG_10007	7	12	12	0.9545
OG_10008	12	12	12	1.0
OG_10009	12	16	16	0.9583
OG_10010	12	18	18	1.0
OG_10011	12	13	13	1.0
OG_10012	9	10	10	1.0
OG_10013	12	15	15	0.9905
OG_10014	10	12	12	1.0
OG_10015	2	2	2	1.0
OG_10016	12	15	15	1.0
OG_10017	12	16	16	1.0
OG_10018	12	15	15	1.0
OG_10019	12	13	13	1.0
OG_10020	12	15	15	1.0
OG_10021	11	12	12	1.0
OG_10022	4	4	4	1.0
OG_10023	9	10	10	1.0
OG_10024	12	15	15	0.9905
OG_10025	12	18	18	1.0
OG_10026	11	15	15	1.0
OG_10027	12	17	17	1.0
OG_10028	11	14	14	1.0
OG_10029	12	13	13	1.0
OG_10030	12	13	13	1.0
OG_10031	12	19	19	1.0
OG_10032	10	21	21	1.0
OG_10033	7	46	46	0.8338
OG_10034	11	11	11	1.0
OG_10035	12	13	13	1.0
OG_10036	12	16	16	1.0
OG_10037	12	14	14	1.0
OG_10038	12	13	13	1.0
OG_10039	11	13	13	1.0
OG_10040	12	15	15	1.0
OG_10041	12	13	13	1.0
OG_10042	12	22	22	1.0
OG_10043	12	14	14	1.0
OG_10044	12	24	24	0.8514
OG_10045	5	6	6	1.0
OG_10046	7	8	8	0.6071
OG_10047	12	23	23	0.9209
OG_10048	12	19	19	0.9942
OG_10049	2	5	5	1.0
OG_10050	11	16	16	1.0
OG_10051	6	16	16	0.8
OG_10052	6	16	16	0.925
OG_10053	12	14	14	1.0
OG_10054	12	13	13	1.0
OG_10055	11	29	29	0.9261
OG_10056	8	22	22	0.9913
OG_10057	12	17	17	1.0
OG_10058	12	14	14	1.0
OG_10059	12	22	22	0.9567
OG_10060	9	10	10	0.9556
OG_10061	12	18	18	0.9477
OG_10062	10	12	12	1.0
OG_10063	12	16	16	1.0
OG_10064	11	13	13	1.0
OG_10065	12	16	16	0.9333
OG_10066	12	18	18	1.0
OG_10067	10	11	11	1.0
OG_10068	8	9	9	1.0
OG_10069	2	3	3	1.0
OG_10070	12	14	14	1.0
OG_10071	11	12	12	1.0
OG_10072	6	10	10	0.6444
OG_10073	9	10	10	0.9778
OG_10074	8	9	9	0.6667
OG_10075	10	16	16	0.5667
OG_10076	9	15	15	0.6952
OG_10077	8	12	12	1.0
OG_10078	2	2	2	1.0
OG_10079	12	15	15	1.0
OG_10080	12	20	20	0.9526
OG_10081	9	12	12	1.0
OG_10082	12	15	15	0.981
OG_10083	11	16	16	1.0
OG_10084	12	14	14	1.0
OG_10085	11	16	16	1.0
OG_10086	7	9	9	1.0
OG_10087	12	13	13	1.0
OG_10088	11	12	12	1.0
OG_10089	12	30	30	1.0
OG_10090	2	4	4	1.0
OG_10091	11	13	13	1.0
OG_10092	11	15	15	0.7048
OG_10093	12	12	12	1.0
OG_10094	11	11	11	1.0
OG_10095	12	14	14	1.0
OG_10096	10	10	10	1.0
OG_10097	12	14	14	1.0
OG_10098	12	13	13	1.0
OG_10099	11	13	13	0.9744
OG_10100	11	14	14	1.0
OG_10101	12	12	12	1.0
OG_10102	12	14	14	1.0
OG_10103	5	5	5	1.0
OG_10104	7	9	9	0.5833
OG_10105	12	13	13	1.0
OG_10106	12	15	15	0.8762
OG_10107	12	26	26	1.0
OG_10108	10	12	12	0.9848
OG_10109	11	12	12	1.0
OG_10110	12	15	15	1.0
OG_10111	11	15	15	1.0
OG_10112	12	16	16	1.0
OG_10113	11	12	12	1.0
OG_10114	12	13	13	1.0
OG_10115	12	17	17	0.8309
OG_10116	11	15	15	1.0
OG_10117	6	7	7	1.0
OG_10118	12	16	16	1.0
OG_10119	11	12	12	1.0
OG_10120	12	14	14	1.0
OG_10121	12	13	13	1.0
OG_10122	12	14	14	1.0
OG_10123	7	20	20	0.7263
OG_10124	12	16	16	1.0
OG_10125	11	17	17	0.9706
OG_10126	11	11	11	1.0
OG_10127	11	12	12	1.0
OG_10128	10	17	17	0.8897
OG_10129	11	13	13	1.0
OG_10130	12	15	15	1.0
OG_10131	11	16	16	0.975
OG_10132	8	9	9	1.0
OG_10133	7	11	11	1.0
OG_10134	8	24	24	0.8188
OG_10135	4	4	4	1.0
OG_10136	12	24	24	1.0
OG_10137	11	17	17	1.0
OG_10138	12	15	15	1.0
OG_10139	12	15	15	1.0
OG_10140	2	3	3	1.0
OG_10141	12	16	16	1.0
OG_10142	12	13	13	1.0
OG_10143	12	16	16	1.0
OG_10144	12	18	18	1.0
OG_10145	12	16	16	0.9833
OG_10146	12	13	13	1.0
OG_10147	10	13	13	0.7179
OG_10148	12	16	16	1.0
OG_10149	4	11	11	0.7273
OG_10150	10	62	62	0.3617
OG_10151	11	90	90	0.5268
OG_10152	12	19	19	0.9825
OG_10153	11	14	14	1.0
OG_10154	2	2	2	1.0
OG_10155	12	13	13	0.7179
OG_10156	12	16	16	1.0
OG_10157	11	12	12	1.0
OG_10158	10	20	20	0.6684
OG_10159	8	8	8	1.0
OG_10160	9	10	10	1.0
OG_10161	11	14	14	1.0
OG_10162	10	12	12	1.0
OG_10163	10	10	10	1.0
OG_10164	2	2	2	1.0
OG_10165	11	14	14	1.0
OG_10166	12	13	13	1.0
OG_10167	11	13	13	1.0
OG_10168	12	15	15	1.0
OG_10169	12	17	17	0.9853
OG_10170	7	7	7	1.0
OG_10171	12	15	15	1.0
OG_10172	5	5	5	1.0
OG_10173	12	15	15	1.0
OG_10174	11	13	13	1.0
OG_10175	12	17	17	1.0
OG_10176	12	28	28	0.7116
OG_10177	5	7	7	1.0
OG_10178	12	16	16	1.0
OG_10179	10	11	11	1.0
OG_10180	12	14	14	1.0
OG_10181	12	15	15	1.0
OG_10182	12	12	12	1.0
OG_10183	4	8	8	1.0
OG_10184	10	10	10	1.0
OG_10185	11	27	27	0.9972
OG_10186	12	13	13	1.0
OG_10187	3	4	4	1.0
OG_10188	11	15	15	1.0
OG_10189	12	14	14	1.0
OG_10190	12	12	12	1.0
OG_10191	8	9	9	1.0
OG_10192	11	20	20	1.0
OG_10193	11	12	12	1.0
OG_10194	12	14	14	1.0
OG_10195	12	18	18	1.0
OG_10196	10	16	16	1.0
OG_10197	6	7	7	1.0
OG_10198	12	20	20	1.0
OG_10199	12	24	24	0.8152
OG_10200	12	17	17	1.0
OG_10201	12	18	18	0.9869
OG_10202	12	14	14	1.0
OG_10203	11	13	13	1.0
OG_10204	12	19	19	1.0
OG_10205	11	15	15	1.0
OG_10206	12	16	16	1.0
OG_10207	8	12	12	1.0
OG_10208	11	14	14	0.9011
OG_10209	2	2	2	1.0
OG_10210	10	10	10	1.0
OG_10211	11	16	16	1.0
OG_10212	10	14	14	1.0
OG_10213	12	25	25	1.0
OG_10214	7	8	8	1.0
OG_10215	7	10	10	1.0
OG_10216	12	14	14	1.0
OG_10217	11	15	15	0.8762
OG_10218	6	9	9	1.0
OG_10219	12	31	31	0.9054
OG_10220	11	13	13	1.0
OG_10221	8	11	11	0.8182
OG_10222	4	4	4	1.0
OG_10223	9	14	14	1.0
OG_10224	12	24	24	0.6594
OG_10225	2	2	2	1.0
OG_10226	11	20	20	1.0
OG_10227	11	15	15	0.9619
OG_10228	12	14	14	1.0
OG_10229	11	13	13	1.0
OG_10230	11	19	19	0.9649
OG_10231	12	18	18	1.0
OG_10232	9	11	11	1.0
OG_10233	12	13	13	1.0
OG_10234	11	13	13	1.0
OG_10235	12	16	16	1.0
OG_10236	12	12	12	1.0
OG_10237	12	21	21	0.9381
OG_10238	11	13	13	1.0
OG_10239	11	14	14	0.978
OG_10240	12	69	69	0.6104
OG_10241	4	9	9	0.6389
OG_10242	2	2	2	1.0
OG_10243	12	14	14	1.0
OG_10244	12	13	13	1.0
OG_10245	12	22	22	1.0
OG_10246	4	4	4	1.0
OG_10247	12	15	15	1.0
OG_10248	12	13	13	1.0
OG_10249	12	13	13	1.0
OG_10250	12	14	14	1.0
OG_10251	11	12	12	1.0
OG_10252	9	11	11	0.7636
OG_10253	12	16	16	1.0
OG_10254	12	13	13	1.0
OG_10255	11	12	12	1.0
OG_10256	12	46	46	0.9507
OG_10257	8	8	8	1.0
OG_10258	12	12	12	1.0
OG_10259	12	12	12	1.0
OG_10260	10	11	11	1.0
OG_10261	11	12	12	1.0
OG_10262	3	3	3	1.0
OG_10263	11	13	13	1.0
OG_10264	9	10	10	1.0
OG_10265	12	18	18	1.0
OG_10266	8	9	9	1.0
OG_10267	11	18	18	1.0
OG_10268	12	14	14	1.0
OG_10269	2	3	3	1.0
OG_10270	11	12	12	1.0
OG_10271	4	6	6	1.0
OG_10272	11	20	20	1.0
OG_10273	12	15	15	1.0
OG_10274	7	7	7	1.0
OG_10275	12	13	13	1.0
OG_10276	10	12	12	1.0
OG_10277	2	4	4	0.8333
OG_10278	12	13	13	1.0
OG_10279	12	36	36	0.9333
OG_10280	11	16	16	1.0
OG_10281	11	22	22	0.8225
OG_10282	11	15	15	1.0
OG_10283	11	12	12	1.0
OG_10284	12	16	16	1.0
OG_10285	12	17	17	1.0
OG_10286	11	14	14	1.0
OG_10287	12	15	15	1.0
OG_10288	11	14	14	1.0
OG_10289	10	16	16	1.0
OG_10290	12	15	15	1.0
OG_10291	12	14	14	1.0
OG_10292	12	15	15	1.0
OG_10293	12	14	14	1.0
OG_10294	12	14	14	0.8132
OG_10295	11	15	15	0.9238
OG_10296	12	14	14	1.0
OG_10297	12	14	14	1.0
OG_10298	11	44	44	0.907
OG_10299	12	20	20	0.9895
OG_10300	5	16	16	0.6667
OG_10301	2	2	2	1.0
OG_10302	12	13	13	1.0
OG_10303	11	17	17	0.7794
OG_10304	12	13	13	1.0
OG_10305	12	14	14	1.0
OG_10306	11	23	23	0.8261
OG_10307	2	3	3	1.0
OG_10308	12	14	14	1.0
OG_10309	6	7	7	1.0
OG_10310	11	14	14	1.0
OG_10311	12	20	20	0.9947
OG_10312	2	3	3	1.0
OG_10313	12	16	16	1.0
OG_10314	2	2	2	1.0
OG_10315	12	35	35	1.0
OG_10316	4	7	7	1.0
OG_10317	11	47	47	0.7595
OG_10318	4	9	9	0.9167
OG_10319	12	13	13	1.0
OG_10320	12	16	16	1.0
OG_10321	6	6	6	1.0
OG_10322	10	41	41	0.8622
OG_10323	3	17	17	0.6985
OG_10324	10	11	11	1.0
OG_10325	11	12	12	0.8485
OG_10326	11	17	17	0.9779
OG_10327	12	14	14	1.0
OG_10328	12	14	14	1.0
OG_10329	12	14	14	1.0
OG_10330	10	17	17	0.9632
OG_10331	9	11	11	1.0
OG_10332	11	29	29	0.8842
OG_10333	12	14	14	1.0
OG_10334	12	13	13	1.0
OG_10335	11	13	13	1.0
OG_10336	11	12	12	1.0
OG_10337	12	14	14	1.0
OG_10338	11	13	13	1.0
