Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	HoiH23_cell_type	HoiH23_color	HoiH23_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_44	-9.8270855	-3.577989
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_83	7.858814	12.660044
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_93	7.307164	10.386101
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_91	7.392085	9.3136635
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_224	-12.622053	13.732741
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_158	7.402762	2.9560456
unassigned	unassigned	unassigned	trans_lipophil_1_lipophil_2	gray35	4	batch2	HoiH23	HoiH23_23	4.4306817	19.996695
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_83	7.781022	12.663856
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	54	batch2	HoiH23	HoiH23_107	20.94198	9.049931
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_101	9.0383835	11.007428
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	14.843146	-2.314191
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_156	7.311726	4.570131
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	0.36925483	-0.83763874
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	49	batch2	HoiH23	HoiH23_105	7.3719726	12.086008
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_16	14.353764	-2.631837
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.360634	12.431216
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_101	8.193415	10.759292
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_160	6.8833594	2.9355927
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_43	-9.681624	-3.5268853
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_13	14.548768	-1.5968839
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.885401	12.671146
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_80	8.034052	12.608517
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_176	7.901911	0.16417505
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	5	batch2	HoiH23	HoiH23_107	9.007781	10.739452
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_132	7.3450203	1.4172674
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	HoiH23	HoiH23_210	16.728493	16.30547
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_92	5.155344	4.363893
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_92	7.053118	10.834433
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_149	7.779079	3.2945452
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_96	7.458733	11.133702
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	28	batch2	HoiH23	HoiH23_231	17.519386	-8.798906
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	6	batch2	HoiH23	HoiH23_49	-9.86425	-3.67107
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_95	8.13204	10.038313
unassigned	unassigned	unassigned	trans_lipophil_1_fibre	gray90	6	batch2	HoiH23	HoiH23_18	-9.590305	-4.4890566
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	14.781234	-1.88393
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_91	7.418469	12.238756
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_27	4.3762264	20.148602
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_48	-7.9185953	-5.530894
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_17	14.410737	-2.7012541
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	8	batch2	HoiH23	HoiH23_19	14.721449	-2.290781
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.88953	-2.225276
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.452048	-2.6395228
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_33	4.308019	19.622152
unassigned	unassigned	unassigned	trans_lipophil_2_gland	gray70	4	batch2	HoiH23	HoiH23_35	4.6782503	20.105291
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_42	-9.257075	-3.870896
unassigned	unassigned	unassigned	epithelia_gland_like	orange	17	batch2	HoiH23	HoiH23_124	7.589511	5.1842175
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.760439	-1.8150506
unassigned	unassigned	unassigned	epithelia_gland_like	orange	10	batch2	HoiH23	HoiH23_114	9.343102	2.9636583
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_157	7.7079873	3.4772222
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.833737	-2.0196702
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_14	14.874673	-2.2078662
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_6	15.408564	-2.4596255
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_116	8.594433	7.4061775
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.816204	-2.2733898
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.533482	-2.7305086
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_76	7.696511	12.60462
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.6643834	12.61066
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_152	5.807679	5.4656653
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_47	-7.936799	-5.595425
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.512469	12.265268
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_79	8.615888	12.450829
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_96	7.38436	10.530547
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_77	7.853461	12.752427
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_85	7.4106817	11.73437
unassigned	unassigned	unassigned	epithelia_gland_like	orange	17	batch2	HoiH23	HoiH23_116	7.5016212	4.654546
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_96	8.104636	10.769353
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_12	14.786529	-2.3487618
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_92	7.0532537	10.794539
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	15.013443	-2.2064323
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_39	-9.288976	-4.5700107
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_61	8.684611	10.422549
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_45	-9.927672	-3.7301254
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_102	8.564592	11.289453
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_16	14.629631	-1.5201198
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.39088	-2.6626215
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	15.366217	-2.283552
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_132	7.232101	1.4042376
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_103	9.431527	10.525951
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_165	7.5086336	1.1684915
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_158	7.6145525	3.2692857
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_95	8.156042	9.783026
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_130	6.5385704	2.1952894
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_80	8.336041	12.476758
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.400847	12.417948
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_99	7.749741	12.101173
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_91	7.362345	9.350463
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_87	8.56716	11.321568
unassigned	unassigned	unassigned	epithelia_unknown	plum3	45	batch2	HoiH23	HoiH23_161	7.5927815	-2.3012311
unassigned	unassigned	unassigned	trans_lipophil_2_gland	gray70	4	batch2	HoiH23	HoiH23_35	4.5833406	19.951239
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_144	6.0870256	6.097674
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_77	7.784335	12.618354
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	6	batch2	HoiH23	HoiH23_49	-9.814527	-3.8197255
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_30	4.563139	19.96685
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_83	7.692782	12.534216
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.8250637	12.68189
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.644811	-1.7870331
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_45	-10.7087	-3.4536705
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_87	8.634548	11.9327135
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_44	-9.902317	-3.8682864
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_179	0.53362226	-0.13996646
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_43	-9.857468	-3.564194
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	6	batch2	HoiH23	HoiH23_49	-9.980372	-3.8598175
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_84	7.545941	12.425923
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_87	7.7878933	11.914321
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_28	4.3102493	20.477505
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_97	8.074958	10.94869
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.479657	-2.6561897
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	41	batch2	HoiH23	HoiH23_208	3.9910793	2.4642413
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_45	-9.847904	-3.795459
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	51	batch2	HoiH23	HoiH23_233	10.987942	-3.844152
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_79	8.20525	12.620021
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_76	8.00382	12.504523
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_224	-12.606738	13.688794
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	7.613329	12.439488
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	6	batch2	HoiH23	HoiH23_49	-10.719651	-3.4460695
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_86	7.2099853	9.554389
unassigned	unassigned	unassigned	trans_gland_epithelia_dorsal	gray50	5	batch2	HoiH23	HoiH23_108	7.384301	10.539986
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.821094	-2.1866438
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_156	7.0555954	4.01329
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_157	6.796826	3.5751348
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.827344	12.63196
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_193	1.1381409	-1.0639962
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_137	6.973255	2.081576
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_83	7.895528	12.663057
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_80	8.136207	12.678106
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_44	-9.801388	-3.6233327
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_43	-9.443983	-3.607005
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_76	7.7903337	12.694128
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_155	5.3847485	4.0174727
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	8	batch2	HoiH23	HoiH23_22	15.096263	-2.0121982
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	8	batch2	HoiH23	HoiH23_22	15.2469845	-2.0073547
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_84	7.445945	12.050191
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.347771	12.459093
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_95	8.093386	10.290207
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_91	8.112927	12.445241
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_103	8.7824955	11.178275
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.74505	11.93672
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_130	6.8048987	1.8643595
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_156	7.376583	4.785412
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.8867497	12.65533
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_83	7.891792	12.692566
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_160	6.8264437	3.1589024
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_97	7.615047	12.500562
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.719936	12.577191
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_193	1.1639097	-0.91636676
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.864337	-1.9467964
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.439768	-2.5274034
unassigned	unassigned	unassigned	epithelia_gland_like	orange	21	batch2	HoiH23	HoiH23_121	8.626302	6.217342
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_79	8.695429	12.391653
unassigned	unassigned	unassigned	epithelia_unknown	plum3	1	batch2	HoiH23	HoiH23_175	1.7162198	-2.140061
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.327274	12.215449
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_193	1.2166474	-1.1631653
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_155	5.6064262	4.379192
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_93	7.065639	10.412844
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_45	-9.978182	-3.9325
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_17	14.68213	-2.4883692
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_168	7.829407	-0.62660986
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_98	8.874084	11.389045
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_16	14.473715	-2.5497975
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_104	9.110872	11.08185
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	49	batch2	HoiH23	HoiH23_105	7.4468784	11.982839
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_153	5.883281	3.8899562
unassigned	unassigned	unassigned	epithelia_gland_like	orange	17	batch2	HoiH23	HoiH23_124	7.3931518	4.8963537
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_132	6.810948	1.1961666
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_160	6.7743597	3.3562577
unassigned	unassigned	unassigned	trans_lipophil_1_fibre	gray90	6	batch2	HoiH23	HoiH23_18	-9.970691	-3.7897375
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_93	7.085289	10.334955
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_193	1.2304167	-1.2150689
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.683272	-1.5753299
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	8	batch2	HoiH23	HoiH23_19	14.8248415	-2.174698
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_46	-9.600846	-4.695179
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	14.645996	-1.8892473
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_13	14.552051	-1.6143409
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	14.708452	-2.1563435
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	18	batch2	HoiH23	HoiH23_22	5.640429	3.7853458
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_80	8.23229	12.497054
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_77	8.043029	12.690416
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	2	batch2	HoiH23	HoiH23_193	7.820039	12.709354
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	8	batch2	HoiH23	HoiH23_19	14.503144	-2.6386716
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_129	7.498289	2.8066564
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.4959755	-2.5976017
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_9	14.725623	-1.521814
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_99	8.753659	11.364747
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.324825	12.337595
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_45	-9.992311	-3.9303076
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_27	4.3526235	20.61148
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	2	batch2	HoiH23	HoiH23_20	8.857791	12.110373
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_15	14.5957575	-2.7145853
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_81	7.5450063	12.488613
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_44	-10.722233	-3.444559
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_102	8.969228	11.535663
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_124	8.495734	5.5409613
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_46	-9.773049	-4.5320177
unassigned	unassigned	unassigned	gland_1	darkorange3	5	batch2	HoiH23	HoiH23_88	8.377125	11.568657
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.993115	12.648186
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_16	14.511608	-2.6244578
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	6	batch2	HoiH23	HoiH23_49	-9.99224	-4.1096344
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.668291	12.515865
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_82	7.8093286	12.661743
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_14	14.723224	-1.9553498
unassigned	unassigned	unassigned	gland_1	darkorange3	46	batch2	HoiH23	HoiH23_86	7.432904	12.396538
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_10	14.697708	-1.8387296
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_193	1.2397192	-1.1930884
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	8	batch2	HoiH23	HoiH23_22	14.610657	-2.288503
unassigned	unassigned	unassigned	lipophil_1	khaki2	8	batch2	HoiH23	HoiH23_12	14.73165	-2.2031488
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_98	8.261299	12.092286
