TrH2_cell_type	TrH2_color	TrH2_leiden_clusters	Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	batch	species	cell_type;cell_type_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	17	batch2	Hhon	Hhon_peptidergic_mu_like	7.6663637	-8.641767
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	6.297327	5.04132
unassigned	unassigned	unassigned	gland_1_like	darkorange3	45	batch2	Hhon	Hhon_gland_1_like	3.181751	8.870083
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	11	batch2	Hhon	Hhon_trans_fibre_gland	5.33949	16.933556
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	21	batch2	Hhon	Hhon_peptidergic_alpha	-9.996272	2.5692203
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_peptidergic_iota	-4.4069366	21.139456
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_epithelia_unknown	10.2079735	2.7990673
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.017726323	1.3083595
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_peptidergic_mu_like	7.508172	-8.484682
unassigned	unassigned	unassigned	epithelia_gland_like	orange	8	batch2	Hhon	Hhon_epithelia_gland_like	7.5097237	6.3650656
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.5195994	17.929487
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	7.9558997	5.123291
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	11.092041	10.238633
unassigned	unassigned	unassigned	epithelia_gland_like	orange	37	batch2	Hhon	Hhon_epithelia_gland_like	6.126997	24.015532
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.7827967	1.9351074
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.2371655	0.8702525
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.14919856	2.4558818
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	9.842675	6.654496
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	4.527019	17.257172
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	7.1001153	4.7699437
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	40	batch2	Hhon	Hhon_peptidergic_lambda	-8.078162	6.8708467
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	7.7824364	7.059651
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	-0.3174113	2.8996773
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	10.765386	10.122783
unassigned	unassigned	unassigned	gland_1	darkorange3	3	batch2	Hhon	Hhon_gland_1	6.3591146	4.96502
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_peptidergic_iota	-4.4985743	21.16764
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_trans_lipophil_2_epithelia	5.345775	1.0249543
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	28	batch2	Hhon	Hhon_peptidergic_mu	17.41151	14.865063
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	2	batch2	Hhon	Hhon_trans_fibre_gland	4.62241	17.8645
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	25	batch2	Hhon	Hhon_peptidergic_eta	13.916866	-5.9523664
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	7.1454263	4.63451
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	11.015142	10.112042
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_unknown_1	-2.5806212	-13.548468
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_epithelia_unknown	-4.346566	8.505413
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	4.8087077	17.83838
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.7691398	-6.660391
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	4.730418	18.179785
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.0260806	-6.3081584
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	11.088286	10.081169
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.02161826	2.2793293
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_epithelia_unknown	-4.3583465	8.623643
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.443235	18.07468
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	41	batch2	Hhon	Hhon_epithelia_dorsal	-8.56395	13.523903
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	7.316798	6.158181
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.16184266	1.3760741
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.324411	0.9830158
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.8117857	17.442356
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_epithelia_gland_like	8.044331	4.974413
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	25	batch2	Hhon	Hhon_peptidergic_eta	13.963984	-5.914647
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	9.472094	6.72771
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.76788706	-6.298215
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_peptidergic_zeta	10.6533985	22.14333
unassigned	unassigned	unassigned	epithelia_unknown	plum3	49	batch2	Hhon	Hhon_epithelia_unknown	-4.7701817	8.742628
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	0	batch2	Hhon	Hhon_trans_lipophil_1_epithelia	-0.9073672	-6.7797866
unassigned	unassigned	unassigned	peptidergic_gamma_like	skyblue1	39	batch2	Hhon	Hhon_peptidergic_gamma_like	-5.5264015	-0.16411884
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	25	batch2	Hhon	Hhon_peptidergic_eta	14.176121	-5.729209
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.4742141	0.85346013
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.29507	0.624916
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.0003455	-5.903234
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.1736088	-5.7919827
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_unknown_1	-2.6284738	-13.496415
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	32	batch2	Hhon	Hhon_peptidergic_theta	-14.745937	0.03725099
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.3085775	17.457676
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	11.261346	10.206682
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	5.6493025	5.050263
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_epithelia_ventral	10.232726	8.267021
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	6.2485914	4.9167347
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	29	batch2	Hhon	Hhon_peptidergic_eta	-4.2307925	12.994713
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	42	batch2	Hhon	Hhon_peptidergic_progenitors	-7.1435413	2.5900967
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	4.6302185	18.10693
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_peptidergic_delta	12.339984	-8.506807
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	7.4837484	4.9495487
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_epithelia_unknown	-4.4453835	8.599384
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.363872	10.375865
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_peptidergic_mu_like	6.126592	24.028072
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	8.334066	7.666024
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_trans_lipophil_2_epithelia	11.372924	9.999157
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.8415008	17.568808
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.7688471	-5.945781
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.035055023	1.9392282
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	8.277066	5.0111446
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	8.521695	7.547704
unassigned	unassigned	unassigned	gland_1	darkorange3	18	batch2	Hhon	Hhon_gland_1	-2.048267	1.4512556
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.0014043864	1.2751621
unassigned	unassigned	unassigned	peptidergic_epsilon_like	steelblue1	48	batch2	Hhon	Hhon_peptidergic_epsilon_like	-11.134145	-7.787362
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	28	batch2	Hhon	Hhon_peptidergic_mu	17.411907	14.865209
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.3104522	2.853619
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.0548882	17.989971
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.5431646	-6.3047905
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.1168	10.276747
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	53	batch2	Hhon	Hhon_peptidergic_delta	8.946107	-12.655049
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.70036644	1.5166306
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	24	batch2	Hhon	Hhon_trans_lipophil_1_gland	-0.30372316	0.39210927
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	7.5990834	6.569243
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_epithelia_gland_like	6.4710326	5.059722
unassigned	unassigned	unassigned	epithelia_gland_like	orange	0	batch2	Hhon	Hhon_epithelia_gland_like	-1.0699443	-6.4194593
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.17648576	1.1229165
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	11.358898	10.0932
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.28396958	1.6450311
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_epithelia_ventral	9.566089	6.5821905
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	8.384588	6.8189955
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.73421586	-6.4222794
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.05950711	1.2250794
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_peptidergic_mu_like	7.6598663	-8.634079
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	8.586947	7.708869
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	0.040200226	1.3939902
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.198666	0.9625332
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.0436205	-5.8856544
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_peptidergic_iota	-4.5688524	21.007895
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.7247825	-6.6999764
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.043163333	1.4349023
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	23	batch2	Hhon	Hhon_epithelia_ventral	8.264371	4.5443172
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	8.986143	7.204965
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.805469	17.26157
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_epithelia_dorsal	10.767319	10.239569
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	8.183272	5.1543555
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.50606287	0.82611936
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.3228796	-5.622043
unassigned	unassigned	unassigned	peptidergic_iota_like	deepskyblue1	44	batch2	Hhon	Hhon_peptidergic_iota_like	5.8254585	-12.135502
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.9328496	-5.821943
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.87371033	-6.107464
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.310974	0.93527037
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.49418047	1.0812175
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.354446	0.5305684
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	4.8250256	17.292076
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.618059	17.38348
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.45168	17.946606
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.40966588	2.9349988
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.9189304	-6.7218137
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	5.750886	17.633356
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.5383186	17.976542
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.4116125	10.157968
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	4.8424654	16.821033
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_peptidergic_iota	-4.572301	21.131994
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_unknown_1	-2.5179517	-13.629795
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	30	batch2	Hhon	Hhon_trans_lipophil_1_epithelia	-1.4188844	-6.8358636
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.2166367	18.101322
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.645084	8.617198
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.53949	10.641739
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.2502112	18.252525
unassigned	unassigned	unassigned	peptidergic_epsilon_like	steelblue1	48	batch2	Hhon	Hhon_peptidergic_epsilon_like	-11.129525	-7.7830563
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_epithelia_unknown	-4.3428593	8.403757
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.3533089	-5.9855256
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_peptidergic_iota	-4.433219	21.11784
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.580863	8.946803
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_peptidergic_mu_like	6.130372	23.993711
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_fibre	4.860379	17.487558
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_unknown_1	-2.6187303	-13.528909
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	7.7708097	6.4952574
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	9.258754	6.959232
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	8.984272	7.291108
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-1.1833303	2.0064268
unassigned	unassigned	unassigned	epithelia_gland_like	orange	8	batch2	Hhon	Hhon_epithelia_gland_like	7.5863976	6.4251184
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_fibre	5.440045	18.03041
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.018922672	2.054433
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	29	batch2	Hhon	Hhon_peptidergic_eta	-4.2385616	12.9630995
unassigned	unassigned	unassigned	epithelia_gland_like	orange	52	batch2	Hhon	Hhon_epithelia_gland_like	-0.69345033	2.6717453
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_peptidergic_zeta	10.640468	22.133413
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_peptidergic_delta	21.172634	13.225191
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	0.37455258	-6.706871
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	9.167438	6.4366784
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	-0.16688445	1.721689
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	8.306923	6.477166
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	10	batch2	Hhon	Hhon_trans_epithelia_dorsal_ventral	10.151269	10.067013
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	32	batch2	Hhon	Hhon_peptidergic_iota	-14.715975	0.007827838
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	29	batch2	Hhon	Hhon_peptidergic_eta	-4.257578	12.973626
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.518475	10.678315
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_lipophil_2	5.2998676	0.6250456
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	7.594342	4.959206
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_epithelia_ventral	7.814253	4.9581265
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.1048985	-5.988218
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	30	batch2	Hhon	Hhon_trans_epithelia_dorsal_ventral	8.918032	5.013529
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	8.638269	7.5745907
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.78064525	-6.5110583
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	0.04977918	1.3414446
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.078595616	1.4093908
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_epithelia_ventral	7.8223104	6.3655915
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_epithelia_ventral	9.266193	7.0380754
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	0	batch2	Hhon	Hhon_trans_lipophil_1_epithelia	-2.1552527	-5.541259
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_gland_1	-0.13095349	1.1893985
unassigned	unassigned	unassigned	epithelia_gland_like	orange	7	batch2	Hhon	Hhon_epithelia_gland_like	-1.8807275	1.8842424
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-0.9956115	-6.3345466
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_epithelia_dorsal	10.765565	8.674704
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_lipophil_1	-1.2511361	-5.8274755
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_gland_1	0.044122886	2.131801
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	43	batch2	Hhon	Hhon_peptidergic_beta	-8.55445	-3.9375582
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	28	batch2	Hhon	Hhon_peptidergic_mu	17.398865	14.845719
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_epithelia_unknown	-4.275664	8.470567
