Tadh_cell_type	Tadh_color	Tadh_leiden_clusters	HoiH23_cell_type	HoiH23_color	HoiH23_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-0.14514883	2.9120626
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	4.3261685	11.360333
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-10.030133	11.017087
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	4.448114	11.453485
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	7.1806197	1.5060294
epithelia_ventral	orchid1	20	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	6.02985	0.89956635
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	22.421436	1.4482042
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-10.00064	10.843799
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_92	3.90254	-2.8095777
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	4.886774	1.2025306
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.13552551	3.6381037
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	18.172869	13.394977
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	5.7833867	-2.4080188
peptidergic_progenitors	blueviolet	53	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_163	-7.5158997	20.221678
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_112	7.2165337	1.0546427
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	22.554407	1.5596182
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	2.745731	-1.306874
peptidergic_progenitors	blueviolet	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_164	5.519656	3.8031113
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	0.14862965	1.8639549
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.36376593	2.3869305
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_160	0.9764928	2.3785388
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_186	1.8283973	14.528366
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_150	0.8362153	2.7387526
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_49	6.69776	12.456025
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-0.10581868	3.6977522
peptidergic_kappa	deepskyblue3	38	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_180	19.692984	6.471292
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	6.9642634	-1.8556378
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	3.8582528	-2.807656
epithelia_gland_like	orange	13	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	6.805181	-1.7339647
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	0.10926023	2.7115107
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-9.781074	11.045214
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_62	5.2559905	12.482726
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_122	4.3801646	0.6740197
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-9.924812	10.531084
peptidergic_progenitors	blueviolet	46	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_164	5.499029	3.82597
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_30	18.510145	14.328389
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	1.3955262	3.4197326
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_64	6.5146494	13.026209
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	7.0605054	-1.9423677
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-9.685203	10.740315
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-10.401221	10.616543
epithelia_gland_like	orange	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	6.5332894	12.1699505
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	16.874577	-4.8580556
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-9.650671	9.178181
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_184	1.255285	15.319277
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_112	7.2542095	0.18246293
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-10.195856	10.205002
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_97	3.7824566	-2.6104114
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_92	3.904828	-2.8238797
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.25489518	2.1608129
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	4.639356	1.1245903
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-0.09339909	3.6360674
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_49	6.458462	12.50301
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-0.034636706	3.9885733
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_151	-0.19662799	3.3452826
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-10.150135	10.066349
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_185	1.2591335	15.31589
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_124	4.2435074	0.9544404
peptidergic_delta	skyblue3	45	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_170	3.7075932	4.0662737
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_97	4.1185036	-2.6176698
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	5.6200786	10.452457
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	1.165472	3.3276312
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.2120165	1.8788918
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_63	4.636726	11.777169
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_93	3.6483998	-2.6447737
unknown_2.1	darkolivegreen3	40	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_26	9.3432255	-8.11485
peptidergic_epsilon	steelblue1	33	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_171	3.391404	19.219698
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_85	7.187718	-1.2614323
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_146	0.84564614	3.8312056
peptidergic_nu	cyan4	33	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_188	3.8037426	20.119125
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	22.516459	1.5065963
peptidergic_theta	royalblue3	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_176	16.960691	-4.071645
gland_1	darkorange3	34	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_51	6.821223	10.572866
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	1.4403182	3.2165775
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-10.463461	10.899095
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	18.472048	14.360379
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	6.9362826	-1.9686733
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	3.9035225	1.5448984
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_10	-9.567103	10.582233
peptidergic_lambda	cyan2	41	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_181	17.155437	-9.983499
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_107	2.5792263	-1.3707952
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.4156545	2.9507017
epithelia_gland_like	orange	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	5.2759023	9.603708
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_38	19.073183	14.537983
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_112	7.0697913	1.5307621
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	2.5561683	-1.4146942
epithelia_unknown_1	plum3	36	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_91	0.33939502	-10.511814
epithelia_gland_like	orange	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	6.7074347	-0.56746125
epithelia_unknown_3	plum3	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	4.1833267	1.1318417
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_63	5.8552113	13.061063
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_10	-9.656408	10.582237
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-10.290714	10.66053
peptidergic_delta	skyblue3	45	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_170	3.7237082	4.085543
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_157	1.3915298	2.579731
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	5.5443354	11.67368
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-10.41751	10.222521
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_85	6.7397914	-1.8280115
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_30	18.852802	14.175354
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	7.4128876	-1.0747677
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_160	0.9126723	2.8299139
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_122	4.4138827	1.6493453
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	6.9599676	1.6109866
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	0.06414752	3.8641295
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	0.67823684	2.1727908
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_80	7.33331	-1.1211519
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	4.6193786	10.669855
epithelia_unknown_2	plum3	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	7.290216	-1.0556816
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_121	7.0114336	1.6904566
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_80	6.9977655	-1.949269
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	0.043504056	3.6605818
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_136	4.716771	1.018419
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	1.3192706	3.3714364
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_87	7.38187	-1.1919594
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	4.4272776	1.2965834
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_59	5.5262194	12.443808
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_47	6.5702357	12.978774
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_49	6.5360045	12.385042
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_55	6.2147565	12.70257
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-10.060356	9.770012
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	4.5067043	1.2329715
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	18.566568	14.611508
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	6.426724	12.780641
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	0.7060198	2.5308459
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	5.7543592	-2.4147263
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	18.723776	14.642511
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_107	2.5734143	-1.4986408
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	7.5509467	-0.87262625
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_80	7.328865	-0.91704684
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_62	4.519201	11.147099
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_98	3.776249	-2.5873635
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_51	5.680485	12.440689
gland_1	darkorange3	34	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_51	6.635061	10.902589
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	7.0878615	1.2875736
peptidergic_beta	dodgerblue3	33	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_167	3.7748165	20.09025
trans_lipophil_1_epithelia	gray80	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_25	-10.148913	10.816716
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_165	17.300388	4.9646964
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_79	7.4913263	-0.3973435
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	5.7330003	-2.4506297
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	3.74942	-2.6904566
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_65	5.4597516	13.144461
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-9.762826	10.734196
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-9.919026	10.719205
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-10.642316	10.92943
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_58	4.598351	11.487881
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_39	18.595993	14.575706
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_38	18.767899	14.489463
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-10.553819	10.2404375
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_65	5.479205	13.17932
peptidergic_zeta	steelblue3	30	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_172	-3.7366729	-11.506091
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_162	1.6583571	3.2559087
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_62	4.4850984	11.356245
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	2.6175437	-1.5220742
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	16.934235	-4.374214
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_58	4.801426	11.4171715
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	7.5399013	-0.8261285
peptidergic_lambda	cyan2	51	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_182	-0.97688305	20.477448
epithelia_unknown_3	plum3	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	4.3899245	1.2672471
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-0.41792795	2.9720573
trans_lipophil_1_gland	gray75	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	-9.227732	9.532551
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_16	-10.176118	10.178328
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	7.068856	-0.7634565
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_65	6.521961	12.855552
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-9.778954	10.8683195
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-10.778833	10.67675
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	3.9143982	-2.716005
peptidergic_progenitors	blueviolet	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_163	5.5032396	3.9254146
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_96	3.31707	-2.221141
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-9.341619	9.43068
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	4.4193354	11.182583
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_97	3.8277633	-2.5930362
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-9.300989	9.953648
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-10.402696	10.487443
gland_1	darkorange3	35	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	10.395328	18.638054
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	5.5406327	11.835904
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	4.705594	0.23872463
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_63	5.71414	12.936178
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_122	6.3367195	1.5392853
epithelia_ventral	orchid1	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_108	5.5409045	-2.359135
epithelia_ventral	orchid1	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_108	5.5089397	-2.3028655
epithelia_dorsal	mediumorchid3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_151	2.6539576	-0.96073
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	7.524484	-0.8270822
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_31	18.376877	13.704188
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_10	-9.766915	10.760692
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-10.252554	10.225494
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_92	4.03098	-2.769018
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_38	18.706148	14.151905
peptidergic_theta	royalblue3	47	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_176	4.033658	23.927141
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_58	4.614374	11.411917
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	22.45765	1.6533298
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_57	4.2956553	11.057336
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_82	7.3781276	-0.54294145
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-9.970177	10.959912
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.159291	7.9197993
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_150	0.71667445	2.4522529
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_82	7.570109	-0.87093437
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	-0.14872344	2.376074
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	0.0529988	1.94739
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_165	17.174131	5.086169
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	6.9063277	1.2718387
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-9.830921	10.7338915
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-9.896342	9.041554
epithelia_ventral	orchid1	20	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_129	6.0523863	-0.11225377
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_11	-9.571185	8.975354
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_146	1.3117478	3.4546003
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_8	-10.060852	11.140023
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_65	5.621775	12.793111
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	18.088974	13.374049
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	6.8334575	1.5703509
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_146	1.3106111	3.4551218
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-10.298299	10.598113
