	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_7403	1	1	1	1	1	1	1
OG_7404	1	1	1	1	1	1	1
OG_7405	1	1	1	1	1	1	1
OG_7406	1	1	1	1	1	1	1
OG_7407	1	1	1	1	1	1	1
OG_7408	1	1	1	1	1	1	1
OG_7409	1	1	1	1	1	1	1
OG_741	1	1	1	1	1	1	1
OG_7410	1	1	1	1	1	1	1
OG_7411	1	1	1	1	1	1	1
OG_7412	1	1	1	1	1	1	1
OG_7413	2	1	1	1	1	1	1
OG_7414	1	1	1	1	1	1	1
OG_7415	2	3	1	1	1	1	1
OG_7416	2	2	1	1	1	1	1
OG_7417	1	1	1	1	1	1	1
OG_7418	1	1	1	1	1	1	1
OG_7419	0	0	1	1	1	0	0
OG_742	1	1	1	1	1	1	1
OG_7420	1	1	1	1	1	1	1
OG_7421	1	1	1	1	1	1	1
OG_7422	1	1	1	1	1	1	1
OG_7423	1	1	1	1	1	1	1
OG_7424	2	1	1	1	1	1	1
OG_7425	1	1	1	1	1	1	1
OG_7426	1	1	1	1	1	1	1
OG_7427	1	1	1	1	1	1	1
OG_7428	1	1	1	1	1	1	1
OG_7429	1	1	1	1	1	1	1
OG_743	1	1	1	1	1	1	1
OG_7430	1	1	1	1	1	1	1
OG_7431	1	1	1	1	1	1	1
OG_7432	1	1	1	1	1	1	1
OG_7433	1	1	1	1	1	1	1
OG_7434	1	1	1	1	1	1	1
OG_7435	1	1	1	1	1	1	1
OG_7436	1	1	1	1	1	1	1
OG_7437	1	1	1	1	1	1	1
OG_7438	0	0	1	1	1	0	0
OG_7439	1	1	1	1	1	1	1
OG_744	1	1	1	1	1	1	1
OG_7440	1	1	1	1	1	1	1
OG_7441	1	1	1	1	1	1	1
OG_7442	1	1	1	1	1	1	1
OG_7443	1	1	1	1	1	1	1
OG_7444	1	1	1	1	1	1	1
OG_7445	1	1	1	1	1	1	1
OG_7446	1	1	1	1	1	1	1
OG_7447	1	1	1	1	1	1	1
OG_7448	1	1	1	1	1	1	1
OG_7449	1	1	0	0	0	1	0
OG_745	1	1	1	1	1	1	1
OG_7450	0	0	1	1	1	0	0
OG_7451	2	2	1	1	1	1	1
OG_7452	1	1	1	1	1	1	1
OG_7453	1	1	4	1	1	1	1
OG_7454	1	1	1	1	1	1	1
OG_7455	1	1	1	1	1	1	1
OG_7456	1	1	1	1	1	1	1
OG_7457	1	1	1	1	1	1	1
OG_7458	1	1	1	1	1	1	1
OG_7459	1	1	1	1	1	1	1
OG_746	1	1	1	0	1	1	1
OG_7460	1	1	1	1	1	1	1
OG_7461	1	1	2	1	1	1	1
OG_7462	1	1	2	1	1	1	1
OG_7463	1	1	2	1	1	1	1
OG_7464	1	1	0	1	1	1	1
OG_7465	1	1	1	1	1	1	1
OG_7466	1	1	1	1	1	1	1
OG_7467	2	1	2	1	1	1	1
OG_7468	1	1	1	1	1	1	1
OG_7469	1	1	1	1	1	1	1
OG_747	0	1	1	1	1	1	1
OG_7470	1	1	1	1	1	1	1
OG_7471	0	1	1	1	1	1	1
OG_7472	1	1	1	1	1	1	1
OG_7473	1	1	1	1	1	1	1
OG_7474	1	1	1	1	1	1	1
OG_7475	1	1	1	1	1	1	1
OG_7476	1	1	1	1	1	1	1
OG_7477	1	1	1	1	1	1	1
OG_7478	1	1	1	1	1	1	1
OG_7479	1	1	1	1	1	1	1
OG_748	1	1	1	1	1	1	1
OG_7480	1	1	1	1	1	1	1
OG_7481	1	1	1	1	1	1	1
OG_7482	1	1	1	1	1	1	1
OG_7483	1	1	1	1	1	1	1
OG_7484	1	1	1	1	1	1	1
OG_7485	1	1	0	0	0	1	0
OG_7486	0	0	1	1	1	0	0
OG_7487	1	1	1	1	1	1	1
OG_7488	1	1	1	1	1	1	1
OG_7489	1	1	1	1	1	1	1
OG_749	1	1	1	1	1	1	1
OG_7490	1	1	0	0	0	1	0
OG_7491	1	1	0	0	0	1	0
OG_7492	1	1	0	0	0	1	0
OG_7493	1	1	0	0	0	1	0
OG_7494	1	1	1	1	1	1	1
OG_7495	1	1	1	1	1	1	1
OG_7496	1	1	1	1	1	1	1
OG_7497	1	1	1	1	1	1	1
OG_7498	1	1	1	1	1	1	1
OG_7499	1	1	1	1	1	1	1
OG_75	1	1	1	1	1	1	1
OG_750	1	1	1	1	1	1	1
OG_7500	1	1	1	1	1	1	1
OG_7501	1	1	1	1	1	1	1
OG_7502	1	1	1	1	1	1	1
OG_7503	1	1	1	1	1	1	1
OG_7504	1	1	1	1	1	1	1
OG_7505	1	1	1	1	1	1	1
OG_7506	1	1	1	1	1	1	1
OG_7507	2	1	1	1	1	1	1
OG_7508	1	1	1	1	1	1	1
OG_7509	1	1	1	1	1	1	1
OG_751	1	1	1	1	1	1	1
OG_7510	1	1	1	1	1	1	1
OG_7511	1	1	1	1	1	1	1
OG_7512	1	0	1	1	1	1	1
OG_7513	1	1	1	1	1	1	1
OG_7514	1	1	1	1	1	1	1
OG_7515	1	1	1	1	1	1	1
OG_7516	1	1	1	1	1	1	1
OG_7517	1	1	1	1	1	1	1
OG_7518	1	1	1	1	1	1	1
OG_7519	1	1	1	1	1	1	1
OG_752	1	1	1	1	1	1	1
OG_7520	1	1	1	1	1	1	1
OG_7521	1	1	1	1	1	1	1
OG_7522	1	1	1	1	1	1	1
OG_7523	1	1	1	1	1	1	1
OG_7524	1	1	1	1	1	1	1
OG_7525	1	1	1	1	1	1	1
OG_7526	1	1	1	1	1	1	1
OG_7527	1	1	1	1	1	1	1
OG_7528	1	1	1	1	1	1	1
OG_7529	1	1	1	1	1	1	1
OG_753	1	1	1	1	1	1	1
OG_7530	1	1	1	1	1	1	1
OG_7531	1	1	2	1	1	1	1
OG_7532	1	1	2	1	1	1	1
OG_7533	1	1	2	1	1	1	1
OG_7534	1	1	2	1	1	1	1
OG_7535	1	1	2	1	1	1	1
OG_7536	2	2	2	1	1	1	1
OG_7537	1	1	1	1	1	1	1
OG_7538	1	1	1	1	1	1	1
OG_7539	1	1	1	1	1	1	1
OG_754	1	1	1	1	1	1	1
OG_7540	1	1	1	1	1	1	1
OG_7541	1	1	1	1	1	1	1
OG_7542	1	1	1	1	1	1	1
OG_7543	1	1	1	1	1	1	1
OG_7544	1	1	1	1	1	1	1
OG_7545	1	1	1	1	1	1	1
OG_7546	1	1	1	1	1	1	1
OG_7547	1	1	1	1	1	1	1
OG_7548	1	1	1	1	1	1	1
OG_7549	1	1	1	1	1	1	1
OG_755	1	1	1	1	1	1	1
OG_7550	1	1	1	1	1	1	1
OG_7551	1	1	1	1	1	1	1
OG_7552	1	0	1	1	1	1	1
OG_7553	1	1	1	1	1	1	1
OG_7554	1	1	1	1	1	1	1
OG_7555	1	1	1	1	1	1	1
OG_7556	1	1	1	1	1	1	1
OG_7557	1	1	1	1	1	1	1
OG_7558	2	1	1	1	1	1	1
OG_7559	1	1	1	1	1	1	1
OG_756	1	1	1	1	1	1	1
OG_7560	1	1	1	1	1	1	1
OG_7561	1	0	1	1	1	1	1
OG_7562	1	1	1	1	1	1	1
OG_7563	1	1	1	1	1	1	1
OG_7564	1	1	1	1	1	1	1
OG_7565	1	1	1	1	1	1	1
OG_7566	1	1	1	1	1	1	1
OG_7567	1	1	1	1	1	1	1
OG_7568	1	1	1	1	1	1	1
OG_7569	1	1	1	1	1	1	1
OG_757	1	1	1	1	1	1	1
OG_7570	1	1	1	1	1	1	1
OG_7571	1	1	1	1	1	1	1
OG_7572	1	1	1	1	1	1	1
OG_7573	1	1	1	1	1	1	1
OG_7574	1	1	1	1	1	1	1
OG_7575	1	1	2	1	1	1	1
OG_7576	1	1	2	1	1	1	1
OG_7577	1	1	2	1	1	1	1
OG_7578	1	1	2	1	1	1	1
OG_7579	1	1	2	1	1	1	1
OG_758	1	1	1	1	1	1	1
OG_7580	1	1	2	1	1	1	1
OG_7581	1	1	2	1	1	1	1
OG_7582	1	1	2	1	1	1	1
OG_7583	1	1	2	1	1	1	1
OG_7584	0	0	1	1	1	0	0
OG_7585	1	1	2	1	1	1	1
OG_7586	1	1	2	1	1	1	1
OG_7587	2	2	5	5	1	1	1
OG_7588	1	1	2	1	1	1	1
OG_7589	1	1	2	1	1	1	1
OG_759	1	1	1	1	1	1	1
OG_7590	1	1	2	1	1	1	1
OG_7591	1	1	2	1	1	1	1
OG_7592	1	1	1	1	1	1	1
OG_7593	2	1	1	1	1	1	1
OG_7594	1	1	1	1	1	1	1
OG_7595	1	1	1	1	1	1	1
OG_7596	0	0	1	1	1	0	0
OG_7597	1	1	1	1	1	1	1
OG_7598	1	1	1	1	1	1	1
OG_7599	1	1	1	1	1	1	1
OG_76	1	1	1	1	1	1	1
OG_760	1	1	1	1	1	1	1
OG_7600	1	1	1	1	1	1	1
OG_7601	1	1	1	1	1	1	1
OG_7602	1	1	1	1	1	1	1
OG_7603	1	1	1	1	1	1	1
OG_7604	1	1	1	1	1	1	1
OG_7605	1	1	1	1	1	1	1
OG_7606	1	1	1	1	1	1	1
OG_7607	1	1	1	1	1	1	1
OG_7608	1	1	1	1	1	1	1
OG_7609	1	1	1	1	1	1	1
OG_761	1	1	1	1	1	1	1
OG_7610	1	1	1	1	1	1	1
OG_7611	1	1	1	1	1	1	1
OG_7612	1	1	1	1	1	1	1
OG_7613	1	1	1	1	1	1	1
OG_7614	1	1	1	1	1	1	1
OG_7615	1	1	2	1	1	1	1
OG_7616	1	1	2	1	1	1	1
OG_7617	1	1	2	1	1	1	1
OG_7618	1	1	1	1	1	1	1
OG_7619	1	1	1	1	1	1	1
OG_762	1	1	1	1	1	1	1
OG_7620	1	1	1	1	1	1	1
OG_7621	1	1	1	1	1	1	1
OG_7622	1	1	1	1	1	1	1
OG_7623	1	1	1	1	1	1	1
OG_7624	1	1	1	1	1	1	1
OG_7625	1	1	1	1	1	1	1
OG_7626	1	0	1	1	1	1	1
OG_7627	1	1	1	1	1	1	1
OG_7628	1	1	1	1	1	1	1
OG_7629	1	1	1	1	1	1	1
OG_763	1	1	1	1	1	1	1
OG_7630	1	1	1	1	1	1	1
OG_7631	1	1	1	1	1	1	1
OG_7632	1	1	1	1	1	1	1
OG_7633	1	1	1	1	1	1	1
OG_7634	1	1	1	1	1	1	1
OG_7635	1	1	1	1	1	1	1
OG_7636	1	1	1	1	1	1	1
OG_7637	1	1	1	1	1	1	1
OG_7638	1	1	1	1	1	1	1
OG_7639	1	1	1	1	1	1	1
OG_764	1	1	1	1	1	1	1
OG_7640	1	1	1	1	1	1	1
OG_7641	1	1	1	1	1	1	1
OG_7642	1	1	1	1	1	1	1
OG_7643	2	1	1	1	1	1	1
OG_7644	1	1	1	1	1	1	1
OG_7645	1	1	1	1	1	1	1
OG_7646	1	1	2	2	1	1	1
OG_7647	1	1	1	1	1	1	1
OG_7648	1	1	0	1	1	1	1
OG_7649	1	1	0	1	1	1	1
OG_765	1	1	1	1	1	1	1
OG_7650	1	1	0	1	1	1	1
OG_7651	1	1	1	1	1	1	1
OG_7652	1	1	1	1	1	1	1
OG_7653	1	1	1	1	1	1	1
OG_7654	1	1	1	1	1	1	1
OG_7655	1	1	1	1	1	1	1
OG_7656	1	1	1	1	1	1	1
OG_7657	1	1	1	1	1	1	1
OG_7658	1	1	3	1	1	1	1
OG_7659	1	1	1	1	1	1	1
OG_766	1	1	1	1	1	1	1
OG_7660	1	1	1	1	1	1	1
OG_7661	1	1	1	1	1	1	1
OG_7662	1	1	1	1	1	1	1
OG_7663	1	1	1	1	1	1	1
OG_7664	2	1	1	1	1	1	1
OG_7665	1	1	1	1	1	1	1
OG_7666	1	1	1	2	1	1	1
OG_7667	1	1	1	1	1	1	1
OG_7668	1	1	1	1	1	1	1
OG_7669	1	1	1	1	1	1	1
OG_767	1	1	1	1	1	1	1
OG_7670	1	1	1	1	1	1	1
OG_7671	1	1	1	1	1	1	1
OG_7672	1	1	1	1	1	1	1
OG_7673	1	1	1	1	1	1	1
OG_7674	1	1	1	2	1	1	1
OG_7675	1	3	1	1	1	1	1
OG_7676	4	3	2	2	1	1	1
OG_7677	1	1	0	0	0	1	0
OG_7678	1	0	1	1	1	1	1
OG_7679	2	3	0	2	1	1	1
OG_768	1	1	1	1	1	1	1
OG_7680	0	1	1	1	1	1	1
OG_7681	1	1	0	1	1	1	1
OG_7682	1	1	1	1	1	1	1
OG_7683	1	1	1	1	1	1	1
OG_7684	0	0	1	1	1	0	0
OG_7685	1	1	1	1	1	1	1
OG_7686	1	1	1	1	1	1	1
OG_7687	1	1	1	1	1	1	1
OG_7688	1	1	1	1	1	1	1
OG_7689	1	1	1	1	1	1	1
OG_769	1	1	1	1	1	1	1
OG_7690	1	1	1	1	1	1	1
OG_7691	1	2	1	1	1	1	1
OG_7692	1	1	2	2	1	1	1
OG_7693	1	1	1	1	1	1	1
OG_7694	1	1	1	1	1	1	1
OG_7695	2	1	1	1	1	1	1
OG_7696	1	1	1	1	1	1	1
OG_7697	1	1	1	1	1	1	1
OG_7698	1	1	1	1	1	1	1
OG_7699	1	1	1	1	1	1	1
OG_77	1	1	1	1	1	1	1
OG_770	1	1	1	1	1	1	1
OG_7700	1	1	1	1	1	1	1
OG_7701	1	1	1	1	1	1	1
OG_7702	1	1	1	1	1	1	1
OG_7703	1	1	1	1	1	1	1
OG_7704	1	1	1	1	1	1	1
OG_7705	1	1	1	1	1	1	1
OG_7706	1	1	1	1	1	1	1
OG_7707	0	1	1	1	1	1	1
OG_7708	1	1	1	1	1	1	1
OG_7709	1	1	1	1	1	1	1
OG_771	1	1	1	1	1	1	1
OG_7710	1	1	1	1	1	1	1
OG_7711	1	1	1	1	1	1	1
OG_7712	1	1	1	1	1	1	1
OG_7713	2	1	1	1	1	1	1
OG_7714	1	1	1	1	1	1	1
OG_7715	1	1	0	1	1	1	1
OG_7716	1	1	0	1	1	1	1
OG_7717	1	1	2	1	1	1	1
OG_7718	1	1	2	1	1	1	1
OG_7719	2	1	1	1	1	1	1
OG_772	1	1	1	1	1	1	1
OG_7720	1	1	2	2	1	1	1
OG_7721	1	1	1	1	1	1	1
OG_7722	1	1	1	1	1	1	1
OG_7723	1	1	2	1	1	1	1
OG_7724	1	1	0	1	1	1	1
OG_7725	1	1	1	1	1	1	1
OG_7726	1	1	1	1	1	1	1
OG_7727	4	3	1	2	1	1	1
OG_7728	1	1	1	1	1	1	1
OG_7729	1	1	1	1	1	1	1
OG_773	1	1	1	1	1	1	1
OG_7730	1	1	1	1	1	1	1
OG_7731	0	1	4	3	1	1	1
OG_7732	1	1	1	1	1	1	1
OG_7733	1	1	1	1	1	1	1
OG_7734	1	1	1	1	1	1	1
OG_7735	1	1	1	1	1	1	1
OG_7736	1	1	1	1	1	1	1
OG_7737	1	1	1	1	1	1	1
OG_7738	2	1	1	1	1	1	1
OG_7739	1	1	1	1	1	1	1
OG_774	1	1	1	1	1	1	1
OG_7740	1	1	1	1	1	1	1
OG_7741	1	1	1	1	1	1	1
OG_7742	1	1	1	1	1	1	1
OG_7743	1	1	1	1	1	1	1
OG_7744	1	1	2	1	1	1	1
OG_7745	1	1	1	1	1	1	1
OG_7746	1	1	1	1	1	1	1
OG_7747	1	1	1	1	1	1	1
OG_7748	1	1	1	1	1	1	1
OG_7749	1	1	0	0	0	1	0
OG_775	1	1	1	1	1	1	1
OG_7750	1	1	2	2	1	1	1
OG_7751	2	1	1	1	1	1	1
OG_7752	1	1	1	1	1	1	1
OG_7753	1	1	1	1	1	1	1
OG_7754	1	1	1	1	1	1	1
OG_7755	1	1	1	1	1	1	1
OG_7756	1	1	1	1	1	1	1
OG_7757	1	1	1	1	1	1	1
OG_7758	1	1	1	1	1	1	1
OG_7759	1	1	1	1	1	1	1
OG_776	1	1	1	1	1	1	1
OG_7760	1	1	2	1	1	1	1
OG_7761	1	1	1	1	1	1	1
OG_7762	1	1	1	1	1	1	1
OG_7763	1	1	2	3	1	1	1
OG_7764	0	1	1	1	1	1	1
OG_7765	0	0	1	1	1	0	0
OG_7766	0	1	1	1	1	1	1
OG_7767	1	1	1	1	1	1	1
OG_7768	0	0	1	1	1	0	0
OG_7769	1	1	1	1	1	1	1
OG_777	1	1	1	1	1	1	1
OG_7770	1	1	1	1	1	1	1
OG_7771	2	2	1	2	1	1	1
OG_7772	1	1	1	0	1	1	1
OG_7773	1	1	1	1	1	1	1
OG_7774	1	1	1	1	1	1	1
OG_7775	1	1	1	1	1	1	1
OG_7776	1	1	1	1	1	1	1
OG_7777	1	1	1	1	1	1	1
OG_7778	1	1	2	1	1	1	1
OG_7779	1	1	1	1	1	1	1
OG_778	1	1	1	1	1	1	1
OG_7780	1	1	1	1	1	1	1
OG_7781	1	1	1	1	1	1	1
OG_7782	1	1	1	1	1	1	1
OG_7783	1	1	1	1	1	1	1
OG_7784	1	1	1	1	1	1	1
OG_7785	1	1	1	1	1	1	1
OG_7786	1	1	1	1	1	1	1
OG_7787	1	1	1	1	1	1	1
OG_7788	1	1	1	1	1	1	1
OG_7789	1	1	1	1	1	1	1
OG_779	1	1	1	1	1	1	1
OG_7790	1	1	1	1	1	1	1
OG_7791	1	1	1	1	1	1	1
OG_7792	1	1	1	1	1	1	1
OG_7793	1	1	1	1	1	1	1
OG_7794	1	1	1	1	1	1	1
OG_7795	1	1	1	1	1	1	1
OG_7796	1	1	1	1	1	1	1
OG_7797	1	1	1	1	1	1	1
OG_7798	1	1	1	1	1	1	1
OG_7799	1	1	1	1	1	1	1
OG_78	1	1	1	1	1	1	1
OG_780	1	1	1	1	1	1	1
OG_7800	1	1	1	1	1	1	1
OG_7801	1	1	1	1	1	1	1
OG_7802	1	1	1	1	1	1	1
OG_7803	1	1	1	1	1	1	1
OG_7804	1	1	1	1	1	1	1
OG_7805	1	1	1	1	1	1	1
OG_7806	1	1	1	1	1	1	1
OG_7807	1	1	1	1	1	1	1
OG_7808	1	1	1	1	1	1	1
OG_7809	1	1	1	1	1	1	1
OG_781	1	1	1	1	1	1	1
OG_7810	1	1	1	1	1	1	1
OG_7811	1	1	1	1	1	1	1
OG_7812	1	1	0	1	1	1	1
OG_7813	1	1	1	1	1	1	1
OG_7814	1	1	1	1	1	1	1
OG_7815	1	1	1	1	1	1	1
OG_7816	1	1	1	1	1	1	1
OG_7817	1	1	1	1	1	1	1
OG_7818	1	1	1	1	1	1	1
OG_7819	1	1	1	1	1	1	1
OG_782	1	1	1	1	1	1	1
OG_7820	1	1	1	1	1	1	1
OG_7821	1	1	1	1	1	1	1
OG_7822	1	1	1	2	1	1	1
OG_7823	1	1	1	1	1	1	1
OG_7824	1	1	1	1	1	1	1
OG_7825	1	1	1	1	1	1	1
OG_7826	3	2	1	1	1	1	1
OG_7827	1	1	1	1	1	1	1
OG_7828	2	1	1	2	1	1	1
OG_7829	1	1	1	1	1	1	1
OG_783	1	1	1	1	1	1	1
OG_7830	1	1	1	1	1	1	1
OG_7831	1	1	1	1	1	1	1
OG_7832	1	1	1	1	1	1	1
OG_7833	1	1	1	1	1	1	1
OG_7834	1	1	1	1	1	1	1
OG_7835	1	1	1	1	1	1	1
OG_7836	1	1	1	1	1	1	1
OG_7837	1	1	1	1	1	1	1
OG_7838	1	1	1	1	1	1	1
OG_7839	1	1	1	1	1	1	1
OG_784	1	1	1	1	1	1	1
OG_7840	1	1	1	1	1	1	1
OG_7841	1	1	1	1	1	1	1
OG_7842	1	1	1	1	1	1	1
OG_7843	1	1	0	1	1	1	1
OG_7844	1	1	1	1	1	1	1
OG_7845	2	1	1	1	1	1	1
OG_7846	1	1	1	1	1	1	1
OG_7847	1	1	1	1	1	1	1
OG_7848	1	1	1	1	1	1	1
OG_7849	1	1	3	2	1	1	1
OG_785	1	1	1	1	1	1	1
OG_7850	3	2	0	0	0	1	0
OG_7851	1	1	1	1	1	1	1
OG_7852	1	1	1	3	1	1	1
OG_7853	1	2	1	1	1	1	1
OG_7854	2	1	4	2	1	1	1
OG_7855	1	1	1	1	1	1	1
OG_7856	1	1	1	1	1	1	1
OG_7857	1	1	3	1	1	1	1
OG_7858	4	1	2	1	1	1	1
OG_7859	1	1	2	1	1	1	1
OG_786	1	1	1	1	1	1	1
OG_7860	1	1	1	1	1	1	1
OG_7861	1	1	1	1	1	1	1
OG_7862	3	2	1	1	1	1	1
OG_7863	1	1	0	0	0	1	0
OG_7864	1	1	1	1	1	1	1
OG_7865	1	1	1	1	1	1	1
OG_7866	1	1	1	1	1	1	1
OG_7867	1	1	1	1	1	1	1
OG_7868	1	1	1	1	1	1	1
OG_7869	1	1	1	1	1	1	1
OG_787	1	1	1	1	1	1	1
OG_7870	1	1	0	1	1	1	1
OG_7871	1	1	1	1	1	1	1
OG_7872	1	1	1	1	1	1	1
OG_7873	1	1	1	1	1	1	1
OG_7874	1	1	1	1	1	1	1
OG_7875	1	1	1	1	1	1	1
OG_7876	1	1	1	1	1	1	1
OG_7877	1	1	1	1	1	1	1
OG_7878	1	1	1	1	1	1	1
OG_7879	1	1	1	1	1	1	1
OG_788	1	1	1	1	1	1	1
OG_7880	1	1	1	1	1	1	1
OG_7881	1	1	1	1	1	1	1
OG_7882	1	1	2	1	1	1	1
OG_7883	1	1	2	1	1	1	1
OG_7884	1	1	2	1	1	1	1
OG_7885	1	1	2	1	1	1	1
OG_7886	1	1	2	1	1	1	1
OG_7887	1	1	2	1	1	1	1
OG_7888	1	1	1	1	1	1	1
OG_7889	1	1	1	1	1	1	1
OG_789	1	1	1	1	1	1	1
OG_7890	1	1	1	1	1	1	1
OG_7891	1	1	1	1	1	1	1
OG_7892	1	1	1	1	1	1	1
OG_7893	1	1	2	2	1	1	1
OG_7894	1	1	1	1	1	1	1
OG_7895	2	2	1	1	1	1	1
OG_7896	1	1	1	1	1	1	1
OG_7897	1	1	1	1	1	1	1
OG_7898	2	1	1	1	1	1	1
OG_7899	1	1	1	1	1	1	1
OG_79	1	1	1	1	1	1	1
OG_790	1	1	1	1	1	1	1
OG_7900	1	1	1	1	1	1	1
OG_7901	1	2	2	3	1	1	1
OG_7902	3	1	0	0	0	1	0
OG_7903	0	0	1	1	1	0	0
OG_7904	1	1	1	1	1	1	1
OG_7905	1	1	1	1	1	1	1
OG_7906	1	1	0	0	0	1	0
OG_7907	1	1	0	0	0	1	0
OG_7908	0	0	1	1	1	0	0
OG_7909	1	1	1	1	1	1	1
OG_791	1	1	1	1	1	1	1
OG_7910	1	1	1	1	1	1	1
OG_7911	1	1	0	0	0	1	0
OG_7912	0	0	1	1	1	0	0
OG_7913	1	1	1	1	1	1	1
OG_7914	1	1	1	1	1	1	1
OG_7915	1	1	1	1	1	1	1
OG_7916	1	1	1	1	1	1	1
OG_7917	1	1	1	1	1	1	1
OG_7918	1	1	1	1	1	1	1
OG_7919	1	1	1	1	1	1	1
OG_792	1	1	1	1	1	1	1
OG_7920	1	1	1	1	1	1	1
OG_7921	1	1	1	1	1	1	1
OG_7922	1	1	1	1	1	1	1
OG_7923	1	1	1	1	1	1	1
OG_7924	1	1	1	1	1	1	1
OG_7925	3	2	1	1	1	1	1
OG_7926	1	1	1	1	1	1	1
OG_7927	2	2	2	1	1	1	1
OG_7928	0	1	1	1	1	1	1
OG_7929	1	1	1	1	1	1	1
OG_793	1	1	1	1	1	1	1
OG_7930	1	1	1	1	1	1	1
OG_7931	1	1	1	1	1	1	1
OG_7932	1	1	1	1	1	1	1
OG_7933	1	1	1	1	1	1	1
OG_7934	1	1	1	1	1	1	1
OG_7935	2	1	1	1	1	1	1
OG_7936	3	1	1	1	1	1	1
OG_7937	1	1	1	1	1	1	1
OG_7938	1	1	1	1	1	1	1
OG_7939	3	2	1	3	1	1	1
OG_794	1	1	1	1	1	1	1
OG_7940	1	1	1	1	1	1	1
OG_7941	1	1	0	1	1	1	1
OG_7942	1	0	0	1	1	1	1
OG_7943	1	1	0	1	1	1	1
OG_7944	1	1	0	1	1	1	1
OG_7945	1	1	0	1	1	1	1
OG_7946	1	1	0	1	1	1	1
OG_7947	1	1	0	1	1	1	1
OG_7948	1	1	0	1	1	1	1
OG_7949	1	1	0	1	1	1	1
OG_795	1	1	1	1	1	1	1
OG_7950	1	1	1	1	1	1	1
OG_7951	1	1	1	1	1	1	1
OG_7952	0	1	1	3	1	1	1
OG_7953	1	1	1	1	1	1	1
OG_7954	1	1	1	1	1	1	1
OG_7955	1	1	1	1	1	1	1
OG_7956	2	1	1	1	1	1	1
OG_7957	3	1	4	1	1	1	1
OG_7958	1	1	1	1	1	1	1
OG_7959	1	1	1	1	1	1	1
OG_796	1	1	1	1	1	1	1
OG_7960	1	1	1	1	1	1	1
OG_7961	1	1	1	1	1	1	1
OG_7962	1	1	1	1	1	1	1
OG_7963	1	1	1	1	1	1	1
OG_7964	1	1	1	1	1	1	1
OG_7965	1	1	0	0	0	1	0
OG_7966	1	1	1	1	1	1	1
OG_7967	1	1	1	1	1	1	1
OG_7968	1	1	1	1	1	1	1
OG_7969	1	1	1	1	1	1	1
OG_797	1	1	1	1	1	1	1
OG_7970	1	1	1	1	1	1	1
OG_7971	1	1	1	1	1	1	1
OG_7972	1	1	1	1	1	1	1
OG_7973	1	1	1	1	1	1	1
OG_7974	1	1	1	1	1	1	1
OG_7975	1	1	1	1	1	1	1
OG_7976	6	6	8	4	1	1	1
OG_7977	1	1	1	1	1	1	1
OG_7978	1	1	1	1	1	1	1
OG_7979	1	1	2	2	1	1	1
OG_798	1	1	1	1	1	1	1
OG_7980	1	1	1	1	1	1	1
OG_7981	2	1	1	2	1	1	1
OG_7982	1	1	1	1	1	1	1
OG_7983	1	1	0	0	0	1	0
OG_7984	1	1	1	1	1	1	1
OG_7985	1	1	1	3	1	1	1
OG_7986	1	1	2	1	1	1	1
OG_7987	1	1	1	1	1	1	1
OG_7988	2	1	1	1	1	1	1
OG_7989	2	1	1	2	1	1	1
OG_799	1	1	1	1	1	1	1
OG_7990	2	1	2	1	1	1	1
OG_7991	1	1	1	1	1	1	1
OG_7992	1	1	1	1	1	1	1
OG_7993	1	1	0	0	0	1	0
OG_7994	0	1	0	1	1	1	1
OG_7995	1	1	0	1	1	1	1
OG_7996	1	1	0	1	1	1	1
OG_7997	1	1	0	1	1	1	1
OG_7998	1	1	1	1	1	1	1
OG_7999	1	1	1	1	1	1	1
OG_8	1	1	1	1	1	1	1
OG_80	1	1	1	1	1	1	1
OG_800	1	1	1	1	1	1	1
OG_8000	1	1	1	1	1	1	1
OG_8001	1	1	2	1	1	1	1
OG_8002	0	0	1	1	1	0	0
OG_8003	2	2	1	1	1	1	1
OG_8004	1	1	1	1	1	1	1
OG_8005	1	1	1	1	1	1	1
OG_8006	1	1	1	1	1	1	1
OG_8007	1	1	3	3	1	1	1
OG_8008	1	1	2	0	1	1	1
OG_8009	1	1	3	2	1	1	1
OG_801	1	1	1	1	1	1	1
OG_8010	1	1	1	1	1	1	1
OG_8011	1	1	1	1	1	1	1
OG_8012	1	1	1	1	1	1	1
OG_8013	1	1	1	1	1	1	1
OG_8014	1	1	1	1	1	1	1
OG_8015	1	1	1	1	1	1	1
OG_8016	1	1	1	1	1	1	1
OG_8017	1	1	1	1	1	1	1
OG_8018	1	1	1	1	1	1	1
OG_8019	1	1	1	1	1	1	1
OG_802	1	1	1	1	1	1	1
OG_8020	1	1	1	1	1	1	1
OG_8021	1	1	1	1	1	1	1
OG_8022	1	1	1	1	1	1	1
OG_8023	1	1	1	1	1	1	1
OG_8024	1	1	1	1	1	1	1
OG_8025	1	1	2	1	1	1	1
OG_8026	0	0	2	1	1	0	0
OG_8027	0	0	1	1	1	0	0
OG_8028	1	1	2	1	1	1	1
OG_8029	2	1	1	1	1	1	1
OG_803	1	1	1	1	1	1	1
OG_8030	1	1	1	1	1	1	1
OG_8031	1	1	1	1	1	1	1
OG_8032	1	1	1	1	1	1	1
OG_8033	1	1	1	1	1	1	1
